Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,1,400,539,512,498,457,583,330,604,412,509,289,589,330,291,500,577,490,391,449,348,175,635
2,0,418,350,266,324,451,277,508,180,382,364,496,257,566,491,467,303,282,432,547,375,414,169
3,0,400,298,329,221,190,353,366,304,198,242,413,339,392,343,408,277,422,234,160,388,425,389
2,1,400,482,593,502,379,477,390,226,430,532,182,790,281,415,511,630,328,612,288,343,560,554
2,1,400,516,251,548,310,563,492,398,149,544,345,526,411,542,324,494,303,480,348,565,422,632
2,1,400,533,509,652,448,583,481,679,546,411,296,496,482,470,558,572,328,626,390,651,549,433
3,1,423,450,440,600,318,438,529,369,444,465,589,449,556,545,667,388,565,362,434,556,371,528
2,1,400,546,414,522,294,626,414,530,395,524,407,577,465,617,494,477,276,597,439,530,224,472
3,1,392,450,328,366,397,452,451,640,444,435,374,310,358,418,549,525,451,529,325,488,446,198
2,1,400,523,334,454,329,563,158,548,262,561,456,420,626,417,345,525,443,589,278,540,567,617
2,1,400,475,598,610,445,393,488,593,339,564,423,542,478,488,485,510,450,532,456,636,348,454
3,0,400,344,310,311,359,454,244,320,353,269,239,447,397,362,333,274,263,407,477,586,446,298
2,1,400,463,213,407,205,545,453,376,262,394,269,319,188,486,245,490,583,439,405,601,366,411
3,0,400,253,621,302,591,205,347,283,378,67,491,465,595,48,411,215,282,44,551,202,568,231
2,1,400,495,394,429,349,384,292,418,515,616,314,417,514,377,369,512,412,661,343,523,517,445
3,1,445,450,497,390,535,432,398,502,565,569,464,263,427,423,479,394,415,540,264,490,299,331
2,0,427,350,379,516,311,385,469,364,432,191,341,168,384,424,332,274,435,336,413,294,409,229
3,1,442,450,524,416,444,347,375,473,370,571,507,369,453,249,419,403,472,490,389,486,376,705
3,1,432,450,289,407,386,309,639,389,387,406,376,288,506,474,383,419,422,467,608,457,538,591
3,1,439,450,376,229,463,617,455,384,447,396,613,494,464,441,253,495,385,292,219,426,558,383
2,1,400,485,258,455,311,662,320,404,365,183,376,490,393,407,374,442,272,324,312,627,355,637
3,1,445,450,490,354,408,495,450,446,290,297,396,413,449,446,462,470,395,419,480,487,659,482
2,1,400,455,549,437,581,401,505,607,265,480,211,466,541,570,401,320,368,359,401,369,529,497
3,1,423,450,287,432,446,294,478,546,561,197,557,354,324,372,502,492,441,416,503,463,667,531
2,1,400,528,497,613,384,723,360,284,465,508,361,411,506,606,434,590,312,656,341,550,416,724
2,0,418,350,566,330,331,457,360,217,550,410,609,300,427,214,312,221,401,508,480,458,305,377
3,1,378,450,414,359,464,412,473,335,398,491,378,459,347,444,428,492,257,435,448,541,196,278
3,1,429,450,453,349,266,223,461,530,532,508,445,356,263,397,444,448,417,561,310,562,534,436
2,1,400,497,490,579,249,562,475,385,332,537,380,491,386,364,495,443,348,472,273,387,519,412
2,1,400,455,308,375,344,626,382,459,262,309,260,330,339,534,247,538,454,499,316,352,432,476
3,0,400,285,469,187,456,176,411,153,487,174,442,339,485,47,392,481,387,272,434,228,620,391
2,1,400,522,395,433,510,608,397,515,367,790,436,624,363,548,500,599,452,514,355,567,62,397
3,0,400,306,292,467,396,307,362,231,408,229,256,254,287,297,321,357,560,351,340,316,451,545
3,1,390,450,371,375,444,433,453,392,440,375,370,382,287,416,438,456,183,569,375,468,207,307
3,1,395,450,525,412,384,549,489,295,382,496,341,604,134,355,469,433,497,565,390,431,320,604
3,1,383,450,325,545,431,402,371,513,396,513,207,349,330,510,517,685,465,437,487,324,350,553
2,1,400,460,482,515,521,465,225,186,487,332,633,522,285,309,347,446,363,520,331,345,274,493
2,1,400,534,621,668,566,468,327,495,526,521,522,442,442,479,267,497,223,633,428,501,313,725
3,0,400,267,469,336,521,228,455,345,379,141,353,292,332,341,578,407,365,303,493,298,274,369
2,1,400,523,224,589,384,585,399,455,484,460,424,600,427,466,478,479,360,620,432,196,253,603
3,1,444,450,356,682,678,440,567,414,573,513,387,603,623,380,601,361,499,366,348,429,314,598
3,1,371,450,478,543,652,612,291,450,179,570,321,334,343,359,359,478,511,451,390,511,345,461
2,1,400,472,389,434,541,440,442,568,566,468,188,434,407,264,459,507,492,454,484,487,418,432
2,0,362,350,289,225,464,433,387,320,373,541,163,211,291,416,467,332,603,281,426,333,295,496
2,0,414,350,565,399,577,388,311,302,484,359,578,316,509,165,351,208,297,262,416,340,326,357
2,1,400,459,427,422,199,371,461,422,378,460,431,284,441,518,446,424,409,333,307,483,268,386
2,0,378,350,439,309,299,292,338,119,272,406,358,277,499,459,401,304,223,474,353,280,371,391
3,0,400,286,502,298,354,339,457,454,353,319,444,228,379,266,452,261,305,228,536,311,327,479
3,0,400,264,403,82,510,232,371,204,390,398,250,282,345,433,326,321,334,267,399,248,444,293
3,1,400,450,422,559,514,452,221,319,328,408,487,595,455,471,373,401,510,388,530,307,419,440
2,1,400,489,356,553,474,587,338,693,432,407,344,555,358,474,585,365,338,389,470,330,313,460
2,0,362,350,342,368,466,373,296,610,346,274,398,472,435,453,345,324,360,342,406,442,444,491
3,0,400,331,458,398,496,230,471,237,407,321,385,294,249,205,425,376,397,480,494,362,310,282
2,0,381,350,341,236,437,360,219,369,469,438,358,365,338,240,377,410,416,500,508,276,465,332
3,0,400,277,508,193,348,391,457,339,544,408,561,238,466,202,437,296,520,250,417,369,327,397
2,1,400,523,433,443,504,551,403,619,277,578,276,471,539,585,443,576,206,672,381,634,186,529
2,1,400,509,197,471,379,540,503,636,491,547,254,594,503,643,325,423,520,391,280,415,345,443
2,1,400,506,462,450,461,514,257,682,403,589,450,393,392,648,443,460,284,351,500,522,479,531
3,1,440,450,558,463,322,353,502,483,506,368,643,448,426,455,417,484,496,531,604,355,422,518
3,0,400,303,336,313,481,493,479,252,393,169,288,171,368,215,411,294,310,215,224,352,346,298
2,1,400,470,573,535,607,490,420,237,528,568,308,381,364,494,359,541,364,281,411,528,471,360
2,1,400,536,427,608,323,507,590,567,363,669,513,657,414,500,545,626,479,498,312,427,380,521
3,1,428,450,408,401,557,414,383,369,340,606,416,450,435,405,340,583,192,656,317,529,337,376
2,0,418,350,699,339,705,302,435,296,490,382,317,355,524,314,401,333,424,226,388,205,441,574
3,0,400,272,454,220,436,359,345,317,456,228,378,246,354,334,343,104,312,289,326,284,211,316
2,0,382,350,384,261,325,446,387,375,261,221,310,352,511,525,413,505,210,260,421,269,398,482
2,1,400,453,520,446,151,164,366,283,428,484,378,474,505,307,251,266,491,406,225,464,558,472
3,1,371,450,441,359,390,579,341,362,365,455,252,514,508,344,305,636,299,457,467,483,412,397
2,1,400,488,414,472,223,344,401,392,504,478,251,494,296,419,340,573,479,547,517,612,271,525
3,0,400,286,475,196,390,405,222,315,483,92,298,345,531,464,359,209,503,258,278,208,520,349
3,1,417,450,557,338,551,327,330,600,592,346,325,482,496,243,291,454,388,431,443,594,260,432
2,0,415,350,574,517,392,380,551,356,387,297,484,314,467,316,268,476,364,564,435,285,212,391
2,0,396,350,432,375,371,308,604,229,571,409,559,278,376,327,453,440,532,442,337,366,282,503
3,1,428,450,348,323,286,399,363,387,308,564,442,244,533,516,450,466,516,621,266,401,392,291
3,0,400,350,505,340,337,310,355,304,506,343,357,344,430,427,465,488,379,357,370,332,523,251
3,1,378,450,376,590,461,388,365,554,384,425,209,406,335,340,340,372,358,306,298,458,518,491
3,1,367,450,484,371,200,475,330,418,389,239,356,534,306,246,287,260,433,611,497,410,616,366
2,1,400,515,349,499,205,601,494,652,213,638,266,429,319,483,388,610,381,480,445,491,444,457
3,0,400,310,340,284,454,252,451,407,581,346,518,251,346,365,501,494,501,305,279,382,584,354
2,0,383,350,414,352,590,422,435,270,486,389,385,255,466,296,362,348,277,429,352,533,476,419
2,0,428,350,388,225,487,519,323,287,433,214,439,309,548,391,363,338,614,448,424,268,280,467
2,0,393,350,341,294,364,361,394,273,425,315,514,406,418,460,334,346,583,444,437,29,506,342
3,0,400,309,477,363,338,255,500,415,282,265,360,385,499,515,465,376,326,383,395,275,418,111
3,0,400,319,456,199,590,222,416,301,421,310,319,339,318,325,367,235,302,346,500,168,415,192
2,1,400,535,406,690,437,523,370,411,305,464,440,436,214,648,527,640,351,531,460,477,564,494
3,0,400,348,601,493,295,316,456,373,389,438,262,300,378,433,378,420,451,402,307,216,294,266
3,1,416,450,507,496,556,649,456,522,299,367,225,412,313,462,214,351,483,640,391,616,492,553
2,1,400,483,437,425,180,549,447,500,390,568,378,501,284,484,442,408,431,393,296,654,185,459
3,0,400,265,362,292,157,363,390,135,483,249,436,165,238,257,338,202,626,129,395,443,274,195
2,1,400,527,363,625,338,443,356,395,369,461,464,518,256,781,567,628,467,538,197,374,280,595
2,0,416,350,374,177,545,438,371,400,293,487,341,249,543,234,381,205,408,344,595,308,394,481
3,0,400,291,659,366,299,286,225,224,303,153,303,226,315,461,311,105,342,382,507,339,127,402
3,1,370,450,313,466,454,486,412,556,284,211,367,374,203,550,422,417,415,245,362,433,463,549
2,0,438,350,432,325,694,311,481,359,349,407,466,481,559,292,340,235,401,198,490,194,437,381
3,0,400,323,373,103,479,116,300,381,359,367,448,258,270,239,420,414,319,423,290,352,197,311
3,0,400,339,349,277,533,404,371,419,459,456,296,438,485,177,395,467,752,218,358,347,485,393
2,1,400,480,328,508,235,412,533,519,391,625,404,562,438,629,438,642,317,623,428,467,571,485
2,0,445,350,348,397,441,327,428,350,437,286,561,455,541,336,307,320,463,463,400,333,372,454
3,0,400,331,466,243,438,296,543,288,494,97,406,355,434,343,680,366,221,506,458,347,412,299
3,1,429,450,226,516,394,323,402,433,479,418,518,395,305,394,400,428,358,385,214,474,343,501
2,0,423,350,370,365,497,288,478,260,427,419,385,258,351,615,458,342,345,514,553,435,361,484
3,0,400,330,284,336,436,236,335,294,226,344,635,155,543,214,396,290,524,275,458,339,361,178
3,1,429,450,451,510,393,380,500,273,376,403,549,516,120,450,444,463,372,510,411,630,337,480
3,1,371,450,504,690,425,466,373,493,335,422,321,415,440,455,307,452,327,409,306,446,295,573
2,1,400,526,367,357,251,491,456,586,406,358,425,500,229,424,282,532,308,580,364,555,382,609
2,1,400,504,386,412,421,556,436,490,458,579,359,430,532,513,494,474,309,721,238,470,343,597
3,0,400,272,435,414,375,259,384,246,513,225,568,186,297,247,335,303,456,187,309,226,313,155
2,0,430,350,496,427,346,413,361,326,481,414,370,312,388,337,384,395,524,313,398,362,315,426
3,1,405,450,411,442,408,559,366,343,338,378,492,371,320,354,365,454,441,363,256,377,313,614
3,0,400,313,514,216,403,310,225,332,299,248,254,452,366,257,352,294,506,442,433,183,420,427
2,1,400,474,348,482,610,218,409,493,375,592,494,346,466,443,643,359,332,501,514,526,344,575
2,1,400,513,422,477,497,507,578,356,453,671,388,449,378,381,278,579,319,437,385,567,433,676
3,1,382,450,316,294,276,309,74,544,506,560,438,405,356,599,247,394,474,509,398,399,159,428
3,0,400,333,474,456,504,402,462,286,509,274,317,324,363,212,456,361,337,371,388,659,447,368
2,0,372,350,351,331,329,484,293,403,355,408,410,440,510,379,424,472,370,382,415,322,445,432
3,1,369,450,322,506,265,554,192,420,504,476,347,532,299,393,426,541,416,435,313,463,609,333
2,0,382,350,452,361,296,230,230,348,372,423,338,307,473,309,374,215,439,141,288,342,361,503
2,1,400,531,446,530,434,492,326,581,435,690,512,533,420,519,339,516,399,596,491,453,371,519
