Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,0,413,350,497,204,314,363,496,213,374,356,457,164,441,470,233,472,545,539,553,480,512,504
2,1,400,458,379,656,253,506,388,506,390,679,407,739,436,372,449,331,473,548,545,661,407,440
2,0,361,350,322,433,577,339,412,387,426,387,307,343,305,235,157,405,338,329,385,509,405,243
2,0,366,350,419,153,316,243,397,343,285,420,375,407,283,310,511,436,334,301,328,417,216,307
2,1,400,526,478,564,606,515,438,535,534,501,309,497,553,562,427,766,337,561,577,682,319,530
2,0,443,350,460,290,543,316,493,397,537,300,523,262,317,370,325,213,459,274,330,374,311,252
2,1,400,457,262,374,479,406,454,628,382,330,265,385,295,456,419,632,451,662,329,409,364,346
2,1,400,509,344,363,395,454,346,467,304,382,366,563,376,453,421,299,346,546,246,726,345,459
2,0,419,350,397,308,517,138,523,195,427,378,395,397,448,388,401,410,288,325,501,543,454,286
2,0,376,350,222,455,332,150,367,346,184,369,376,215,385,361,392,204,235,228,333,318,523,323
3,0,400,250,233,393,410,310,377,337,391,180,659,228,502,337,485,67,514,234,400,237,476,80
2,0,432,350,427,176,524,517,587,313,389,174,201,403,515,332,393,309,370,268,496,415,541,336
3,1,433,450,543,366,483,365,474,511,491,368,445,344,338,576,491,269,453,462,370,463,377,477
2,0,393,350,626,339,193,351,310,231,323,533,532,271,237,318,334,304,298,276,469,446,432,518
2,0,446,350,364,294,530,256,496,192,557,326,409,263,352,260,448,312,419,345,425,450,358,347
3,0,400,343,428,251,471,239,369,319,542,256,424,405,355,381,534,360,494,327,289,193,363,341
2,1,400,453,410,317,339,428,422,463,300,214,296,435,207,289,415,499,322,470,398,445,700,426
2,1,400,521,570,762,522,647,169,465,229,676,360,563,469,469,570,702,522,652,274,597,386,796
2,0,350,350,192,366,81,396,222,229,410,539,487,397,441,295,425,309,450,242,387,345,508,348
3,0,400,276,411,316,159,215,508,316,347,172,648,322,384,308,432,309,504,334,241,325,474,139
3,1,449,450,583,592,508,312,358,583,604,618,304,421,288,464,298,433,367,462,520,617,347,461
2,1,400,463,468,492,436,404,454,311,484,396,325,279,324,321,530,371,351,571,251,327,443,521
2,0,377,350,400,340,487,405,156,356,287,256,467,446,451,219,335,413,545,305,353,367,419,348
3,0,400,270,366,327,367,243,431,493,525,336,348,298,510,426,543,508,483,346,349,243,517,264
3,0,400,344,414,507,441,435,165,179,368,316,360,352,352,434,294,377,358,179,505,470,520,270
2,1,400,511,263,542,325,501,455,575,441,390,414,516,225,636,343,601,44,457,332,469,394,513
2,0,429,350,328,358,309,476,529,397,391,393,467,266,377,290,324,435,431,353,360,426,396,193
2,0,401,350,436,455,402,406,636,395,399,330,337,349,509,209,576,386,386,288,491,459,454,316
3,1,373,450,439,400,425,446,374,246,212,296,314,528,522,340,166,579,436,540,358,643,395,204
3,0,400,271,527,194,385,288,384,224,196,105,435,223,297,240,654,257,381,465,423,328,265,195
3,1,422,450,431,532,421,398,399,468,355,539,439,475,371,671,443,470,269,446,456,443,466,640
2,1,400,547,491,645,343,621,325,485,436,446,341,596,409,564,664,565,515,630,388,414,314,621
2,0,444,350,565,337,484,243,327,334,210,402,399,268,313,430,400,320,412,414,385,377,632,390
2,0,426,350,294,318,434,342,368,324,603,202,535,308,428,311,343,401,451,226,318,244,258,415
2,0,407,350,363,457,375,291,527,425,533,338,475,254,362,234,267,249,293,478,509,527,376,356
3,1,372,450,508,578,393,487,530,478,492,711,426,548,323,489,426,493,378,485,457,495,310,489
3,1,359,450,245,373,221,415,299,341,297,537,230,560,284,404,222,251,432,485,384,523,146,551
2,1,400,497,272,526,455,592,516,577,370,705,439,600,399,576,440,435,410,466,556,584,284,457
3,1,390,450,489,391,363,482,514,465,217,623,340,425,391,373,449,578,487,216,269,436,558,627
3,0,400,292,322,196,332,227,182,83,554,344,490,428,378,207,422,246,359,230,383,231,527,449
3,0,400,317,377,415,261,294,478,268,457,311,300,421,439,358,343,188,433,260,384,314,523,378
2,1,400,535,390,603,520,670,215,621,459,623,374,559,251,468,455,367,408,408,510,682,271,437
2,0,365,350,265,291,308,450,365,419,297,388,369,476,313,403,294,457,435,137,246,346,270,275
2,0,408,350,448,289,385,536,233,523,400,429,475,486,559,241,365,227,364,402,444,109,279,335
2,0,445,350,492,260,498,326,614,400,377,405,468,204,448,502,446,248,562,273,248,328,613,229
3,0,400,333,443,364,388,414,309,268,356,471,281,308,334,386,535,333,296,385,347,297,517,250
2,0,402,350,328,357,284,263,237,238,404,421,403,391,401,347,425,452,325,255,459,256,629,351
2,1,400,518,158,605,584,391,324,601,540,480,510,494,317,573,330,526,256,421,489,603,341,445
3,0,400,336,548,319,353,389,408,219,323,427,291,455,429,352,328,282,354,272,383,415,424,353
