Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,343,485,413,352,445,394,258,502,276,266,315,463,281,167,338,454,358,314,361,377,334
3,0,400,273,328,248,312,304,437,258,424,165,363,196,236,263,622,373,411,331,228,345,393,157
3,1,354,450,473,541,446,519,373,478,302,623,290,401,352,269,346,396,345,587,299,451,367,555
2,1,400,503,440,471,371,489,364,483,500,533,453,652,484,511,338,509,265,625,352,575,514,643
2,1,400,468,430,216,438,509,456,435,405,482,529,497,274,647,383,496,179,490,374,419,377,633
3,1,426,450,412,540,316,485,368,542,496,371,369,602,452,212,563,464,528,408,492,506,661,452
2,0,379,350,286,395,622,291,483,229,368,411,400,514,324,390,352,321,335,438,405,402,503,289
3,0,400,287,337,468,410,312,374,226,367,300,296,283,228,18,370,338,187,503,264,201,522,311
3,1,436,450,358,357,512,394,437,430,447,429,435,408,286,300,457,470,114,407,487,570,443,587
3,0,400,269,450,179,314,132,445,98,419,370,437,77,264,300,424,355,576,413,364,174,462,453
2,1,400,499,376,593,287,512,329,566,245,557,383,495,443,631,515,392,457,462,337,651,404,345
2,1,400,527,351,489,457,487,596,580,431,644,478,580,460,604,262,599,421,574,502,480,419,227
3,1,361,450,288,368,451,430,316,345,522,460,429,404,302,498,283,421,432,353,336,504,255,257
2,0,365,350,493,410,412,456,516,237,327,455,338,221,285,339,418,405,659,208,408,370,393,536
2,1,400,539,451,483,504,459,273,580,325,502,390,467,618,334,363,424,298,495,493,513,373,504
3,1,418,450,544,590,379,493,442,648,524,467,209,655,309,619,578,469,327,343,323,301,253,380
3,1,393,450,363,515,607,455,387,534,424,450,396,408,548,572,347,485,283,339,404,389,279,606
3,1,394,450,349,448,266,467,499,321,288,483,456,422,325,589,410,321,262,366,401,413,256,432
2,1,400,524,354,465,308,430,356,745,498,654,427,657,316,542,290,537,459,602,386,338,303,441
3,0,400,342,495,390,483,338,389,238,267,279,458,408,232,441,374,381,211,470,417,445,527,282
3,1,399,450,617,418,362,437,525,497,382,476,361,556,312,410,417,506,547,398,328,339,387,460
3,0,400,269,337,413,345,320,177,324,316,276,440,156,335,144,392,128,255,337,339,172,437,358
2,0,415,350,412,560,410,235,469,485,354,422,450,468,426,365,305,222,401,392,543,391,504,354
3,0,400,272,380,338,332,104,423,287,449,300,479,190,516,295,379,167,317,182,342,361,393,313
2,1,400,516,364,454,287,567,286,461,434,472,450,465,376,512,322,557,462,523,449,358,283,578
3,0,400,263,208,130,294,224,448,234,453,163,482,198,366,268,388,295,388,238,213,222,324,445
3,1,371,450,347,457,368,439,610,556,489,425,392,408,293,527,396,599,251,354,456,483,260,424
2,0,403,350,341,268,419,384,627,418,293,397,524,148,506,268,507,225,397,308,513,390,193,290
2,0,392,350,308,443,300,401,584,461,296,419,368,224,344,236,236,269,254,284,425,461,525,362
2,1,400,494,336,417,375,601,425,672,257,522,519,384,364,420,492,456,429,462,449,282,480,476
3,1,365,450,388,484,390,454,503,358,391,186,402,318,406,440,500,426,245,346,292,585,305,487
3,0,400,267,452,192,472,328,333,191,427,189,347,256,561,231,240,220,519,319,412,274,325,150
2,0,438,350,421,465,514,356,397,314,435,288,402,327,261,281,454,436,551,179,532,398,503,415
2,0,406,350,397,191,571,254,380,361,602,396,326,169,364,350,276,379,357,328,404,440,603,302
2,0,442,350,479,144,358,184,402,455,585,317,321,306,556,209,375,295,360,307,337,399,391,497
3,0,400,291,449,186,368,426,290,249,368,295,224,319,456,206,271,290,251,359,498,239,196,309
2,0,433,350,237,269,513,213,409,371,380,240,533,244,439,323,416,374,449,192,579,547,494,139
2,1,400,546,276,404,327,613,334,549,442,556,455,547,449,614,360,678,375,507,508,342,400,526
2,0,391,350,284,333,432,253,331,324,347,195,364,304,298,402,310,388,325,537,404,272,434,490
3,1,371,450,300,531,343,532,409,392,350,270,511,360,435,515,399,424,349,412,484,443,511,351
3,1,442,450,454,390,530,360,319,337,352,461,370,430,381,481,509,546,279,424,324,343,521,518
2,0,404,350,241,394,410,283,392,303,398,318,396,384,384,288,499,290,488,268,347,283,512,350
2,1,400,519,315,440,589,431,325,481,306,515,486,538,355,585,306,516,230,682,519,576,429,488
3,0,400,308,498,380,321,328,411,211,474,220,334,466,455,444,566,150,216,403,452,207,384,309
2,0,356,350,324,199,429,279,230,378,310,356,494,542,259,430,364,337,455,469,439,403,347,417
3,0,400,285,231,249,564,251,510,222,248,584,437,343,361,408,394,313,568,288,490,362,363,396
2,1,400,507,505,564,249,648,202,331,322,317,241,577,303,521,467,555,474,458,427,560,326,429
2,0,449,350,483,467,597,372,395,500,540,353,313,286,389,276,549,505,481,330,385,241,404,301
2,1,400,536,474,535,353,607,501,495,428,571,459,492,656,599,477,699,359,455,241,556,389,467
