Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,0,412,350,341,396,433,296,482,352,411,410,372,452,328,229,464,352,385,471,439,457,454,337
3,0,400,319,280,282,472,321,311,479,330,337,250,534,408,404,338,232,243,285,483,399,191,173
3,0,400,348,425,305,491,282,486,289,480,341,402,364,396,365,483,234,385,227,459,400,270,97
2,0,386,350,647,400,342,180,377,478,256,354,374,404,476,348,361,236,576,519,364,339,408,177
3,1,352,450,399,308,320,278,292,546,434,256,309,527,413,413,289,471,449,426,248,560,341,705
3,1,416,450,321,368,425,405,500,459,235,276,465,392,359,437,270,457,501,412,571,457,563,426
3,0,400,296,357,231,538,307,385,389,393,383,447,189,405,170,482,180,321,205,468,250,332,327
2,0,442,350,396,159,422,293,339,414,454,393,438,301,477,520,428,334,498,277,505,304,435,344
3,0,400,270,304,285,335,224,415,331,505,351,379,114,527,368,402,221,323,229,516,475,495,495
3,1,389,450,308,387,336,512,432,473,267,449,458,398,251,556,330,513,420,582,437,533,364,409
2,0,351,350,295,489,410,295,329,126,396,98,281,301,358,331,333,413,261,265,493,263,351,330
2,1,400,497,433,572,522,398,461,467,304,385,355,303,368,336,253,575,379,594,349,573,500,535
2,0,446,350,472,509,463,275,397,239,482,310,407,310,654,94,340,397,516,276,569,360,465,247
2,1,400,515,390,607,535,384,357,566,533,315,468,553,367,576,432,652,517,708,435,455,498,427
3,1,384,450,469,490,457,466,466,307,396,528,207,745,325,532,331,434,412,553,407,427,435,613
3,0,400,318,432,268,403,408,278,491,462,337,245,363,423,226,420,235,358,427,513,230,511,555
3,0,400,281,326,265,511,244,393,188,642,168,461,436,398,253,429,372,398,176,460,300,463,387
2,0,408,350,415,384,288,305,340,168,435,433,536,295,526,508,458,220,415,524,339,277,84,376
3,0,400,343,270,207,483,234,380,528,583,408,341,369,461,351,490,378,353,313,496,345,496,367
2,0,369,350,297,463,482,209,456,398,469,290,323,416,449,301,290,420,304,244,463,226,356,267
2,0,371,350,308,246,240,284,336,121,243,293,118,298,386,452,405,304,351,184,404,468,362,257
3,1,355,450,265,422,274,176,400,451,496,540,318,330,373,308,462,458,402,403,320,614,275,317
3,1,385,450,390,362,553,526,297,430,263,358,402,489,582,516,429,497,346,611,224,456,392,698
2,0,435,350,497,375,382,284,523,291,157,427,455,462,587,385,554,385,425,267,320,516,522,296
2,1,400,536,549,646,542,657,501,510,161,418,507,506,316,495,411,780,364,494,484,404,442,539
2,0,415,350,408,360,396,132,391,429,318,291,505,505,527,578,367,410,485,391,423,394,608,337
2,1,400,512,398,446,375,731,440,423,496,597,345,588,380,436,401,352,482,543,288,495,390,457
3,0,400,293,459,384,512,375,407,495,456,295,682,280,281,385,368,457,332,358,520,385,566,27
