Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,0,367,350,298,519,294,175,336,364,324,180,349,501,445,478,258,334,226,400,419,371,568,364
3,1,358,450,564,430,152,366,371,290,129,356,274,325,376,682,498,480,499,345,272,437,427,452
3,0,400,328,514,448,377,404,360,145,374,361,456,385,280,325,425,241,491,294,384,419,404,385
3,0,400,283,446,116,505,190,269,384,555,361,342,461,516,188,483,433,365,342,317,289,322,136
3,1,387,450,399,419,418,409,305,465,354,461,469,590,305,534,426,500,372,518,303,619,383,390
2,0,353,350,450,348,435,341,340,321,321,192,341,352,254,400,522,362,411,438,310,269,409,301
2,1,400,450,325,539,542,694,269,423,317,525,446,295,491,605,468,457,553,373,428,530,390,238
3,1,432,450,560,441,568,492,596,603,425,278,395,464,404,276,388,503,490,519,320,559,391,473
3,0,400,317,544,306,484,373,471,318,299,255,339,422,502,425,516,329,351,312,460,112,231,267
2,1,400,513,508,542,403,681,155,454,457,187,588,448,371,542,403,587,415,658,409,407,320,458
2,1,400,527,312,353,433,677,292,402,469,633,265,461,219,580,375,635,323,320,410,576,327,533
2,1,400,540,345,605,262,495,559,474,413,501,559,716,379,490,475,533,270,537,369,474,334,486
3,0,400,306,558,220,477,278,520,220,365,358,458,515,498,335,348,304,663,288,518,355,253,191
2,0,436,350,460,398,395,575,545,170,393,326,451,407,427,335,464,330,495,349,245,279,448,529
2,0,372,350,522,293,234,269,452,310,354,372,396,350,309,401,564,421,543,295,424,322,221,483
2,0,366,350,322,369,265,322,421,390,428,475,387,364,425,391,512,401,323,308,510,456,420,282
3,1,438,450,487,388,485,439,531,428,418,408,376,345,571,457,445,622,263,387,304,452,345,483
2,1,400,533,184,687,325,551,667,541,497,533,476,743,317,703,372,507,439,463,404,668,523,575
2,0,416,350,452,432,499,397,344,473,323,358,244,342,446,389,514,478,290,590,468,438,390,339
3,0,400,276,401,251,579,298,360,265,228,196,484,344,320,201,627,315,535,171,267,394,507,242
3,1,421,450,288,367,261,526,411,560,485,524,331,473,523,367,405,568,465,582,459,492,420,452
2,0,421,350,462,388,489,413,272,379,422,371,283,314,335,270,332,454,547,413,382,526,346,257
2,0,413,350,462,384,444,420,229,525,407,343,337,381,421,272,425,509,371,487,452,392,576,430
2,0,449,350,374,238,446,174,530,355,711,492,446,373,405,369,515,473,440,288,192,406,570,169
3,1,429,450,521,494,263,384,694,363,319,481,559,560,409,359,410,494,555,476,445,551,477,592
3,0,400,333,297,387,566,513,413,391,720,477,253,274,418,240,411,417,501,437,382,318,245,140
3,0,400,346,550,315,440,172,337,222,499,452,523,281,522,309,513,231,566,373,291,257,595,491
2,1,400,451,458,633,345,530,466,500,531,361,239,554,353,384,391,434,396,502,358,603,112,476
2,1,400,535,518,725,417,382,349,602,398,504,344,545,273,617,389,410,452,500,471,750,386,534
3,0,400,327,491,189,389,287,399,393,383,375,509,228,527,401,271,334,504,326,328,299,277,450
3,1,381,450,392,438,452,373,359,542,260,300,330,298,257,513,325,406,381,398,171,467,384,425
2,1,400,543,663,427,320,450,383,514,366,404,483,479,473,518,521,576,417,494,493,599,429,489
3,0,400,252,403,312,373,294,416,217,428,237,384,172,358,407,421,217,373,429,582,255,543,102
2,1,400,469,322,533,287,350,427,482,397,439,272,395,363,570,270,389,319,472,483,439,362,466
3,1,411,450,276,328,521,346,567,388,293,411,304,385,498,576,193,506,358,375,428,511,565,524
3,0,400,318,373,307,441,306,447,411,446,461,383,424,585,477,407,466,424,318,403,313,491,192
2,0,420,350,552,329,349,353,392,158,341,261,514,385,386,320,465,326,474,369,552,160,372,489
2,0,351,350,353,365,378,451,295,378,249,215,290,506,420,347,397,376,199,398,388,242,374,312
3,1,352,450,294,469,571,428,396,481,523,554,440,573,389,374,405,504,554,464,206,410,358,307
3,0,400,343,424,143,345,283,312,475,348,291,414,372,404,420,387,242,420,370,293,364,459,498
3,0,400,273,258,113,317,354,447,182,327,82,357,170,260,513,440,244,540,523,324,443,455,326
3,1,361,450,208,327,294,452,329,374,277,578,339,413,394,574,368,455,368,483,438,536,310,347
3,1,373,450,254,286,396,446,356,451,277,478,330,135,510,473,388,538,444,529,374,315,248,381
3,1,410,450,300,521,426,286,424,370,327,319,486,605,473,242,413,292,337,531,328,427,327,497
3,1,431,450,444,503,549,638,530,478,393,162,371,313,277,524,321,596,693,520,378,567,442,535
2,1,400,454,495,496,468,299,249,447,490,651,179,402,423,454,363,490,585,452,312,330,368,276
3,1,396,450,247,274,355,343,331,396,304,448,324,443,363,357,338,330,416,302,276,305,459,484
3,0,400,345,537,403,342,395,458,354,392,350,266,323,525,408,422,267,112,274,489,102,414,290
2,0,412,350,300,226,368,395,312,328,466,485,498,242,469,143,509,407,341,450,372,337,470,257
3,1,437,450,422,570,463,479,378,610,461,287,401,526,298,665,442,571,530,441,391,434,492,572
3,0,400,304,350,195,416,86,285,152,288,362,448,265,310,175,502,249,307,326,461,306,426,223
2,1,400,507,381,440,484,249,510,414,476,653,519,533,254,592,269,380,208,485,459,447,434,654
2,0,383,350,370,121,311,448,426,573,443,370,177,409,261,304,351,183,385,281,328,339,235,308
2,1,400,517,409,508,435,415,497,578,234,363,464,635,241,546,352,300,504,332,368,515,352,554
3,0,400,264,237,357,408,321,414,507,504,209,166,479,398,148,400,266,476,317,432,342,501,154
3,0,400,287,520,281,400,250,433,283,482,330,439,171,511,212,291,277,286,161,529,193,393,327
3,1,418,450,621,487,507,544,338,536,353,779,494,425,469,474,390,464,389,539,308,558,325,506
3,1,407,450,473,252,202,487,390,500,365,311,398,517,424,364,341,577,209,576,513,290,472,356
3,1,424,450,363,539,335,391,423,477,387,564,441,388,640,520,387,403,330,444,314,505,505,314
3,0,400,317,459,219,264,189,500,338,361,327,506,224,453,142,287,186,531,359,349,285,377,326
2,1,400,455,293,561,406,375,422,473,466,374,330,527,372,318,453,321,480,613,504,436,415,472
2,1,400,529,260,618,468,399,495,546,367,582,370,580,509,606,465,494,446,478,408,519,412,478
