Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,1,400,491,416,482,480,416,556,592,411,617,205,661,553,509,414,493,429,560,402,359,281,474
3,0,400,254,490,309,376,314,329,437,415,179,456,263,295,151,305,371,324,215,286,183,558,106
3,0,400,315,281,337,384,258,548,319,300,422,248,375,542,317,506,144,337,323,304,400,300,303
2,0,437,350,446,192,429,316,320,269,513,225,435,396,376,357,492,196,419,434,565,292,453,330
3,1,369,450,369,350,400,536,332,621,369,294,290,333,218,487,386,494,290,366,403,409,345,573
3,0,400,285,286,244,325,330,422,365,526,455,443,113,287,256,404,348,388,247,368,253,217,359
2,1,400,500,282,559,246,463,535,708,332,535,357,330,530,510,278,587,612,397,336,487,464,539
3,1,362,450,342,475,509,578,239,471,192,414,509,438,324,548,360,458,426,625,546,433,477,520
3,1,363,450,295,272,451,424,361,395,480,284,434,500,356,441,323,431,349,400,396,603,544,580
2,0,445,350,318,338,375,345,626,188,454,307,455,286,383,249,430,449,419,218,272,385,452,318
2,1,400,464,213,437,294,401,583,290,259,349,338,371,622,500,520,413,485,569,409,531,559,691
2,1,400,454,329,305,426,428,427,308,446,340,429,299,313,432,340,489,469,423,444,340,537,411
3,0,400,291,260,192,471,257,334,385,351,222,428,320,386,378,252,266,476,237,228,351,326,400
2,0,382,350,306,353,309,356,347,334,361,209,310,187,298,509,295,343,400,350,498,255,330,489
3,1,353,450,198,335,381,310,324,563,504,405,327,406,264,369,238,448,228,541,497,423,607,358
3,1,358,450,393,327,117,601,284,516,210,377,313,326,393,409,377,467,391,488,453,505,420,397
3,0,400,339,264,347,630,349,392,230,536,238,279,420,346,342,434,452,527,412,348,419,379,173
2,0,421,350,382,535,449,410,406,370,407,479,341,338,483,495,384,376,327,202,615,414,371,310
2,0,397,350,412,224,400,356,614,322,416,306,450,417,323,365,460,464,347,296,239,417,333,446
2,0,357,350,420,560,330,284,334,401,326,369,448,313,479,368,314,406,322,251,362,368,463,271
3,1,419,450,539,380,414,518,571,283,366,492,326,334,384,366,462,319,285,314,502,401,442,458
2,1,400,507,305,614,285,494,294,481,451,543,386,517,407,532,391,419,416,516,429,548,416,623
3,1,360,450,488,395,311,468,347,478,319,576,218,361,253,292,421,313,434,574,471,380,322,357
2,1,400,548,377,661,483,690,275,493,409,538,382,609,664,749,442,564,189,664,318,480,357,689
3,0,400,260,448,305,227,293,522,192,288,164,572,136,354,136,388,305,382,160,464,181,347,363
2,1,400,465,507,294,417,472,267,422,339,521,411,438,429,463,433,503,354,345,328,282,387,602
3,1,370,450,368,419,572,493,408,422,369,593,296,422,358,378,463,366,402,699,297,353,324,470
2,1,400,540,392,629,426,432,509,498,575,675,568,497,477,403,429,596,508,635,390,671,445,736
3,1,373,450,397,433,521,605,416,637,232,445,311,386,356,426,334,298,323,388,276,483,410,468
2,1,400,518,497,539,208,602,473,590,440,480,389,447,381,601,530,583,547,603,514,318,341,436
2,0,435,350,303,286,413,316,343,208,475,462,592,455,260,490,721,311,583,360,395,280,330,487
2,1,400,515,425,294,284,470,251,593,308,401,442,389,301,567,407,401,355,485,177,538,185,729
3,0,400,274,443,283,403,80,412,315,413,231,429,252,483,190,437,177,354,112,169,143,522,399
3,0,400,268,345,165,640,278,426,165,435,299,316,189,313,318,361,319,270,203,234,436,454,155
3,1,392,450,360,399,500,296,214,518,394,434,377,613,449,422,523,310,389,418,387,667,405,96
2,1,400,466,320,472,549,543,473,373,355,462,308,408,525,567,425,519,412,312,355,460,235,702
3,0,400,276,433,293,345,306,308,206,530,484,544,229,264,200,254,351,268,448,397,249,447,258
2,1,400,457,317,482,266,463,397,288,541,488,558,454,303,413,335,347,540,359,533,413,304,549
2,1,400,481,306,492,254,443,434,489,602,353,179,580,64,623,484,421,365,263,398,546,473,411
3,0,400,250,329,360,517,211,433,320,455,315,464,414,286,292,450,196,331,203,351,425,428,98
3,1,417,450,204,545,635,525,272,461,309,384,363,330,305,343,496,522,408,518,544,593,400,648
2,0,372,350,332,379,385,317,234,335,463,305,356,269,445,342,453,480,400,272,391,349,451,354
2,0,355,350,222,372,415,373,175,260,293,387,287,534,393,241,374,352,113,187,238,228,345,301
3,1,422,450,402,401,292,254,469,734,283,528,450,554,478,346,259,535,491,394,583,409,436,687
3,1,408,450,335,543,607,494,438,576,253,596,254,528,433,532,160,448,358,533,317,362,212,531
3,1,441,450,516,568,435,397,285,653,338,271,364,263,583,470,353,371,433,556,512,512,587,360
3,1,418,450,318,482,485,471,238,555,358,294,522,358,431,432,366,374,484,417,376,320,399,619
3,1,370,450,292,401,283,317,430,460,459,511,395,407,468,155,538,523,336,619,179,490,410,548
3,0,400,346,476,427,416,406,427,416,251,303,219,340,250,322,386,425,231,415,528,277,281,410
2,1,400,519,279,535,331,568,405,503,383,571,422,512,281,618,505,410,536,489,392,544,459,451
2,0,387,350,507,469,383,315,446,485,375,424,511,361,480,410,398,281,469,371,390,336,552,540
2,1,400,527,439,585,345,577,277,644,237,382,526,513,328,575,566,513,318,620,486,584,380,578
