Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,296,444,317,458,347,431,196,471,279,508,266,414,225,302,303,466,245,334,352,493,329
2,0,365,350,511,306,318,587,403,400,277,282,215,435,424,413,423,366,408,271,375,312,368,377
3,0,400,278,359,127,309,249,355,375,267,419,302,283,505,161,356,291,337,211,592,390,274,242
3,0,400,303,454,267,525,246,148,231,394,317,401,212,492,184,385,545,471,203,550,222,353,354
2,0,353,350,311,453,182,475,215,281,482,405,359,326,254,325,421,464,520,225,392,242,411,242
3,0,400,336,300,696,460,329,498,409,502,302,336,229,502,307,293,304,212,396,360,310,341,130
3,0,400,278,503,351,533,163,446,396,420,292,136,350,242,465,270,226,517,355,402,426,460,366
2,0,382,350,394,388,355,320,253,548,382,453,239,240,404,337,462,278,510,180,308,247,407,263
3,1,352,450,554,533,453,497,349,479,439,419,346,391,147,411,268,595,420,432,397,697,332,446
3,1,413,450,458,454,243,412,356,571,221,298,495,376,346,465,358,385,406,452,460,599,391,373
2,1,400,476,363,535,374,426,382,464,355,496,327,611,245,467,514,537,366,462,530,502,309,294
2,0,350,350,390,414,148,339,363,263,424,431,153,380,284,433,397,360,438,472,371,291,351,398
2,0,437,350,483,318,522,339,551,415,540,434,508,362,583,441,479,509,421,378,435,223,483,429
3,1,355,450,384,395,427,638,225,504,242,337,399,427,254,496,306,462,289,560,319,397,268,300
3,1,426,450,457,535,398,462,513,627,465,577,427,459,382,505,441,517,399,307,407,445,286,347
3,1,391,450,312,358,369,596,470,290,429,398,567,536,443,402,524,340,494,589,400,464,266,355
2,0,422,350,304,483,568,353,445,299,376,373,437,415,411,272,616,388,542,256,403,239,474,243
3,0,400,255,442,302,525,226,446,215,290,327,370,256,391,193,533,408,491,152,344,202,335,214
2,1,400,512,504,523,564,595,345,325,421,427,498,440,611,395,467,661,334,364,347,594,174,546
2,0,359,350,329,286,265,444,208,434,339,383,223,348,528,425,416,283,464,428,394,511,313,446
3,1,368,450,511,359,263,380,245,366,411,355,262,461,288,391,366,463,290,463,358,441,310,482
2,1,400,533,414,555,504,600,384,435,397,531,426,618,500,354,620,695,343,541,416,401,513,547
3,0,400,304,330,250,479,272,310,186,325,186,467,139,367,513,358,358,326,452,355,141,366,472
3,0,400,265,453,89,444,269,410,291,417,352,474,359,315,395,313,274,310,438,176,244,498,197
2,0,391,350,388,506,310,332,470,408,475,471,269,317,378,432,248,439,366,317,434,473,490,388
2,0,446,350,555,347,360,478,411,382,433,438,336,367,458,281,373,298,637,490,583,324,436,365
2,0,405,350,365,496,358,277,493,441,277,372,487,472,470,167,491,411,438,365,480,452,444,283
3,0,400,329,335,337,415,194,577,258,228,481,336,373,314,496,239,276,207,293,474,365,505,268
2,1,400,513,182,449,196,528,244,650,445,521,315,348,372,742,517,447,208,587,494,473,424,563
2,1,400,518,283,600,353,528,465,648,324,332,371,444,503,362,413,477,311,373,362,401,338,576
2,0,373,350,554,255,219,481,434,371,388,469,338,365,285,401,417,217,312,446,213,553,347,438
2,0,440,350,497,398,455,351,639,518,684,378,365,360,479,253,472,232,303,399,570,319,475,411
3,0,400,275,228,245,307,438,404,224,410,150,378,320,225,480,481,278,418,237,399,198,439,240
2,0,381,350,432,593,475,221,429,260,324,215,442,340,557,375,428,310,338,408,289,365,273,310
3,0,400,334,431,307,449,150,363,257,305,132,268,291,414,393,192,310,298,245,547,308,354,294
2,1,400,457,561,410,330,585,359,393,272,396,475,545,333,540,349,486,505,399,365,418,454,481
2,0,362,350,219,299,289,363,261,372,286,419,500,338,405,287,294,323,359,422,517,461,277,284
2,1,400,495,481,345,404,556,444,260,337,606,424,448,257,518,393,375,439,518,628,427,288,551
2,1,400,490,423,635,397,449,610,357,439,535,205,405,386,395,227,324,381,685,470,588,379,497
3,1,375,450,336,527,195,462,481,572,491,632,306,471,396,405,444,516,485,408,149,356,285,593
2,0,358,350,459,388,451,317,420,442,435,188,308,235,344,370,457,318,312,240,229,413,515,417
3,0,400,310,314,163,564,265,355,266,433,293,501,263,408,238,395,230,337,328,493,59,368,195
2,1,400,506,334,563,380,600,408,490,372,565,540,647,378,418,339,554,426,414,269,473,325,450
2,1,400,495,336,459,384,479,366,537,462,416,187,539,416,485,249,475,397,511,357,353,294,628
3,0,400,252,401,280,215,135,392,126,267,105,341,118,295,204,305,157,347,225,428,249,509,218
3,1,379,450,302,557,426,463,219,480,434,498,206,610,341,404,418,338,440,391,560,597,393,537
3,0,400,300,431,296,480,326,577,297,430,188,293,259,293,453,530,293,246,230,357,276,413,469
3,0,400,268,366,362,329,259,364,198,617,160,273,290,277,292,205,150,231,114,547,406,537,229
3,0,400,295,489,243,397,178,311,197,518,231,367,367,426,289,373,203,361,175,568,227,360,260
2,0,363,350,322,448,332,325,261,241,484,534,196,336,138,474,328,157,329,201,256,530,397,318
3,1,370,450,382,517,447,305,349,517,311,620,565,503,329,574,412,595,520,560,274,584,378,325
3,1,350,450,435,328,347,376,358,369,449,736,426,557,361,539,344,687,223,566,467,395,367,656
3,0,400,309,252,298,174,291,256,355,506,117,165,302,341,229,346,235,401,479,515,414,557,322
2,0,418,350,240,356,313,457,435,349,374,477,375,189,386,208,452,375,335,197,375,457,355,421
3,1,446,450,411,528,402,352,502,696,275,540,475,354,278,396,512,269,482,277,481,492,384,460
3,0,400,288,417,287,433,320,513,247,422,278,363,418,240,312,372,335,363,401,486,378,308,425
3,0,400,325,495,209,322,470,339,341,467,370,496,436,426,314,216,300,162,382,643,408,195,354
3,0,400,346,374,452,420,203,491,420,437,301,362,199,250,364,426,526,554,283,559,628,302,374
3,0,400,266,553,312,289,231,250,201,409,350,250,225,370,436,573,316,250,178,367,274,414,388
3,1,405,450,340,316,571,626,295,458,296,533,503,501,540,530,361,521,355,448,444,393,391,456
2,0,416,350,365,250,419,444,324,300,368,371,501,396,491,228,549,460,277,320,520,205,402,371
3,1,393,450,468,467,361,416,422,375,355,487,382,413,246,489,401,314,363,428,276,375,381,413
2,1,400,548,315,653,466,592,356,495,395,426,428,473,598,626,345,524,493,452,490,558,484,587
3,0,400,277,371,114,244,260,371,279,490,151,211,339,474,356,451,326,495,390,391,238,313,169
2,1,400,500,273,401,362,398,457,634,378,419,493,528,267,490,322,699,214,471,341,556,456,484
3,0,400,272,323,497,395,161,300,182,343,324,394,229,368,296,289,284,518,264,325,296,351,300
2,0,410,350,322,225,524,266,351,452,342,246,294,215,479,266,294,376,606,441,497,299,515,365
2,0,389,350,489,271,499,411,513,363,407,372,420,242,395,226,481,336,510,306,454,339,492,319
3,0,400,280,503,177,429,367,445,185,380,181,561,89,522,444,333,254,278,319,503,571,602,437
2,1,400,456,584,602,399,664,393,365,293,436,517,498,451,298,386,422,651,422,240,495,413,252
3,1,442,450,510,484,336,441,416,363,415,430,430,574,481,388,576,494,499,433,512,619,392,609
2,0,366,350,357,279,382,117,342,263,318,450,227,382,442,315,265,325,358,307,494,413,456,423
2,1,400,465,357,461,424,387,398,554,287,303,442,454,508,407,598,501,228,482,539,396,562,412
2,0,380,350,415,310,262,327,363,234,211,459,433,205,340,293,137,467,304,483,523,311,247,463
2,1,400,541,461,528,429,501,469,466,385,426,443,745,467,658,654,349,311,503,428,571,395,579
3,0,400,314,289,345,275,224,419,336,366,418,446,266,252,424,654,390,518,141,423,249,425,385
3,1,408,450,396,483,301,558,372,420,284,417,309,441,407,469,415,669,310,380,489,356,461,484
3,0,400,269,434,124,518,225,499,191,306,234,375,289,300,318,297,285,420,249,388,190,461,324
