Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,1,400,503,522,475,405,410,305,522,276,492,405,458,392,558,453,539,385,331,412,510,573,561
2,0,441,350,307,440,513,360,482,277,634,544,401,260,699,287,443,193,543,373,429,170,378,357
2,0,397,350,531,477,547,337,320,279,486,350,312,382,390,539,335,393,495,114,314,223,425,165
3,1,430,450,478,430,480,476,456,355,537,452,225,352,473,393,481,332,334,551,531,491,312,460
3,0,400,258,433,294,294,285,355,227,494,419,455,131,277,147,535,105,392,400,437,309,482,285
3,0,400,333,360,436,611,304,418,299,385,371,269,309,387,331,517,371,414,232,284,447,296,363
2,1,400,493,544,444,507,425,361,523,417,624,402,317,362,498,456,378,551,560,314,608,498,557
2,1,400,527,519,610,193,597,566,385,311,499,351,351,410,575,389,366,250,506,297,585,413,547
2,0,359,350,270,456,320,531,335,407,167,321,421,415,251,462,337,273,421,138,221,378,317,336
2,1,400,539,565,463,291,577,625,634,335,486,522,662,446,583,348,479,288,378,384,399,462,539
2,0,389,350,408,237,383,462,305,136,558,259,304,346,443,396,417,208,337,361,281,368,243,317
2,0,368,350,460,269,521,396,539,325,415,347,279,388,400,441,527,300,448,314,342,231,679,359
2,1,400,511,455,417,460,627,398,566,465,463,429,522,380,389,295,461,397,541,209,545,317,522
3,0,400,256,390,217,504,239,382,203,516,330,503,60,368,323,366,315,456,211,322,203,543,214
3,0,400,312,413,307,460,230,302,390,369,340,230,232,455,275,250,466,489,173,414,387,385,265
2,0,437,350,471,271,502,268,387,349,453,301,459,378,396,287,399,318,295,354,458,178,514,646
2,0,406,350,517,408,267,278,314,404,569,383,431,358,582,84,428,381,398,271,543,309,277,377
2,1,400,532,537,478,348,411,528,449,523,431,423,484,398,526,520,403,396,586,409,726,498,489
2,0,440,350,683,305,412,222,619,262,371,542,387,287,595,359,513,232,442,319,496,220,467,420
2,0,428,350,508,191,442,276,338,268,490,448,667,319,483,440,314,280,419,331,547,71,519,181
2,1,400,453,477,415,498,427,534,397,369,345,252,374,276,347,438,459,343,402,425,369,614,556
3,1,437,450,388,468,400,560,459,405,281,551,394,475,344,462,550,334,414,449,410,395,334,471
3,1,421,450,333,460,481,384,321,504,345,391,400,453,493,483,530,338,364,366,522,648,550,410
3,1,372,450,369,487,306,449,494,379,544,338,381,423,387,315,472,433,636,226,397,484,299,288
2,1,400,454,361,555,408,418,313,379,167,259,476,399,408,385,348,441,365,479,402,630,474,341
2,0,412,350,400,321,372,208,443,355,405,391,293,405,315,215,219,292,336,227,428,442,435,479
3,1,394,450,281,475,341,536,334,536,432,631,479,301,415,396,382,252,472,447,435,473,290,334
2,0,438,350,598,231,434,242,452,321,523,128,437,356,309,152,437,361,261,138,333,293,308,500
2,1,400,503,422,506,599,443,294,622,468,571,240,562,298,567,372,719,607,415,348,606,398,482
3,1,421,450,420,483,551,563,373,671,451,501,285,556,399,421,564,307,531,642,444,513,372,423
2,0,430,350,385,321,443,207,676,321,307,389,423,236,452,463,446,355,515,440,474,413,389,386
3,1,427,450,398,400,429,374,493,512,513,640,414,494,533,391,265,515,530,302,494,553,430,324
3,0,400,298,437,351,342,399,326,270,437,211,362,260,281,348,225,238,358,286,231,290,410,93
3,0,400,292,383,370,349,320,200,250,421,315,289,224,397,424,336,245,312,252,522,291,252,218
3,0,400,289,405,434,437,288,399,365,243,372,350,125,315,91,373,148,450,219,348,328,433,173
3,1,427,450,493,525,578,510,473,468,309,579,396,411,264,413,516,376,425,507,467,560,498,452
3,0,400,345,467,305,400,250,289,580,422,252,389,328,409,381,304,394,498,302,357,344,335,447
2,0,440,350,454,551,328,226,448,313,459,211,568,358,421,348,565,300,509,227,518,252,461,391
3,1,379,450,420,524,404,477,316,392,597,427,242,392,273,478,321,645,342,456,460,471,262,447
3,1,384,450,519,297,521,659,133,448,327,440,447,599,384,605,268,525,355,377,503,595,412,477
3,0,400,262,479,212,406,390,292,110,337,99,345,216,316,203,379,97,383,87,459,45,406,206
2,1,400,533,269,517,428,559,311,535,362,353,394,380,285,422,230,714,162,309,502,658,428,491
2,0,438,350,391,277,423,344,386,382,462,272,483,199,444,378,620,453,462,350,496,373,405,349
2,0,382,350,357,424,519,480,395,233,606,348,329,377,357,179,372,332,115,261,306,321,320,363
3,1,430,450,380,556,492,492,428,366,498,251,609,297,471,346,470,478,227,491,311,351,523,335
