Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,286,355,240,532,144,181,91,414,238,249,391,419,284,294,202,581,367,438,437,440,425
2,1,400,528,406,571,422,531,372,443,417,445,482,354,478,761,338,616,309,575,440,337,506,517
2,1,400,531,405,709,457,437,411,688,359,651,581,451,308,555,333,473,388,722,317,542,534,629
2,1,400,456,324,559,320,334,388,480,606,345,581,431,463,346,505,526,500,544,537,407,388,456
3,0,400,273,346,228,493,341,338,144,429,113,388,365,503,84,382,278,424,312,273,263,466,216
2,0,438,350,402,352,335,265,448,288,295,226,257,473,485,490,674,343,440,372,434,444,319,200
3,1,438,450,509,470,506,424,439,510,434,465,466,429,480,318,598,556,449,304,521,305,392,413
2,0,426,350,314,523,417,491,444,394,292,370,286,500,502,347,481,306,497,301,388,282,543,281
2,1,400,526,371,420,262,488,555,626,524,483,542,512,409,430,328,544,524,489,444,623,458,578
2,0,427,350,511,282,545,399,343,386,450,336,291,280,346,290,478,411,401,398,570,488,524,207
2,1,400,533,148,779,347,464,476,411,294,526,392,382,391,653,430,374,344,618,440,584,497,532
2,1,400,524,415,432,416,640,577,271,359,483,299,527,410,459,315,458,366,558,382,632,331,609
3,1,388,450,363,444,306,568,330,552,325,499,625,570,304,223,303,387,366,383,395,562,248,443
2,1,400,471,404,388,367,433,418,418,503,609,464,463,215,467,259,606,289,435,266,462,323,551
2,0,374,350,332,414,378,347,315,323,334,501,232,239,246,341,345,215,526,378,491,319,203,371
2,0,352,350,329,654,440,339,375,473,153,287,253,383,522,513,311,539,366,326,383,315,511,439
2,1,400,476,303,372,382,459,296,518,292,314,325,430,481,418,338,276,168,578,433,432,359,460
2,1,400,492,370,420,500,469,362,463,306,489,359,393,403,590,494,366,421,564,185,297,294,431
2,0,426,350,276,384,487,413,392,506,268,276,542,346,254,349,380,421,354,281,501,198,414,353
3,1,394,450,715,348,610,517,392,305,274,473,360,526,624,442,423,450,459,555,407,593,389,600
3,1,398,450,347,406,364,395,332,493,526,441,409,404,257,355,565,625,371,441,420,321,532,336
2,0,439,350,525,382,482,349,542,339,292,350,495,497,491,351,533,97,362,448,468,273,398,327
2,1,400,450,502,415,351,533,324,439,356,566,278,305,334,580,228,521,578,326,491,390,385,426
2,1,400,539,438,537,410,581,260,450,370,634,386,494,306,540,340,569,331,558,497,630,375,610
2,1,400,519,593,406,465,463,425,545,213,620,431,481,608,364,326,672,338,349,460,375,301,358
3,0,400,320,317,487,286,312,377,59,309,446,309,205,258,164,537,147,281,244,327,286,330,412
2,1,400,502,276,646,264,565,361,617,400,559,428,572,508,360,415,362,302,441,371,520,442,455
2,1,400,470,328,431,509,483,445,340,413,534,461,590,194,537,124,428,524,464,478,345,462,383
2,1,400,544,474,645,301,554,441,609,424,677,502,371,313,478,310,684,441,518,391,452,186,499
2,0,352,350,367,379,263,291,313,282,341,264,336,287,409,296,349,176,260,467,440,224,290,216
3,0,400,305,460,343,405,316,357,224,258,153,577,322,298,364,434,317,228,304,572,322,353,387
2,1,400,450,386,295,432,387,397,483,402,267,575,320,223,387,355,398,465,691,481,607,388,353
2,1,400,540,499,550,455,526,418,531,524,635,483,573,391,410,342,548,395,595,387,406,406,484
2,1,400,452,348,284,282,345,517,419,455,264,436,232,403,488,517,490,490,400,371,656,581,523
3,1,427,450,365,395,307,500,550,302,444,525,398,484,423,437,454,338,512,513,304,594,364,303
2,0,414,350,272,215,355,424,368,79,443,528,471,457,391,267,537,342,461,399,383,270,405,339
3,0,400,336,335,250,434,286,431,433,562,301,421,428,370,330,331,295,433,488,559,414,557,217
2,1,400,513,511,532,346,491,210,377,280,540,316,514,308,636,506,460,458,489,439,565,417,397
