Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,0,427,350,417,500,455,397,382,407,338,320,434,359,410,396,360,216,574,378,457,429,407,325
2,0,407,350,573,352,341,525,418,276,262,205,290,446,491,275,377,395,328,330,187,311,380,98
2,0,404,350,93,284,461,439,267,211,383,122,426,421,406,372,410,339,494,445,408,410,391,445
3,0,400,286,340,7,460,344,445,231,386,271,390,397,230,498,474,59,426,403,500,334,509,307
2,1,400,550,391,490,261,696,186,516,445,222,360,616,353,463,359,490,475,557,348,639,417,764
3,1,357,450,647,468,510,499,428,513,457,380,395,476,296,427,371,593,209,211,364,488,235,570
3,1,428,450,534,443,371,395,313,401,355,451,278,432,402,474,565,464,487,356,244,450,202,360
3,1,426,450,333,315,586,479,418,407,469,651,601,536,478,534,317,239,488,368,519,576,453,493
3,1,368,450,352,337,381,384,246,420,287,560,323,434,472,431,539,493,405,506,325,375,375,404
3,0,400,270,378,349,337,204,391,165,291,312,324,411,320,280,426,238,416,305,377,396,373,378
2,1,400,485,344,477,374,567,334,539,374,361,524,370,595,605,609,577,493,654,315,536,682,444
3,1,359,450,314,558,380,347,405,419,233,249,218,433,230,594,398,361,217,374,303,384,360,500
2,0,370,350,462,326,192,272,187,452,364,426,188,276,329,508,225,278,403,347,227,549,332,240
3,1,383,450,185,582,389,582,502,497,356,479,427,602,455,369,310,228,423,595,248,378,279,623
3,1,391,450,322,543,386,385,353,395,395,583,587,465,443,430,381,447,439,498,322,743,447,398
3,0,400,265,501,335,464,275,368,184,278,402,356,104,397,302,451,318,579,170,330,298,635,136
2,1,400,531,330,588,479,612,295,607,385,618,534,500,379,503,464,527,337,418,453,524,394,606
2,1,400,521,372,274,346,403,386,600,321,557,282,693,443,424,466,573,423,676,218,344,412,773
3,1,413,450,385,640,404,504,396,520,314,459,405,457,347,319,505,397,532,426,565,420,372,445
2,1,400,493,166,465,308,543,454,471,462,539,201,436,514,454,607,436,456,539,212,491,342,689
2,0,424,350,366,284,484,435,362,255,645,430,323,272,378,355,422,362,494,319,464,112,304,258
2,1,400,538,448,353,436,606,471,433,354,458,561,445,305,490,342,449,420,695,428,391,356,549
2,1,400,483,371,604,384,446,415,583,423,543,257,474,493,368,468,418,362,480,256,404,434,423
2,0,439,350,455,462,334,370,612,341,571,281,365,235,347,294,497,555,499,462,215,389,379,450
3,1,424,450,376,486,425,456,380,522,283,450,409,485,402,358,355,503,135,396,398,641,380,305
3,0,400,314,326,366,267,405,448,418,281,268,422,207,399,237,563,316,609,360,410,351,499,596
3,0,400,342,403,390,374,363,348,232,372,109,351,354,386,438,326,336,168,313,369,381,486,227
3,0,400,339,381,429,386,425,226,331,454,286,614,617,477,270,435,285,325,566,614,358,404,329
2,1,400,511,482,610,433,461,355,655,473,494,339,388,469,563,155,500,266,378,492,717,266,483
3,0,400,291,429,277,340,329,393,355,679,256,305,206,577,328,271,355,490,165,466,281,463,282
3,1,424,450,362,261,556,447,502,188,476,288,383,458,331,216,535,412,372,420,487,472,397,491
2,0,420,350,514,396,465,350,603,392,530,173,336,311,451,413,478,294,332,344,456,342,466,370
3,1,393,450,259,533,546,512,306,459,331,303,517,407,407,373,530,421,411,495,316,578,476,482
3,1,362,450,481,532,83,458,374,399,327,486,378,534,330,406,416,518,458,336,327,440,480,411
3,0,400,347,565,506,511,358,425,387,504,387,415,401,296,301,488,364,417,356,352,292,328,277
3,0,400,294,519,275,273,376,439,147,373,397,528,203,477,186,577,238,383,398,261,319,396,277
3,0,400,261,204,227,319,331,555,222,271,165,257,349,373,174,378,296,303,293,573,175,188,303
3,0,400,263,437,144,483,335,557,337,396,286,168,376,327,218,357,83,295,227,391,123,482,409
2,1,400,454,214,440,323,607,422,345,342,541,423,403,419,428,265,434,347,474,398,554,373,415
3,1,428,450,345,301,471,464,452,468,337,457,545,501,326,344,372,438,255,575,306,523,433,455
2,0,370,350,504,336,406,241,547,245,397,493,255,292,266,367,412,395,418,384,464,364,387,510
3,1,353,450,128,488,516,508,399,436,152,386,333,275,482,626,253,416,461,507,333,294,365,241
3,0,400,348,451,207,426,580,381,505,400,171,444,447,353,460,375,343,241,167,400,416,443,375
3,0,400,291,542,481,270,90,491,416,488,308,433,281,325,317,475,226,429,420,438,355,437,273
2,1,400,460,338,521,481,393,406,300,477,695,556,453,485,398,455,478,473,324,364,440,425,230
2,1,400,456,384,372,514,534,378,383,365,324,308,316,314,512,495,420,373,403,360,534,310,593
2,0,431,350,379,261,406,319,544,351,513,262,566,380,382,222,444,240,404,386,516,354,256,427
3,0,400,324,224,378,390,447,453,279,187,287,593,288,405,264,320,452,435,368,481,162,527,255
2,0,363,350,463,415,427,395,366,399,419,334,473,354,397,359,412,370,434,443,451,330,172,418
2,0,383,350,522,419,406,315,405,273,357,369,400,267,315,418,240,419,326,409,161,243,439,343
2,1,400,458,453,582,451,360,226,626,346,363,439,445,505,339,365,302,454,206,405,571,370,293
3,0,400,261,232,237,432,83,453,323,370,197,314,134,457,246,533,69,417,294,423,228,377,206
2,1,400,493,335,539,307,601,381,290,464,708,494,434,601,402,355,683,425,427,201,333,438,418
2,0,373,350,651,459,567,210,381,206,411,313,466,404,246,375,401,178,286,370,500,239,238,243
3,0,400,311,430,297,478,250,360,219,502,434,378,400,361,420,304,372,394,181,463,507,136,419
3,1,395,450,495,541,428,706,466,277,330,382,396,323,404,482,359,318,173,425,398,543,285,438
3,0,400,257,448,328,390,262,353,133,312,303,315,476,342,196,369,342,483,115,505,247,409,333
3,1,394,450,457,436,586,483,275,550,299,508,443,380,164,538,305,266,574,479,289,472,419,548
3,0,400,310,499,264,516,195,357,335,282,188,216,366,460,294,378,381,425,176,389,335,365,385
2,1,400,539,314,593,297,616,533,512,560,504,491,397,420,626,368,603,381,562,516,523,355,503
2,1,400,482,470,503,354,499,253,572,329,638,428,429,504,532,567,433,358,463,432,564,297,423
2,0,426,350,319,404,445,340,592,406,319,235,443,388,523,302,372,517,410,287,399,240,343,342
3,0,400,260,357,324,405,154,427,296,310,257,375,41,306,191,228,409,351,216,327,49,583,334
2,0,414,350,392,305,436,499,477,106,425,474,372,411,158,307,504,408,393,426,509,367,233,494
3,0,400,299,368,237,476,410,530,268,339,297,472,408,756,284,246,81,431,449,481,354,412,273
2,0,409,350,334,355,441,255,589,336,351,479,426,287,495,428,309,266,409,400,373,482,386,360
3,1,422,450,518,555,508,618,520,439,422,384,194,616,275,291,314,539,404,528,380,507,138,396
3,0,400,307,377,355,326,365,516,297,283,377,269,272,455,327,351,309,447,422,391,230,175,177
2,0,350,350,411,305,513,570,274,303,331,398,327,361,339,305,310,329,409,490,431,454,504,388
3,0,400,257,428,276,542,192,487,288,332,193,476,143,536,387,444,333,510,355,263,161,462,349
3,1,440,450,317,602,329,422,299,575,443,569,313,472,316,522,468,359,454,399,548,481,565,517
2,1,400,486,426,394,457,425,526,529,483,293,451,452,371,628,293,465,556,508,465,448,358,624
3,1,366,450,379,512,443,361,386,501,237,416,452,435,137,331,405,627,378,577,445,182,560,466
2,1,400,479,290,571,517,652,436,628,463,668,378,503,207,584,299,493,274,459,597,405,511,517
3,0,400,342,475,343,471,390,575,263,555,321,516,238,328,284,475,233,365,401,405,357,278,429
3,1,406,450,441,509,503,477,309,320,400,542,391,439,428,554,355,472,269,478,333,620,514,419
3,1,420,450,458,519,247,660,520,160,320,520,299,455,448,429,412,464,498,468,263,320,435,298
3,0,400,259,495,299,394,448,397,243,486,205,363,369,516,276,525,476,419,344,523,114,525,198
2,0,382,350,568,275,411,289,382,460,422,171,345,325,392,408,320,496,327,215,559,350,314,270
2,1,400,455,383,383,385,583,509,422,524,441,406,620,513,641,302,382,416,496,401,387,503,425
3,0,400,293,423,377,462,195,388,203,392,54,371,479,351,331,265,269,334,446,237,115,486,94
2,1,400,473,96,366,359,424,479,437,523,543,339,523,504,678,549,633,279,435,409,536,416,484
3,0,400,340,421,398,342,238,409,411,335,428,350,329,377,373,341,333,546,187,460,349,176,205
3,1,408,450,337,478,328,556,278,391,520,512,379,633,526,310,427,461,377,473,350,479,420,387
2,1,400,518,339,578,300,600,652,720,296,589,431,638,492,299,322,475,302,639,431,488,290,463
2,1,400,488,435,408,299,585,463,567,536,486,500,473,279,613,348,411,370,506,295,576,414,529
2,1,400,485,350,467,409,557,361,387,259,490,423,512,512,521,391,479,316,578,279,625,402,650
3,0,400,334,419,355,270,461,268,252,435,409,399,274,355,474,588,515,423,340,402,311,653,425
3,0,400,292,626,360,435,239,238,338,379,164,287,290,267,308,478,332,385,216,330,425,371,239
3,0,400,330,380,300,314,283,462,366,512,477,397,281,407,381,515,298,463,286,402,557,425,317
3,1,433,450,510,435,386,487,555,450,520,643,527,652,422,559,450,494,383,511,350,468,311,309
2,0,412,350,191,424,466,583,520,331,442,381,482,349,315,372,353,364,414,413,441,317,337,283
2,1,400,516,405,476,414,686,413,619,501,449,455,339,219,504,411,475,480,469,335,568,322,667
2,1,400,480,325,545,538,598,425,559,401,464,405,662,323,478,433,607,601,368,279,548,334,580
3,1,354,450,480,455,386,564,335,395,552,613,327,298,473,225,400,679,444,398,514,396,342,424
2,0,387,350,476,167,222,373,326,267,295,526,166,134,418,371,438,226,527,236,355,426,338,372
3,1,360,450,449,600,534,309,102,531,217,485,539,448,391,444,370,386,554,452,383,456,361,512
2,0,412,350,555,269,397,379,353,312,295,398,464,387,270,436,338,516,216,296,434,343,430,255
3,1,420,450,330,446,209,559,410,271,408,581,512,329,326,453,560,378,328,401,466,569,517,307
3,0,400,307,450,382,650,329,132,309,370,344,236,387,344,418,351,230,371,303,256,475,427,396
2,0,414,350,268,220,422,352,244,223,346,298,626,319,418,346,308,496,529,278,490,196,307,348
3,0,400,289,238,292,417,99,353,367,157,378,444,263,468,451,502,308,437,346,203,294,376,439
3,0,400,266,417,268,503,179,325,313,485,179,309,245,239,123,339,346,447,413,430,449,375,81
3,0,400,342,349,407,435,328,454,349,345,434,416,234,621,218,411,362,430,333,544,211,291,318
3,0,400,292,481,243,342,325,179,274,582,171,453,123,355,389,491,333,601,185,367,203,296,339
2,1,400,513,472,609,457,478,349,511,348,575,468,484,445,427,479,439,279,540,398,649,476,600
2,0,409,350,582,419,297,95,305,307,481,341,431,308,377,274,334,370,363,369,451,565,389,508
2,0,409,350,229,461,296,378,367,406,247,335,340,185,468,387,507,398,221,301,375,567,483,307
2,0,416,350,371,371,282,355,498,371,326,440,384,416,444,345,484,357,589,580,258,401,382,512
