Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,1,400,523,251,550,279,531,312,524,384,744,325,427,512,599,307,637,374,494,281,372,348,524
3,1,358,450,327,502,402,488,244,541,332,442,318,573,537,607,249,452,270,311,464,253,397,522
3,1,412,450,514,484,531,588,436,133,553,506,455,468,490,393,446,350,344,515,242,237,150,589
2,1,400,490,296,439,435,365,458,518,280,529,614,520,386,621,376,551,424,538,270,322,496,408
3,1,441,450,118,333,430,374,515,316,487,486,469,555,496,520,519,574,383,384,272,401,374,413
3,1,351,450,265,510,282,403,425,570,404,484,458,479,273,496,396,285,359,549,359,345,384,474
3,1,374,450,381,405,509,376,420,523,368,395,293,511,589,367,260,465,249,555,371,484,401,403
2,1,400,521,516,415,399,578,530,402,555,694,357,463,432,574,430,542,455,530,365,399,522,469
3,0,400,254,427,220,365,178,419,205,419,332,370,309,312,138,581,345,249,201,340,309,500,267
3,0,400,321,386,242,459,310,260,142,449,246,439,247,429,283,352,308,457,234,549,168,474,502
2,0,441,350,418,290,519,223,449,298,395,478,395,343,466,285,553,477,191,485,502,319,417,517
3,1,435,450,629,513,304,502,278,324,539,395,483,407,490,246,519,492,289,495,421,300,239,174
3,0,400,331,388,235,351,487,465,326,377,62,214,324,574,519,460,367,433,327,446,367,410,453
3,0,400,344,247,209,434,469,374,300,430,355,447,323,325,283,315,325,510,129,314,259,442,304
3,0,400,333,328,389,330,198,357,264,363,413,407,367,387,275,459,200,354,326,379,330,487,291
2,1,400,536,458,638,404,441,346,637,217,381,726,588,424,439,397,610,409,536,578,634,415,514
2,0,376,350,428,187,312,334,302,489,474,422,362,405,319,175,451,406,396,389,369,322,359,426
3,1,355,450,162,403,160,526,381,393,312,478,503,555,495,555,529,319,370,494,333,546,337,487
3,1,445,450,495,483,726,522,299,418,402,562,536,480,463,445,422,431,510,544,315,459,559,435
3,0,400,280,392,143,394,269,314,289,345,412,285,376,316,284,188,450,479,312,532,147,526,216
3,0,400,313,626,219,355,253,420,251,444,504,309,151,314,121,308,208,268,469,383,269,244,10
2,1,400,527,415,599,559,520,358,432,419,611,424,382,347,684,407,494,370,484,398,376,394,448
2,1,400,528,223,648,255,534,334,472,435,349,259,652,518,626,457,546,388,598,367,392,434,377
3,0,400,316,386,170,407,266,327,220,381,247,378,320,321,355,549,297,439,235,447,307,424,370
3,1,444,450,446,375,390,557,431,401,480,501,332,443,308,487,230,458,555,448,494,331,335,434
3,1,391,450,391,519,356,326,463,455,497,429,247,546,387,492,321,399,442,473,332,362,478,585
3,0,400,288,414,264,489,156,448,322,386,251,328,240,353,331,461,329,375,343,375,325,475,269
3,1,374,450,449,589,563,524,518,610,406,456,373,541,539,463,310,430,398,405,427,558,241,290
3,0,400,301,443,274,402,218,343,388,423,410,422,332,341,360,582,107,414,298,369,337,393,140
2,0,401,350,362,208,422,401,449,327,347,295,450,372,237,344,384,608,453,278,391,395,385,335
