Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,1,399,450,514,408,348,312,410,431,353,670,492,499,211,545,437,464,385,254,381,558,505,561
3,1,353,450,413,428,323,289,445,303,294,525,372,560,506,293,435,577,407,556,358,461,410,490
2,0,418,350,444,447,448,433,391,426,473,461,437,345,537,445,409,456,535,450,402,266,438,445
2,1,400,501,574,376,538,363,346,511,627,493,285,332,561,599,397,613,328,476,408,461,402,571
2,0,376,350,442,380,487,303,254,388,454,500,532,457,275,639,354,384,463,437,476,296,318,463
2,1,400,455,418,497,408,419,123,386,494,512,386,357,432,590,383,371,166,407,466,293,336,374
3,0,400,260,253,274,464,167,596,222,269,193,331,96,344,148,158,387,500,99,544,313,427,258
3,0,400,326,221,374,264,457,452,470,443,350,572,454,401,312,513,370,394,215,522,346,313,363
2,1,400,547,520,608,385,484,435,377,407,444,385,581,289,512,460,499,397,515,425,230,563,598
3,1,370,450,422,643,576,524,411,349,312,529,396,556,474,472,305,308,216,331,390,448,211,446
3,1,422,450,392,351,478,400,466,706,492,255,407,313,380,354,613,191,531,416,302,425,488,387
2,0,426,350,358,276,514,274,481,438,363,273,482,352,311,277,508,275,460,372,451,368,441,2
2,1,400,481,511,576,453,491,372,700,608,558,430,445,636,392,457,547,477,555,416,477,385,545
2,0,427,350,439,391,412,201,428,435,535,158,551,197,329,306,333,388,288,258,390,289,461,336
2,0,430,350,364,262,454,174,380,196,613,358,454,230,425,458,538,356,268,530,474,438,387,387
2,0,418,350,391,429,567,424,515,354,370,315,480,172,285,382,571,626,388,307,369,395,437,405
2,1,400,496,477,545,406,629,422,581,229,399,548,454,333,555,257,649,241,700,370,550,426,510
2,1,400,525,477,659,459,567,361,192,334,506,552,534,400,412,441,384,311,736,419,548,372,455
2,1,400,505,325,422,515,515,345,547,490,498,263,551,334,487,565,432,272,513,552,421,472,341
2,0,441,350,426,396,455,460,500,235,454,219,514,343,339,524,400,361,351,565,486,353,535,334
3,1,406,450,424,343,466,462,409,329,454,534,258,456,326,496,447,227,332,616,433,238,671,278
