Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,324,476,147,363,390,289,344,476,425,359,404,504,120,496,279,381,365,454,159,385,341
2,0,426,350,527,182,413,383,233,410,400,315,481,266,307,116,523,540,491,381,404,273,280,420
2,0,390,350,407,242,457,263,381,319,409,423,349,504,402,452,385,428,250,364,335,266,556,277
2,1,400,490,380,541,365,484,157,576,363,554,293,627,480,506,450,330,548,512,307,429,397,478
3,1,384,450,382,482,464,308,404,587,458,542,377,520,415,414,146,514,390,404,474,522,420,320
3,1,385,450,541,785,298,469,410,419,387,468,407,588,330,369,235,454,430,498,438,598,427,517
3,1,417,450,490,607,523,538,432,333,451,386,288,423,276,380,441,477,409,723,399,444,392,498
3,0,400,251,249,361,444,347,492,177,248,113,483,350,482,225,540,58,327,132,559,504,441,251
2,0,397,350,579,477,454,226,249,362,574,274,515,334,395,309,421,416,491,243,455,379,448,237
3,1,412,450,599,459,630,424,444,362,502,452,554,396,490,360,437,214,460,476,500,502,580,423
2,1,400,516,454,517,405,258,260,547,398,707,438,417,524,471,473,763,452,433,393,442,361,395
3,0,400,324,493,308,472,363,462,280,458,263,380,197,325,411,364,300,393,333,235,292,546,374
3,1,421,450,376,512,529,583,305,448,461,397,332,327,344,424,640,595,356,464,556,502,273,356
2,0,419,350,199,383,484,382,401,381,249,300,504,232,585,411,409,269,526,363,327,372,453,311
2,0,352,350,406,293,192,472,494,628,339,307,365,258,278,382,275,364,355,444,572,340,354,316
3,1,406,450,344,422,556,486,479,709,430,451,279,290,327,417,559,414,297,474,435,469,363,387
2,0,364,350,491,258,459,346,452,197,279,295,538,432,368,406,414,225,311,433,491,493,595,343
2,0,448,350,578,272,372,189,509,271,463,418,309,331,471,397,460,223,464,143,432,342,351,471
3,0,400,253,552,316,413,284,448,118,499,372,313,202,345,81,403,251,269,216,501,347,439,128
2,0,408,350,175,285,324,343,415,265,269,287,405,367,510,450,527,361,562,248,591,371,506,504
2,0,368,350,314,172,315,228,373,266,402,188,502,266,283,305,484,208,400,369,372,360,316,317
2,1,400,454,303,392,408,502,302,309,199,362,470,403,419,561,412,471,313,524,205,357,363,538
