Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,1,370,450,431,480,399,557,270,361,534,387,270,358,381,400,308,549,443,512,506,483,358,537
3,0,400,298,210,290,480,344,574,224,452,279,299,339,387,174,332,243,459,428,409,257,532,356
3,0,400,290,363,308,471,341,462,239,312,433,354,406,295,236,368,338,327,74,441,276,476,333
2,1,400,485,241,549,481,442,298,395,294,482,483,474,496,516,524,478,472,441,344,515,443,435
2,1,400,461,213,424,368,310,409,414,487,472,473,512,381,608,383,656,615,420,366,442,344,387
2,0,419,350,477,434,435,365,317,473,472,336,550,322,510,372,453,183,421,419,238,235,447,459
3,1,364,450,457,445,251,437,493,398,355,559,272,457,578,451,200,429,263,460,217,337,379,379
2,1,400,515,712,655,377,633,250,566,333,564,299,422,233,554,395,537,495,597,505,532,385,299
3,0,400,251,362,304,384,243,203,264,497,359,374,420,312,73,459,302,307,290,477,242,407,305
3,1,435,450,456,609,419,288,431,384,410,316,501,597,583,256,405,612,448,562,523,562,382,424
3,0,400,275,464,353,163,387,472,377,380,378,236,294,332,327,433,122,503,394,490,471,528,307
2,1,400,536,530,488,541,581,527,371,413,506,479,448,434,592,340,502,225,602,371,381,185,550
2,0,422,350,435,296,496,159,464,247,453,172,347,324,588,331,429,313,431,212,450,301,440,220
2,1,400,486,396,572,372,517,514,500,370,477,512,437,392,557,329,445,412,371,465,599,310,411
3,0,400,333,321,322,441,239,307,369,237,488,400,233,384,436,247,237,531,274,376,452,458,470
2,0,358,350,526,196,255,306,298,392,375,301,256,320,274,345,492,295,447,520,378,257,361,389
3,1,376,450,519,436,505,224,411,659,435,502,119,497,306,414,253,404,394,663,434,438,507,479
3,0,400,257,284,227,320,302,457,417,489,262,383,302,217,178,459,240,436,226,374,332,290,382
2,0,353,350,282,265,269,470,431,237,341,513,209,364,358,271,456,472,293,362,331,271,151,364
2,1,400,497,437,364,392,640,244,406,280,553,448,493,595,578,329,569,436,516,332,205,357,495
2,0,367,350,220,355,445,316,468,487,446,387,587,415,228,399,268,412,333,367,373,262,534,379
3,0,400,267,255,247,320,295,331,345,574,220,385,512,641,23,403,349,647,225,481,374,328,191
3,0,400,252,355,463,491,147,510,355,369,195,302,137,483,400,469,137,300,507,371,311,451,364
2,1,400,518,279,648,439,627,169,476,296,605,290,674,338,655,363,626,385,526,440,594,344,476
2,0,405,350,637,338,515,278,385,217,513,433,410,481,265,121,251,426,509,250,428,399,540,312
2,0,354,350,264,207,429,384,392,388,277,547,213,271,422,453,378,256,330,540,438,399,392,257
3,0,400,334,434,476,389,395,598,257,322,259,360,393,435,136,356,330,484,366,239,227,487,447
3,1,370,450,300,452,251,473,334,468,389,413,466,520,504,453,277,404,371,248,432,371,236,359
3,1,403,450,510,375,246,530,406,531,370,457,296,357,286,490,202,612,397,349,399,420,404,456
2,1,400,543,236,482,424,432,365,619,514,586,430,563,364,623,504,474,431,553,527,466,324,537
3,1,433,450,385,522,598,512,411,463,411,452,640,492,385,343,321,437,484,419,500,337,457,542
2,0,426,350,341,292,599,232,389,278,397,371,481,408,148,288,462,379,282,370,251,305,412,367
2,0,362,350,301,402,325,180,349,69,436,43,336,272,228,280,300,63,201,276,508,334,452,369
2,1,400,484,170,374,331,573,339,481,430,554,409,247,289,455,545,344,285,405,398,368,312,557
2,1,400,503,359,458,393,567,260,472,292,721,357,423,413,581,353,629,459,377,530,482,377,576
2,1,400,512,376,596,163,593,328,562,551,527,485,562,514,453,495,487,365,419,259,530,385,484
3,0,400,289,344,324,572,248,405,510,345,199,408,321,557,301,220,371,359,403,387,399,350,382
2,1,400,492,423,622,411,394,363,481,460,557,418,412,414,559,414,633,463,563,492,407,550,451
2,0,367,350,523,449,451,346,278,384,214,244,421,583,347,285,278,356,304,398,223,478,255,353
