Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,259,407,373,324,331,443,70,306,219,633,81,484,33,125,347,419,261,459,122,395,146
2,0,426,350,517,261,293,597,419,432,554,208,426,356,448,229,316,510,723,295,401,410,518,395
3,0,400,308,254,445,424,337,336,132,424,228,435,276,421,256,411,253,224,235,498,309,380,210
2,1,400,525,315,766,387,388,603,559,459,568,493,657,393,516,539,775,531,698,453,502,471,556
3,1,445,450,614,483,581,441,514,502,427,380,552,364,407,368,301,596,492,525,464,395,195,393
3,1,369,450,424,490,157,471,289,426,269,392,400,436,373,506,511,320,594,507,409,279,245,455
2,1,400,545,237,574,573,729,367,450,347,773,308,617,257,531,595,531,382,553,127,481,490,663
2,1,400,549,493,585,535,565,329,327,567,532,380,458,415,489,376,624,413,496,446,548,448,521
3,1,377,450,294,335,275,504,116,475,590,442,516,323,225,463,387,415,291,612,537,550,476,332
3,0,400,279,374,277,371,154,344,146,383,111,402,285,426,259,225,117,472,190,510,261,458,211
3,1,386,450,466,419,154,491,474,282,309,337,541,483,350,379,523,475,474,510,217,740,313,415
2,1,400,502,221,537,545,515,496,429,436,382,425,540,587,371,493,476,369,434,409,385,558,641
3,0,400,302,536,269,496,249,138,418,352,134,167,348,249,227,429,263,392,164,393,329,569,341
3,0,400,258,436,447,478,336,313,209,308,241,246,115,463,161,444,105,232,219,436,46,383,288
2,0,410,350,425,512,308,491,353,493,478,349,493,540,536,528,585,372,475,381,342,471,376,381
3,0,400,326,203,520,253,391,286,207,511,440,306,436,416,293,241,209,508,208,371,135,593,368
3,0,400,265,289,445,268,305,436,227,515,390,501,206,444,302,517,235,367,311,395,177,406,202
3,1,409,450,447,461,386,389,573,541,592,550,569,382,228,239,283,447,52,364,561,482,422,593
3,1,440,450,645,550,457,318,402,392,333,403,393,443,493,283,508,555,435,535,593,475,433,309
2,1,400,495,308,573,534,631,289,599,377,452,427,531,347,589,386,621,456,501,426,501,434,507
3,1,392,450,413,570,308,681,454,445,478,480,511,423,435,468,368,294,314,454,407,355,428,445
3,1,369,450,365,562,399,341,376,505,352,450,443,418,416,393,361,431,411,363,269,469,459,290
3,0,400,311,525,213,351,292,336,190,444,225,501,291,427,163,236,121,417,197,539,477,478,305
3,0,400,347,287,423,359,331,396,426,273,418,209,443,296,498,481,404,511,404,432,332,286,443
3,1,366,450,282,388,298,546,307,467,488,516,510,469,299,477,377,414,384,488,485,523,375,690
3,1,376,450,497,459,179,451,298,386,327,459,393,488,274,499,497,548,590,506,342,563,323,343
3,1,439,450,496,498,442,347,291,312,513,518,422,567,442,511,571,294,447,441,378,372,443,558
