Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,283,460,306,453,205,470,246,314,243,291,267,470,425,511,193,328,233,427,190,466,155
2,1,400,528,501,403,329,604,281,619,363,620,392,657,406,570,410,359,338,684,526,613,426,408
2,1,400,501,415,563,362,678,376,604,268,548,453,483,330,478,661,425,284,615,343,664,515,594
2,0,367,350,422,254,511,507,235,320,274,83,470,404,367,402,341,449,531,444,391,245,386,417
3,0,400,337,562,415,524,375,437,378,315,236,510,386,554,384,370,223,385,250,461,226,405,550
3,0,400,274,508,195,428,238,427,298,579,145,587,253,496,298,319,212,531,139,333,246,479,359
3,1,372,450,261,559,415,417,443,496,543,484,249,558,324,505,292,382,343,422,401,461,182,483
2,1,400,471,448,323,307,449,535,627,467,423,410,445,340,537,242,413,306,399,494,608,347,572
3,1,387,450,350,624,361,629,479,544,374,419,257,408,378,459,297,639,328,292,503,575,444,315
3,0,400,283,539,235,188,346,638,353,176,376,297,251,449,169,326,145,292,204,425,371,496,112
2,1,400,501,272,471,387,351,361,354,332,621,479,516,437,282,412,492,554,633,503,605,443,465
3,0,400,270,328,111,312,434,375,323,402,502,236,230,495,351,413,178,445,305,443,213,377,218
2,0,364,350,453,330,367,132,580,321,253,379,333,238,444,341,507,139,494,434,451,496,562,513
2,1,400,463,444,554,369,564,624,445,676,412,393,447,430,387,493,417,337,479,355,520,239,478
3,0,400,303,482,274,309,218,364,326,379,241,337,423,458,281,381,245,340,289,333,295,432,518
2,1,400,510,380,453,625,257,358,370,256,484,572,437,418,293,406,464,336,639,328,577,416,443
2,1,400,527,508,485,410,418,438,497,311,609,382,587,531,446,353,534,328,500,310,446,467,583
2,1,400,549,304,566,406,530,389,732,408,556,416,426,204,691,705,751,300,624,203,392,264,471
2,0,358,350,332,225,428,397,108,364,279,133,313,341,236,374,409,296,319,405,367,237,352,371
3,1,355,450,434,400,332,520,428,519,475,415,423,377,386,538,111,441,313,378,325,605,271,382
3,0,400,286,363,311,400,251,517,261,415,333,371,171,338,152,360,299,311,377,441,122,576,448
3,1,406,450,394,446,276,602,361,244,525,415,542,341,529,356,302,459,372,409,314,458,400,297
2,1,400,526,226,591,394,266,341,457,216,373,327,423,252,631,324,450,362,463,297,579,420,499
3,0,400,261,544,285,261,497,486,267,317,331,136,419,450,411,622,270,394,288,434,286,321,324
2,1,400,514,323,659,290,499,573,439,449,460,236,482,447,642,288,493,327,441,530,483,377,630
3,0,400,337,451,552,508,212,303,61,352,161,207,324,390,296,282,395,380,510,502,114,311,393
2,0,447,350,440,424,509,366,437,374,264,430,409,366,569,505,169,502,532,403,300,285,245,308
2,0,367,350,381,538,377,398,306,418,192,300,520,411,304,245,405,417,600,458,458,423,618,453
3,0,400,300,374,330,424,440,502,221,490,352,389,248,394,303,521,295,395,309,379,415,380,112
2,0,373,350,359,208,367,352,337,428,418,450,300,205,327,227,455,448,426,287,362,332,322,381
3,1,397,450,577,407,358,376,552,309,385,458,359,426,420,410,473,339,334,507,260,425,434,424
2,1,400,498,379,608,428,417,448,566,471,449,562,485,510,584,411,465,200,445,452,576,535,408
2,1,400,475,459,457,497,564,398,368,452,689,565,348,418,671,225,559,366,498,371,476,529,413
3,0,400,330,444,353,434,370,363,261,351,430,510,473,399,339,568,297,352,189,555,331,489,484
2,1,400,527,277,511,468,636,354,639,250,745,502,460,454,635,446,514,366,651,593,519,502,645
