Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,250,295,300,292,118,300,292,424,165,277,183,146,191,391,119,517,367,376,325,327,214
3,1,352,450,249,666,433,435,408,446,388,287,300,499,234,469,532,518,431,594,362,332,365,524
3,0,400,279,323,354,403,269,402,441,186,118,486,291,461,266,293,249,400,312,442,380,585,349
3,1,382,450,399,459,466,432,311,274,503,472,282,337,405,548,274,509,255,508,380,262,458,421
3,0,400,256,312,221,394,284,340,238,460,330,469,280,381,335,185,102,278,281,455,310,375,322
3,0,400,321,386,268,451,415,459,343,245,385,517,280,493,63,391,402,295,632,315,424,279,516
3,1,427,450,512,384,488,558,433,485,583,351,349,586,375,318,490,678,368,381,455,311,351,644
3,0,400,306,442,320,263,264,271,134,488,326,448,347,257,279,528,251,383,493,395,374,225,262
2,1,400,482,366,542,397,459,398,641,497,349,456,527,361,567,354,413,623,524,449,507,475,465
3,1,372,450,416,530,390,460,418,534,351,524,297,351,420,280,319,477,384,502,496,532,422,482
2,0,410,350,201,272,541,144,370,245,274,370,378,406,445,323,393,495,416,390,521,340,329,441
3,0,400,288,266,278,504,315,386,293,345,126,549,296,282,144,403,381,375,296,378,509,372,213
3,0,400,274,230,398,254,261,360,159,342,225,478,309,234,125,446,166,277,477,466,409,397,249
3,0,400,321,336,317,394,117,417,348,409,304,455,273,528,327,574,352,321,445,252,483,256,185
2,1,400,519,456,521,418,468,473,510,398,645,373,514,531,443,417,510,332,349,274,626,419,507
2,0,363,350,470,360,405,366,248,270,346,278,283,297,414,470,599,360,388,276,207,463,436,420
3,0,400,290,288,406,365,319,406,246,474,57,369,266,352,216,522,377,211,172,512,308,494,277
3,0,400,277,378,147,534,301,392,415,521,359,287,165,444,269,455,222,441,265,442,358,323,262
3,0,400,326,474,331,207,238,612,391,553,466,459,295,394,530,390,164,382,309,410,317,422,358
3,0,400,349,463,452,627,255,468,461,422,526,614,175,300,321,379,312,384,451,262,572,402,405
3,1,409,450,550,382,479,416,363,420,419,517,289,441,372,362,301,454,296,260,244,272,420,566
3,1,429,450,374,409,321,485,432,718,299,430,427,390,405,362,384,425,514,530,512,529,298,545
2,1,400,515,393,567,274,487,391,557,433,591,252,478,334,412,422,699,616,593,414,350,448,544
3,1,402,450,367,245,459,463,277,566,502,464,600,540,329,372,417,346,135,395,422,238,307,377
3,1,400,450,332,517,249,629,399,682,425,510,365,300,304,442,488,419,387,416,297,499,388,402
2,0,360,350,470,478,332,462,177,485,285,317,298,314,149,259,437,387,379,415,389,432,249,481
3,1,375,450,341,469,364,498,221,431,421,331,430,458,429,407,287,470,439,593,441,553,406,621
3,1,367,450,171,518,293,459,322,480,191,434,364,429,487,431,521,408,393,368,294,463,235,467
3,1,379,450,396,435,101,620,196,569,434,545,502,423,559,616,349,318,487,333,361,551,368,467
3,1,368,450,163,324,326,297,134,571,426,478,352,400,345,438,260,347,264,453,201,317,170,604
2,0,410,350,403,216,464,256,285,350,411,344,427,467,530,251,470,284,587,564,478,389,510,347
3,1,414,450,360,458,438,450,406,314,267,489,425,591,360,394,471,363,319,511,547,411,167,454
2,0,428,350,563,335,437,185,401,320,538,253,419,259,596,406,346,361,354,282,312,334,327,279
3,0,400,344,560,302,409,394,455,191,376,355,594,359,375,284,406,381,206,376,317,193,532,426
2,0,392,350,409,407,531,390,423,215,379,439,363,396,501,378,522,399,262,458,543,454,542,321
2,1,400,480,527,483,431,415,421,544,442,536,426,560,65,388,355,483,483,244,396,552,336,457
3,1,351,450,372,307,445,439,283,434,207,478,241,400,221,514,342,629,287,442,276,564,229,191
2,0,372,350,512,278,368,315,251,376,397,409,343,451,315,277,375,372,429,329,412,410,305,413
