Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,337,306,252,336,316,551,459,387,442,326,422,517,351,403,422,464,184,343,321,459,308
2,0,448,350,437,356,369,331,475,254,476,254,527,315,433,307,623,424,357,291,540,353,345,475
2,0,388,350,319,281,304,346,321,482,344,193,467,381,271,450,464,460,489,306,310,478,347,365
2,1,400,524,261,504,384,399,460,406,307,357,346,581,426,429,529,546,322,457,460,493,430,440
2,1,400,525,210,561,333,582,438,600,446,577,332,674,265,658,322,453,408,352,516,606,462,449
3,1,372,450,352,314,382,533,282,407,307,414,256,529,381,227,370,591,353,476,569,440,383,460
2,0,366,350,485,319,484,245,396,417,351,419,396,340,338,65,353,506,353,313,341,248,423,251
2,0,351,350,441,392,105,392,472,437,446,461,272,273,388,576,588,332,578,281,304,415,283,468
3,1,356,450,401,523,243,500,474,456,402,450,605,466,349,560,531,431,413,499,415,473,344,296
3,0,400,255,376,263,520,331,354,15,382,249,382,72,398,333,475,154,222,150,391,316,419,249
2,1,400,529,296,481,411,587,325,540,321,517,375,563,261,541,668,450,573,501,579,589,389,460
3,1,439,450,412,439,387,446,485,506,499,437,326,401,448,291,528,464,246,458,439,392,539,380
2,0,443,350,566,428,258,428,444,208,238,352,647,367,421,274,323,235,381,443,446,483,569,360
2,1,400,501,368,325,666,456,225,623,334,379,417,500,431,537,379,582,490,504,414,498,459,654
3,1,387,450,282,593,416,617,312,395,262,471,378,342,517,379,453,359,416,335,430,546,417,540
3,0,400,321,500,293,393,428,507,337,199,275,454,165,478,340,594,280,450,444,587,239,359,266
2,0,397,350,484,359,362,176,242,428,387,532,533,377,401,135,578,183,541,383,290,286,537,223
2,1,400,532,291,625,203,542,465,411,496,401,375,543,451,491,413,479,292,507,342,536,316,609
3,1,378,450,220,453,359,584,429,374,314,705,499,433,324,556,300,480,363,500,398,513,202,472
2,0,406,350,483,225,405,581,356,291,329,421,379,276,429,382,363,341,372,311,394,269,562,455
2,0,437,350,560,561,474,276,525,172,423,470,606,459,550,272,369,239,519,395,446,427,617,160
2,0,388,350,381,128,420,598,552,587,689,419,419,446,384,336,355,452,308,381,302,320,316,251
2,1,400,462,437,519,439,506,496,563,299,477,266,671,444,498,382,419,341,533,246,454,451,305
2,1,400,524,348,539,332,457,509,414,414,585,534,476,434,328,336,620,358,564,343,761,407,490
3,1,433,450,482,481,503,274,207,413,488,579,414,579,514,549,372,414,419,578,465,492,545,316
