Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,0,369,350,299,464,318,325,407,326,300,287,243,426,471,425,339,423,142,359,495,337,364,445
2,1,400,517,452,540,336,434,423,460,448,569,328,569,379,427,417,301,325,399,358,527,488,371
2,0,359,350,302,251,473,450,567,338,281,186,356,351,189,444,238,312,202,326,277,387,411,320
3,1,412,450,336,505,243,620,414,575,497,675,483,516,490,557,345,502,350,430,166,551,367,405
3,1,442,450,384,526,492,502,482,355,516,347,510,440,539,441,418,445,521,294,425,291,524,430
2,1,400,542,335,524,493,690,153,420,245,519,251,552,218,562,263,612,445,360,672,423,416,644
2,1,400,479,357,514,581,246,358,536,494,476,151,422,423,355,279,542,284,520,391,452,319,582
2,0,435,350,408,279,528,171,398,328,347,329,446,284,315,527,492,271,479,362,579,402,314,304
2,0,391,350,352,238,387,211,245,374,517,374,325,403,493,262,259,424,368,604,342,394,424,255
3,1,419,450,616,391,412,606,240,448,360,421,364,428,262,467,478,485,499,505,572,474,395,505
3,0,400,282,530,271,232,349,412,368,257,374,418,219,393,443,311,420,422,430,277,307,295,227
2,0,429,350,411,338,202,279,496,436,314,404,574,439,432,265,369,538,294,310,356,506,470,527
2,0,370,350,355,307,314,322,200,154,361,353,399,299,320,465,373,292,369,223,407,500,274,473
3,1,393,450,483,484,358,406,263,344,321,459,204,432,354,472,291,96,393,260,285,633,363,503
3,0,400,327,429,389,435,278,499,423,280,444,267,279,356,308,504,305,423,333,459,324,272,297
3,1,358,450,240,377,392,595,462,466,371,537,365,548,346,371,337,410,382,509,253,561,290,321
2,0,387,350,324,288,408,347,348,253,439,487,448,295,349,349,165,382,299,331,433,431,340,249
3,0,400,313,445,272,449,179,403,442,435,375,445,318,503,431,341,353,523,279,346,213,419,349
2,0,389,350,478,303,513,400,367,313,265,495,172,395,341,400,364,343,406,404,391,251,300,445
2,0,353,350,399,269,154,386,340,431,409,267,388,372,510,493,275,515,302,435,313,438,456,466
2,0,389,350,285,276,234,325,375,503,268,179,328,281,535,286,462,285,436,377,501,220,561,270
3,1,414,450,425,414,344,364,327,533,560,471,574,464,275,508,442,420,381,461,407,473,459,443
3,1,383,450,232,391,345,391,471,508,475,405,748,351,513,357,375,310,291,416,537,529,366,541
3,0,400,316,432,363,428,299,591,209,386,227,236,264,508,217,510,208,403,215,444,213,469,249
2,1,400,489,356,648,454,497,434,535,317,390,336,505,528,652,449,599,402,535,309,410,276,594
2,1,400,529,468,506,399,469,599,572,404,550,522,552,435,296,319,390,409,552,507,422,462,392
3,0,400,304,448,369,322,309,452,65,441,130,244,168,526,313,336,418,554,371,399,363,319,376
2,1,400,528,486,470,368,431,425,584,392,394,400,569,359,496,141,614,293,537,314,739,172,604
2,1,400,492,285,576,358,366,280,498,429,677,400,477,262,556,299,380,413,558,376,376,554,465
2,1,400,525,427,588,562,540,311,510,278,574,407,594,306,562,280,611,458,462,425,663,516,404
3,1,428,450,339,496,485,380,326,399,571,599,586,601,471,488,360,550,272,424,443,615,550,339
3,0,400,326,447,126,466,347,611,378,522,265,360,425,475,415,575,194,435,380,551,326,407,258
3,1,375,450,334,405,319,462,406,538,448,249,418,429,458,348,396,484,367,383,186,486,236,472
3,0,400,281,289,185,317,405,342,392,294,203,381,159,428,154,546,158,313,69,243,258,426,145
