Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,1,400,467,352,418,454,593,381,620,214,525,378,570,367,641,508,667,447,527,470,321,500,275
3,1,368,450,454,508,430,507,310,300,389,325,253,257,501,290,361,374,283,348,218,238,389,611
2,0,355,350,359,373,246,184,353,228,291,303,409,349,477,396,354,405,316,372,387,517,391,330
3,1,359,450,397,531,325,300,328,505,431,497,285,339,206,399,531,425,511,509,377,300,372,502
2,1,400,466,349,411,370,422,389,469,338,564,296,521,379,484,445,472,522,481,379,540,197,505
2,1,400,463,414,655,340,516,404,536,389,566,324,207,497,605,178,443,363,487,440,714,330,512
3,0,400,261,245,211,385,85,479,303,206,215,515,263,296,221,391,79,338,429,349,255,597,199
3,0,400,287,371,493,462,326,272,381,466,229,356,219,466,358,526,370,349,268,496,123,294,213
2,0,413,350,480,263,382,257,480,428,437,495,437,369,446,331,469,402,548,507,381,574,443,171
2,0,435,350,558,337,581,306,488,311,572,466,618,307,446,317,369,243,512,368,540,263,488,506
3,1,429,450,468,338,425,494,501,401,488,268,309,573,493,516,513,416,446,557,311,457,450,381
2,0,412,350,351,322,434,242,438,315,470,279,546,443,519,362,256,279,358,394,565,217,211,345
3,0,400,322,310,247,420,291,423,400,546,458,419,387,299,220,426,537,207,462,348,394,336,301
2,0,379,350,536,369,289,217,380,222,258,273,330,364,277,281,554,397,239,133,350,481,371,410
2,1,400,459,248,389,344,513,241,341,526,379,336,392,510,406,312,319,426,525,254,559,367,381
2,1,400,456,487,427,492,417,399,314,502,450,476,560,190,306,330,454,412,428,366,548,490,526
3,1,375,450,362,513,492,449,493,637,365,394,436,446,314,407,438,438,409,408,429,366,374,264
3,0,400,342,565,292,369,350,391,267,460,261,535,408,297,297,490,437,543,311,483,419,537,421
3,1,398,450,383,630,331,628,408,359,434,701,416,396,581,415,456,552,488,642,348,363,453,475
2,0,396,350,403,172,454,542,366,428,450,415,397,310,547,235,374,302,323,162,295,531,448,367
3,0,400,258,283,285,560,399,388,176,352,356,353,157,359,203,423,276,206,291,516,259,471,186
3,1,386,450,615,623,412,478,378,356,374,521,471,366,363,564,342,441,395,488,353,310,531,436
3,0,400,347,417,327,290,388,276,245,375,334,475,416,405,178,301,447,374,131,416,197,347,290
3,0,400,261,326,119,447,188,507,311,501,297,424,355,412,370,410,295,384,357,433,149,293,289
3,0,400,292,370,350,560,147,420,252,526,228,348,394,448,278,304,313,571,150,460,333,472,329
3,1,447,450,406,493,640,511,576,429,383,509,415,727,531,531,483,401,514,421,414,409,532,539
2,0,437,350,501,291,472,302,421,432,257,236,441,375,345,372,367,473,368,307,551,291,429,233
3,0,400,287,454,375,422,452,362,436,481,292,434,359,470,415,423,268,502,319,357,353,387,84
3,0,400,268,270,235,262,304,316,197,287,393,358,223,456,344,547,181,369,195,545,210,279,325
3,1,389,450,304,550,371,405,446,433,184,531,401,420,247,572,521,299,281,467,259,260,376,465
2,0,433,350,557,385,344,306,545,394,600,342,588,352,296,432,294,427,611,432,406,418,392,491
3,0,400,279,488,287,365,276,604,321,424,399,351,282,393,132,399,331,326,201,399,302,461,146
3,0,400,340,392,277,346,299,220,248,477,376,386,197,319,456,381,343,421,413,261,238,539,410
3,0,400,303,525,125,377,395,550,263,354,396,323,292,329,355,294,253,383,284,443,162,329,187
3,1,380,450,354,422,521,370,147,440,314,314,304,435,240,498,211,405,314,311,194,545,292,365
2,0,361,350,451,519,451,421,502,272,400,381,306,351,461,535,392,402,289,324,475,311,333,253
2,1,400,480,436,324,242,380,386,405,453,463,477,432,465,606,326,506,445,329,390,397,374,198
3,0,400,296,333,210,499,175,328,420,331,261,382,297,352,306,488,333,455,339,416,196,337,298
3,1,415,450,476,709,436,657,369,381,505,479,513,533,384,674,540,444,540,544,539,490,555,519
2,0,361,350,330,261,387,448,312,232,428,384,327,456,219,275,280,204,496,297,499,481,331,406
2,1,400,459,378,615,492,571,389,497,232,638,352,337,427,388,365,529,313,384,507,446,391,315
2,1,400,534,225,660,456,702,321,507,575,585,348,628,373,507,370,608,546,435,416,584,517,517
2,0,440,350,474,552,221,125,441,480,341,276,601,375,413,424,489,417,443,353,325,486,375,475
2,1,400,518,316,245,296,569,604,604,279,490,620,531,218,516,462,558,552,605,342,306,494,512
2,1,400,529,447,402,365,677,365,492,336,561,331,519,392,627,407,540,410,497,339,357,411,621
2,1,400,546,442,533,344,431,448,670,247,605,350,630,327,676,476,540,497,516,497,736,367,625
3,0,400,291,372,158,441,372,379,61,282,481,726,257,671,435,352,53,353,406,281,186,466,67
