Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,0,421,350,409,436,304,380,371,372,242,302,390,283,389,444,344,215,570,490,308,330,434,239
3,0,400,290,401,314,402,208,333,537,423,364,623,257,319,384,305,281,270,109,406,254,378,214
2,0,447,350,620,286,469,293,301,604,565,436,553,451,571,239,460,408,421,301,613,487,364,251
2,1,400,496,489,524,334,412,481,489,559,786,461,337,445,427,336,581,537,393,450,246,498,439
3,1,405,450,620,678,518,511,364,486,398,524,476,543,455,507,362,555,297,638,645,486,367,385
2,1,400,464,455,576,459,475,354,487,485,645,410,457,462,661,294,473,482,442,346,601,372,444
2,1,400,488,385,577,510,442,360,444,370,625,286,570,318,423,332,582,221,368,335,594,319,476
2,0,417,350,670,470,536,451,495,305,312,524,239,410,541,409,559,394,215,261,713,311,291,465
3,1,439,450,532,351,570,630,302,621,420,383,395,582,304,346,260,405,530,382,484,403,357,226
3,1,367,450,289,469,432,636,380,438,408,472,420,576,329,377,410,494,384,491,420,578,476,592
2,1,400,511,496,660,358,545,466,539,210,458,340,582,520,574,501,707,419,632,247,653,419,472
2,0,365,350,493,230,361,205,393,449,338,377,251,489,363,361,490,388,409,356,260,311,219,441
2,1,400,516,222,514,326,417,300,550,329,557,249,430,307,456,267,344,449,495,553,555,640,479
3,1,363,450,491,280,319,560,367,470,430,416,388,630,408,343,335,407,301,467,587,650,344,379
3,1,426,450,488,295,381,265,379,393,289,415,313,253,404,412,552,403,617,524,515,334,421,480
3,1,389,450,360,409,237,545,403,372,575,547,396,660,454,425,255,356,388,438,435,402,259,678
3,0,400,342,520,417,260,402,508,437,285,463,292,455,269,384,667,299,365,387,264,369,54,169
3,1,400,450,472,500,282,406,644,475,302,400,368,352,516,418,243,568,577,423,244,535,519,496
2,0,423,350,336,231,434,388,435,260,348,532,477,195,332,323,449,269,553,244,494,127,145,166
2,0,387,350,408,231,434,452,256,297,514,342,574,347,254,381,317,388,312,411,280,501,482,264
2,0,384,350,421,429,373,350,532,586,310,351,451,260,379,228,425,234,441,301,453,389,420,244
2,0,367,350,226,326,430,426,448,388,308,233,523,431,379,473,521,436,405,179,498,590,315,291
2,0,386,350,358,273,498,414,470,468,540,279,358,301,404,297,296,473,364,419,580,369,329,356
3,0,400,273,488,420,485,345,523,206,496,332,288,255,404,235,328,228,377,200,526,188,341,132
3,1,421,450,584,442,458,359,381,402,378,627,540,364,412,550,440,491,433,312,494,526,510,477
3,0,400,303,336,307,384,406,348,378,474,431,437,200,419,369,636,367,184,374,398,166,295,364
2,0,383,350,426,349,269,401,256,200,379,252,279,204,345,340,252,231,256,342,422,308,383,249
3,1,432,450,504,638,493,383,480,366,290,368,478,393,356,623,435,371,345,393,343,431,549,410
3,0,400,330,587,237,560,323,315,303,510,123,504,499,297,220,398,439,445,228,364,147,461,513
2,1,400,530,428,401,280,364,408,500,371,466,571,537,270,749,261,516,340,439,327,537,409,552
3,1,411,450,336,379,440,300,433,471,334,467,532,493,357,480,157,267,571,537,377,368,510,564
3,1,443,450,602,370,253,512,568,471,649,349,406,387,369,420,671,530,267,584,500,435,518,459
2,1,400,493,486,439,266,480,256,488,304,517,565,433,312,365,374,639,472,349,513,520,559,519
2,1,400,545,427,762,263,584,419,458,518,761,442,620,456,557,470,687,295,534,383,776,499,688
2,0,445,350,333,186,382,414,592,241,288,343,503,271,504,417,526,110,557,388,394,153,304,425
2,1,400,536,522,655,345,535,589,722,384,458,399,704,349,389,479,666,386,572,85,485,424,536
3,0,400,309,582,225,582,244,534,408,361,245,209,316,390,331,432,293,335,461,536,205,356,396
3,0,400,340,401,263,379,442,459,271,286,470,286,348,513,451,484,328,397,418,369,481,460,377
3,1,439,450,452,512,473,387,390,368,405,417,374,382,522,526,355,597,494,490,431,608,344,401
3,1,362,450,418,350,263,157,334,393,458,459,407,593,405,355,148,527,420,482,380,489,398,672
3,0,400,331,419,369,465,417,299,393,279,202,562,415,370,300,313,317,292,281,542,236,515,241
3,0,400,342,378,348,445,305,412,166,291,382,477,543,344,262,695,524,460,434,207,284,326,442
2,0,369,350,608,217,381,493,323,276,458,517,436,390,507,346,367,250,461,166,209,282,394,405
2,1,400,450,507,436,360,453,483,475,165,266,533,578,349,483,350,679,373,406,207,446,348,269
2,1,400,467,470,511,333,633,451,490,501,424,438,540,344,475,144,487,557,493,429,446,364,451
2,1,400,545,459,448,471,572,447,478,330,544,321,651,335,705,253,538,245,536,366,630,317,568
2,1,400,535,317,648,437,606,520,451,301,634,294,458,210,719,245,656,255,579,341,465,597,569
2,1,400,546,279,582,534,606,273,504,305,500,463,466,483,467,470,484,547,518,285,428,417,443
3,1,444,450,409,365,446,242,473,501,455,540,512,419,451,478,501,321,659,442,387,516,481,478
