Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,0,425,350,320,344,337,263,387,432,197,286,463,443,269,437,474,427,515,464,452,389,227,268
2,1,400,505,508,495,342,500,527,511,448,586,366,271,530,557,363,516,542,500,253,532,432,458
3,1,445,450,442,268,428,284,587,512,578,571,578,425,606,501,305,416,462,439,333,465,460,508
3,1,430,450,388,211,448,419,517,673,487,352,478,473,523,582,665,396,460,498,336,296,243,581
3,1,372,450,291,312,273,412,484,427,234,362,475,474,211,225,258,479,341,339,387,341,551,407
3,1,428,450,452,427,471,255,346,264,433,355,571,420,247,231,623,373,353,471,321,387,283,546
2,0,389,350,460,336,539,362,83,451,332,604,451,235,427,227,226,265,451,372,449,332,389,304
2,0,447,350,258,178,559,310,500,303,633,412,461,335,614,280,294,635,510,196,541,419,454,160
2,0,440,350,631,498,345,524,438,231,383,445,532,529,346,452,431,486,449,141,585,440,375,299
2,1,400,485,363,580,252,507,486,601,469,424,412,496,436,393,360,458,308,519,491,376,340,445
3,0,400,270,351,349,412,188,243,250,507,427,478,124,392,443,407,222,259,289,556,275,428,165
3,1,433,450,619,464,413,527,794,274,436,515,309,786,256,500,513,546,490,459,361,579,448,405
3,0,400,300,366,298,323,406,438,329,463,287,215,299,566,179,290,106,368,382,507,348,481,278
3,0,400,314,388,383,364,184,237,231,352,371,287,376,512,233,518,364,407,312,357,367,301,353
2,0,410,350,435,349,558,493,469,406,438,392,454,447,214,380,291,371,481,313,206,368,368,363
3,1,441,450,391,402,307,452,389,455,580,345,318,469,408,436,313,465,358,429,469,541,556,206
2,0,429,350,451,422,453,249,394,447,430,394,353,538,615,37,391,164,436,350,526,425,430,189
2,0,427,350,555,369,537,652,356,228,515,319,463,375,444,598,395,221,434,286,385,332,278,408
3,1,433,450,597,619,417,609,623,442,344,461,597,640,301,440,341,443,410,463,388,466,497,408
3,1,430,450,406,534,380,488,246,428,454,267,290,385,740,527,315,375,431,501,505,559,414,442
2,1,400,546,256,592,291,635,303,610,263,650,397,613,442,536,348,580,546,615,600,477,597,740
2,0,399,350,234,321,530,375,347,435,379,423,373,336,376,199,333,474,322,432,405,174,300,266
3,0,400,280,464,416,362,95,179,346,231,296,336,339,322,196,369,342,420,274,303,209,353,131
2,1,400,475,652,544,485,409,547,295,396,342,572,175,420,418,253,385,370,354,380,332,454,638
3,0,400,279,448,138,373,130,491,411,188,450,389,232,462,282,417,222,257,122,351,186,455,341
2,1,400,522,533,373,219,357,337,478,451,471,317,521,569,575,373,554,367,211,518,723,249,588
3,1,449,450,552,562,608,219,466,475,389,297,510,549,436,700,606,575,419,459,410,327,217,358
3,0,400,344,236,224,282,397,305,236,443,197,505,192,552,157,424,301,420,368,464,383,369,194
3,0,400,295,239,501,693,143,420,192,390,246,349,203,347,438,572,180,353,345,399,373,495,328
2,0,370,350,244,387,355,107,432,97,323,366,191,502,318,235,317,474,291,430,432,227,410,288
2,0,448,350,391,260,368,364,348,346,576,199,452,257,482,299,496,362,435,272,542,327,471,187
3,0,400,302,426,214,388,401,249,231,367,544,370,341,444,262,209,288,523,306,295,136,304,282
3,0,400,304,456,262,207,533,445,236,414,219,284,427,446,130,380,407,336,228,292,348,447,243
2,0,419,350,287,359,362,279,574,286,384,424,570,430,583,184,245,367,402,454,322,376,299,480
2,0,398,350,452,565,500,384,168,378,506,386,469,327,366,359,489,233,390,420,400,343,403,454
2,0,382,350,311,255,252,540,464,492,265,296,261,400,509,351,325,432,242,94,446,483,550,483
2,0,396,350,454,445,456,245,443,399,421,353,403,293,390,113,244,288,372,403,362,239,354,426
3,1,358,450,439,515,259,339,281,570,297,475,389,354,103,497,254,542,418,480,409,478,332,605
3,1,368,450,328,518,278,446,239,474,352,464,397,521,454,344,587,382,406,515,446,379,302,477
3,0,400,346,343,300,421,379,301,353,223,482,342,357,293,453,344,290,281,305,266,401,495,246
3,0,400,276,442,347,396,239,472,401,454,221,253,305,531,378,312,206,521,362,462,404,576,75
2,1,400,539,290,595,249,516,309,392,498,570,466,565,223,550,247,492,243,482,449,459,220,587
2,0,393,350,391,407,482,178,447,380,289,406,347,204,551,356,431,448,552,430,395,428,305,283
3,0,400,277,389,334,233,462,370,220,419,169,468,174,592,115,390,106,301,133,416,289,411,351
2,1,400,500,360,534,350,449,504,572,278,471,605,616,386,608,427,602,428,594,240,619,522,508
