Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,1,431,450,439,300,459,444,473,622,367,599,357,651,366,493,417,425,425,529,430,508,509,410
3,0,400,253,277,307,341,190,386,328,308,189,338,402,370,308,450,181,491,9,336,362,545,130
2,1,400,461,370,362,375,569,372,400,426,509,427,340,377,471,344,437,601,384,440,403,371,513
3,1,358,450,304,276,517,282,267,354,454,434,369,576,333,417,523,356,115,530,112,512,343,419
2,0,398,350,487,369,458,146,583,449,361,453,363,327,647,431,437,292,415,472,414,194,360,385
3,0,400,268,306,243,371,481,519,335,258,162,469,248,521,208,376,247,362,270,147,226,471,236
3,1,369,450,435,404,441,451,398,622,374,394,519,368,470,458,557,488,605,477,337,449,453,628
3,1,423,450,316,353,529,394,294,447,486,532,264,413,429,443,465,325,766,756,556,483,297,438
3,1,412,450,430,441,453,446,332,362,563,532,274,458,358,480,437,365,366,453,504,146,356,397
2,0,391,350,552,268,491,417,377,285,462,396,297,469,379,344,349,391,242,352,295,399,295,498
3,0,400,293,477,283,553,348,398,377,433,374,374,372,394,375,476,203,450,314,515,443,466,304
3,1,363,450,418,467,331,411,586,625,312,340,446,468,366,492,241,603,337,364,448,518,289,424
2,1,400,459,346,499,245,559,541,367,588,511,460,476,245,436,325,501,298,410,430,443,332,436
2,1,400,498,461,488,485,320,448,615,387,594,498,496,445,477,323,429,381,601,267,447,381,487
3,1,354,450,477,399,386,476,274,613,368,444,136,633,394,492,309,465,465,567,472,431,352,568
2,1,400,535,508,581,569,437,316,459,621,420,378,426,489,447,287,620,392,453,281,550,463,752
3,1,415,450,327,303,504,403,454,601,338,482,546,337,404,329,361,415,348,420,394,313,401,457
2,1,400,485,309,613,450,617,542,535,472,458,379,482,479,514,395,311,319,478,300,681,456,450
3,1,449,450,423,455,596,544,513,438,545,425,611,367,375,479,499,476,468,504,299,483,496,259
2,1,400,466,457,421,532,336,474,514,324,465,398,356,326,560,481,457,469,377,524,691,498,270
2,0,356,350,282,325,290,222,329,254,259,275,276,360,254,349,383,371,358,412,374,376,293,388
3,1,391,450,214,572,330,499,207,290,497,571,425,579,361,683,402,463,409,321,337,416,390,402
3,1,355,450,191,385,372,261,399,548,259,322,319,336,253,423,74,434,400,342,408,476,202,322
2,0,405,350,269,182,203,353,429,337,337,602,340,362,416,502,273,454,322,473,252,337,526,360
2,1,400,471,310,552,456,423,408,603,508,469,434,481,483,618,471,455,198,464,363,525,579,410
3,0,400,282,286,266,418,205,516,448,272,254,549,280,172,104,274,229,319,519,465,329,388,328
2,1,400,517,341,434,534,664,489,693,283,415,266,486,423,593,432,602,316,642,296,626,368,460
3,0,400,259,434,287,364,215,393,166,351,342,282,352,178,229,283,333,480,493,236,292,555,268
3,1,372,450,286,573,341,387,274,340,334,501,467,424,389,560,422,283,342,481,487,505,333,491
