Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,1,431,450,460,420,482,592,368,454,352,437,490,352,501,453,439,482,338,398,456,434,584,385
2,1,400,531,396,549,338,788,565,514,350,498,464,392,282,469,325,421,334,525,408,601,263,643
3,0,400,307,308,288,409,173,468,394,398,444,547,427,521,343,410,98,420,251,397,236,407,275
2,1,400,479,426,510,327,544,381,545,377,422,320,443,400,391,529,368,550,499,151,580,504,428
2,1,400,517,365,500,358,440,411,429,509,477,355,696,323,537,369,538,356,567,462,526,460,502
2,1,400,481,398,408,505,483,378,572,319,553,318,646,389,489,427,449,372,556,530,513,573,628
2,1,400,548,391,438,359,625,584,557,341,600,309,791,282,585,363,545,512,540,429,375,415,665
3,1,414,450,407,517,432,491,306,377,333,315,325,600,335,478,411,392,527,435,457,506,274,435
2,0,411,350,503,303,453,302,460,397,638,414,382,405,283,374,298,379,383,415,409,307,527,298
2,1,400,532,507,573,200,795,363,466,518,707,311,667,364,329,359,560,304,696,495,545,481,522
2,1,400,534,399,696,423,435,498,517,432,689,466,457,376,389,503,608,527,579,294,629,387,526
2,1,400,530,574,465,539,645,648,669,425,472,388,419,282,715,399,650,611,506,389,514,401,424
2,1,400,543,468,641,519,513,351,431,497,592,542,519,489,502,180,451,334,652,546,381,475,509
3,1,414,450,476,321,447,467,314,528,529,521,414,301,335,322,456,488,591,410,474,362,425,330
2,1,400,484,256,493,259,448,535,366,353,548,334,418,465,320,546,542,272,371,436,396,282,526
2,0,360,350,246,215,137,332,353,324,402,397,496,285,430,276,88,260,525,516,340,431,431,268
3,0,400,327,400,267,338,276,369,103,482,225,419,344,447,207,552,328,600,305,553,323,341,241
2,0,394,350,381,227,522,563,497,187,454,310,652,462,277,407,232,380,261,445,302,194,377,378
2,1,400,546,509,634,412,550,433,451,305,500,573,387,353,627,577,622,341,754,405,616,580,619
2,1,400,498,429,331,436,477,91,420,428,413,421,586,370,494,350,674,332,459,357,456,203,383
2,0,361,350,380,334,497,383,228,422,417,374,388,288,196,389,274,419,396,613,280,371,275,367
3,1,377,450,202,434,285,523,440,409,477,455,512,499,410,512,156,453,651,357,294,363,561,520
