Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,0,355,350,299,435,238,342,247,359,394,393,216,297,416,361,393,506,502,454,305,457,416,447
2,0,448,350,507,342,570,336,731,511,309,327,432,475,418,230,587,380,552,374,288,418,568,409
2,1,400,523,348,674,572,422,376,559,458,593,153,615,285,447,591,409,246,783,478,570,417,620
3,0,400,327,403,194,373,576,523,333,287,357,500,295,367,400,325,332,415,278,398,507,399,426
3,1,415,450,344,320,368,372,348,301,415,404,424,451,425,355,478,204,331,328,428,441,362,642
3,1,397,450,382,489,547,422,395,516,391,623,227,539,311,424,355,402,284,502,343,318,364,451
2,1,400,465,579,535,521,213,346,559,323,358,547,556,413,422,342,538,276,546,335,474,531,582
2,1,400,514,395,667,444,709,485,580,400,467,402,418,478,411,411,403,430,533,221,592,369,591
3,0,400,337,435,385,280,406,280,507,445,389,505,260,376,320,502,337,374,456,484,302,261,317
3,0,400,256,351,215,477,348,287,315,383,225,466,212,369,274,329,255,495,202,286,289,378,187
2,0,440,350,453,372,402,351,393,441,538,356,378,438,671,403,393,388,597,407,484,414,289,224
3,1,438,450,440,653,460,439,453,462,546,602,470,577,397,320,396,360,441,529,579,235,437,466
2,1,400,521,610,423,351,426,490,519,548,534,236,583,470,489,442,745,439,555,316,491,357,505
2,0,391,350,451,245,337,400,317,322,465,375,409,342,394,371,398,449,423,214,248,387,368,498
2,1,400,490,320,434,401,509,430,408,161,433,467,499,422,708,518,345,455,444,350,456,390,499
3,0,400,257,485,342,505,260,473,260,424,211,538,165,327,141,359,301,386,96,411,72,427,472
3,0,400,309,389,387,328,295,460,262,301,246,330,324,372,482,206,273,415,267,520,179,424,292
3,1,392,450,552,489,395,495,280,569,539,423,510,377,393,451,375,402,430,554,156,259,286,387
3,0,400,324,333,339,305,430,419,195,518,300,473,307,459,326,566,467,389,288,363,234,448,284
3,1,389,450,399,381,392,605,245,431,384,452,360,469,197,458,448,374,391,381,464,471,323,588
