Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,283,388,496,286,202,326,269,391,294,380,318,346,169,171,366,274,226,567,196,359,315
2,1,400,531,351,487,235,575,410,378,387,458,381,353,478,546,493,471,374,504,393,574,185,732
3,0,400,298,456,222,219,277,488,297,334,172,357,336,215,182,438,172,478,393,578,524,342,384
3,0,400,345,450,389,414,279,408,178,504,388,430,275,246,450,511,478,365,250,419,293,489,256
3,0,400,290,687,250,279,297,387,512,309,339,474,286,393,226,342,157,448,188,573,24,362,173
3,1,397,450,517,602,273,485,325,550,418,492,550,706,462,401,354,445,416,400,449,671,493,355
3,1,444,450,282,291,300,428,512,425,441,348,365,523,308,588,386,579,383,592,419,379,291,542
2,1,400,460,440,514,442,452,479,514,340,394,380,626,358,431,550,435,469,398,400,472,340,310
3,0,400,316,477,388,398,449,289,388,374,178,456,397,282,474,559,285,498,224,331,350,322,321
3,1,391,450,275,525,531,656,444,453,425,481,442,504,301,366,393,530,197,377,314,397,494,456
2,0,439,350,435,317,246,249,347,352,271,378,339,463,506,264,486,457,511,296,483,371,381,258
2,1,400,463,462,400,429,501,454,427,299,412,391,480,478,473,281,435,530,444,393,691,536,421
2,0,429,350,401,491,508,413,403,387,268,377,454,197,509,422,438,295,503,200,381,446,524,416
3,1,388,450,369,541,257,336,457,392,494,395,453,478,385,506,486,631,287,443,341,646,374,342
3,1,364,450,335,421,313,335,507,537,351,279,289,563,319,247,361,369,375,567,433,494,357,409
2,1,400,506,265,519,428,304,455,480,373,328,403,512,326,530,172,539,211,445,405,587,209,469
3,0,400,284,550,284,351,377,339,223,529,439,260,263,267,283,461,238,447,498,159,361,378,121
2,0,412,350,514,217,494,491,345,613,432,434,485,220,418,384,452,531,339,330,381,446,385,522
2,0,394,350,263,327,301,323,204,427,292,453,418,460,149,380,263,469,402,277,376,313,382,203
