Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,0,373,350,387,286,271,373,507,386,402,267,454,279,335,356,324,430,416,623,239,419,176,596
2,0,416,350,326,327,366,316,575,440,376,315,400,476,279,400,294,251,378,371,557,241,440,437
3,1,421,450,451,317,551,440,446,682,479,392,587,374,372,432,576,447,511,376,414,269,375,606
2,0,432,350,326,367,273,275,349,478,325,365,522,297,457,429,351,161,431,353,236,467,419,408
2,1,400,545,273,680,381,629,232,457,542,579,348,455,505,518,455,619,331,479,366,534,506,720
3,1,450,450,376,479,537,606,524,495,511,476,511,563,491,433,371,579,547,447,421,516,441,256
3,0,400,267,387,300,420,241,430,380,339,142,360,258,348,88,404,369,435,269,447,77,353,217
2,0,373,350,449,436,215,339,288,453,251,101,445,314,379,242,338,368,409,293,259,370,359,247
2,0,440,350,438,421,619,562,418,263,325,361,406,347,431,281,447,381,163,295,458,463,596,356
2,1,400,507,386,482,228,584,338,538,186,463,524,308,266,364,377,610,487,575,261,373,313,484
2,1,400,465,574,604,388,552,357,498,436,324,393,411,346,384,319,635,478,563,388,521,459,481
3,0,400,295,328,308,445,268,566,171,446,295,463,429,516,446,462,437,464,172,318,330,483,238
3,1,446,450,413,455,343,431,308,537,340,489,570,470,533,378,614,358,534,398,286,403,326,353
2,0,364,350,407,341,228,349,515,266,166,475,368,135,430,455,451,469,290,361,537,499,237,226
3,1,385,450,560,288,319,435,406,318,446,449,592,410,299,408,413,510,247,591,341,582,476,369
3,0,400,299,204,186,324,405,470,570,348,238,466,225,419,397,419,180,484,410,345,170,417,271
2,1,400,497,424,666,107,567,391,411,472,522,511,314,389,440,403,553,501,455,299,615,488,765
3,1,427,450,421,559,507,479,474,180,260,488,415,637,370,582,478,403,441,444,495,514,428,502
3,0,400,285,397,278,420,256,314,374,384,216,414,376,472,407,320,278,506,238,391,189,548,314
2,0,425,350,417,382,408,333,606,187,326,214,551,94,422,386,573,318,351,291,274,348,369,384
3,0,400,273,265,383,451,365,331,136,279,201,446,283,546,78,419,108,410,408,263,493,429,165
2,0,381,350,393,388,392,241,353,324,327,305,327,325,369,427,405,390,249,280,348,322,432,487
2,0,431,350,298,325,397,438,506,550,509,217,255,341,591,388,442,309,515,348,484,180,256,263
3,0,400,288,343,201,385,329,369,324,434,260,367,339,500,164,511,320,312,287,252,315,309,223
3,1,408,450,381,553,184,499,360,440,437,372,480,608,428,526,411,573,321,461,547,369,583,471
2,1,400,485,301,475,384,489,377,288,588,306,450,565,415,308,460,364,384,568,394,375,342,440
2,1,400,511,388,371,300,587,240,671,511,425,482,656,455,414,474,540,360,493,362,609,511,434
3,1,447,450,577,440,435,537,442,420,380,533,410,269,373,459,316,479,394,375,372,494,420,427
3,1,387,450,330,424,523,553,274,377,526,534,326,585,218,360,554,350,539,420,539,402,440,478
3,0,400,253,379,241,399,186,308,188,410,166,565,247,456,327,530,225,289,269,338,66,317,300
3,0,400,260,388,185,549,178,287,195,325,413,540,197,330,125,292,64,422,236,314,253,297,491
3,0,400,316,343,362,376,452,516,349,419,271,282,415,347,243,494,433,366,438,454,490,417,175
3,1,363,450,331,402,275,536,353,423,358,525,282,352,399,524,458,607,446,316,432,295,472,438
3,1,409,450,310,485,505,533,311,413,476,492,383,344,432,432,286,316,538,548,296,317,298,454
2,1,400,503,387,436,507,517,437,390,285,458,375,485,541,451,511,445,364,592,437,657,490,207
3,0,400,280,535,267,413,363,385,307,557,295,387,220,696,384,432,247,548,325,403,253,588,317
3,1,440,450,558,295,374,441,434,575,378,392,603,247,497,517,556,415,477,292,430,485,504,470
3,0,400,343,402,430,180,243,433,247,348,431,541,303,437,225,451,81,400,413,248,258,471,212
3,0,400,269,339,374,383,294,499,283,365,194,438,288,264,104,542,425,310,242,556,485,326,364
2,0,356,350,428,521,277,344,499,408,521,360,275,314,435,379,367,443,327,249,245,578,368,232
2,1,400,510,403,396,543,657,525,560,471,574,334,409,250,445,421,680,355,585,532,364,500,571
3,0,400,313,388,259,430,303,482,318,403,160,619,351,485,483,267,174,378,312,322,374,407,310
2,0,436,350,460,253,473,411,487,234,517,331,630,338,498,376,458,304,482,579,138,275,321,464
2,1,400,529,416,409,300,596,403,462,418,419,625,461,185,383,565,572,456,366,450,583,334,423
3,1,360,450,287,385,337,572,288,509,417,580,318,514,243,385,310,611,445,596,311,238,461,566
3,0,400,278,190,342,279,115,329,338,423,64,366,304,452,404,579,365,377,219,312,325,468,435
3,0,400,317,540,294,473,100,510,541,703,231,392,535,271,261,410,226,210,284,306,225,458,237
2,1,400,523,635,669,249,336,360,505,409,501,147,467,491,604,413,509,405,487,396,464,324,553
3,0,400,268,480,235,397,297,63,69,486,138,215,116,559,259,482,348,260,258,406,230,410,209
3,1,384,450,414,462,455,622,280,506,216,371,599,474,162,658,356,381,451,580,185,405,318,404
3,1,365,450,380,267,386,437,268,551,342,370,176,460,448,452,377,287,565,522,306,483,552,555
3,0,400,275,372,192,414,359,544,237,181,406,345,255,361,375,277,220,494,299,317,434,278,296
3,1,390,450,358,606,449,471,492,316,326,268,516,379,445,505,511,477,427,320,418,407,264,410
3,1,422,450,373,345,229,509,550,632,356,478,286,477,429,484,423,428,438,446,356,553,607,328
2,0,428,350,383,218,508,264,296,202,489,276,180,388,361,337,404,113,497,429,470,250,466,325
2,1,400,518,360,675,224,423,408,520,396,710,485,650,372,598,271,634,421,615,225,569,353,636
2,1,400,468,505,581,488,470,220,502,313,469,361,427,346,229,233,313,477,647,493,493,449,382
2,0,394,350,306,388,332,402,499,369,262,241,381,306,416,290,369,396,372,424,248,289,311,359
2,0,374,350,418,457,336,470,484,440,326,365,489,287,302,207,348,263,351,415,289,577,527,248
3,1,429,450,484,554,405,502,240,432,339,424,408,510,589,367,402,398,491,432,401,453,398,437
2,0,426,350,293,324,300,417,234,259,433,259,463,219,457,318,545,459,417,346,438,289,534,535
2,1,400,473,417,449,580,340,481,677,351,620,465,489,303,546,478,575,185,505,625,457,413,370
2,1,400,522,294,547,243,492,385,652,298,694,314,610,382,442,363,260,255,418,277,568,415,506
2,1,400,454,297,441,467,646,402,352,245,613,413,484,384,525,509,401,474,486,613,518,329,388
3,0,400,258,343,108,408,261,355,276,474,326,415,274,601,130,380,228,586,114,457,377,388,114
3,0,400,272,440,359,465,329,434,164,553,140,384,334,387,235,322,185,341,222,409,296,348,352
3,1,397,450,306,651,287,579,308,505,486,286,409,496,250,288,281,327,318,498,555,435,437,352
3,1,406,450,514,312,476,516,311,605,564,772,400,219,608,501,454,495,237,394,383,673,529,343
2,0,388,350,368,333,467,383,257,441,310,478,573,219,341,401,216,253,351,483,339,402,529,275
3,0,400,284,316,127,428,453,398,491,450,358,477,471,376,303,375,268,349,322,446,303,420,327
2,1,400,464,310,343,418,513,275,513,371,333,338,459,469,503,332,461,478,466,384,466,603,504
3,0,400,314,578,340,340,381,456,381,485,560,319,335,401,269,327,157,438,352,412,330,443,145
2,1,400,526,503,439,401,550,377,447,421,515,389,617,523,558,412,420,461,487,603,565,351,421
3,1,375,450,386,361,434,401,341,568,422,485,546,351,343,487,478,575,551,383,340,515,460,524
3,1,373,450,592,689,398,398,363,456,250,642,281,407,329,567,330,486,520,421,311,549,477,478
3,1,370,450,393,423,405,586,500,576,247,439,389,435,337,397,309,469,397,361,260,343,252,276
3,0,400,267,335,423,503,259,336,221,422,69,402,422,639,246,460,359,448,306,417,325,347,299
2,0,443,350,575,325,361,272,465,281,423,283,502,415,427,271,306,449,486,437,531,399,533,265
2,1,400,470,465,467,426,336,434,386,569,527,343,444,405,357,263,339,265,405,462,488,355,448
3,0,400,275,510,312,470,163,465,321,459,411,477,330,520,184,203,350,474,192,322,259,307,491
2,0,414,350,298,332,480,517,491,370,353,138,207,304,509,284,359,447,380,237,345,175,315,233
3,0,400,329,476,482,455,317,236,276,342,322,311,380,372,180,395,267,280,271,375,462,490,231
3,0,400,320,421,457,414,267,427,372,504,361,292,242,590,379,371,191,276,331,435,224,524,371
2,1,400,464,544,522,336,382,515,560,377,473,532,462,360,505,496,394,480,414,421,643,435,320
3,0,400,341,442,330,322,156,274,396,513,269,299,369,429,377,456,212,360,304,348,280,494,381
2,1,400,524,385,574,581,495,163,507,501,652,659,461,250,404,399,509,259,438,559,372,406,549
3,1,363,450,386,232,257,291,420,424,441,518,341,352,259,393,204,269,398,556,383,490,277,255
3,0,400,346,493,521,394,406,476,420,529,157,500,360,396,205,473,415,485,409,333,361,522,510
2,1,400,543,555,525,457,518,413,547,249,612,490,510,333,536,535,482,340,609,573,510,525,489
2,1,400,493,447,545,300,632,315,453,263,526,394,590,518,358,565,603,450,622,329,386,433,676
2,1,400,472,328,614,465,480,464,547,274,509,292,445,277,392,503,380,352,453,521,502,372,394
3,0,400,283,353,346,364,422,478,198,418,192,430,303,520,238,304,244,409,245,459,474,365,195
3,0,400,275,279,470,389,294,417,406,428,370,526,386,475,436,463,178,748,314,431,359,362,5
3,0,400,328,594,321,300,400,219,291,239,497,471,347,438,378,283,340,423,356,339,253,445,426
3,0,400,258,570,261,413,300,477,355,613,272,382,276,348,303,392,325,457,331,507,304,329,333
2,0,432,350,353,287,433,372,287,231,500,322,277,367,326,271,460,272,354,334,553,257,572,320
3,1,372,450,322,449,305,370,493,475,396,408,504,436,359,481,285,505,387,449,368,484,429,476
2,1,400,536,271,380,455,526,510,566,381,466,499,600,362,485,430,503,307,572,334,489,503,619
2,1,400,519,406,523,270,507,327,654,402,476,435,637,419,608,381,636,435,310,244,542,575,487
3,0,400,274,359,308,287,320,338,325,420,380,422,349,464,207,401,350,308,186,316,273,188,467
3,0,400,344,368,362,383,366,369,385,288,196,469,241,527,432,442,342,495,178,303,353,324,316
2,0,373,350,225,471,269,239,299,213,370,299,319,224,466,390,363,474,367,197,354,109,358,154
3,0,400,321,357,239,244,150,371,410,416,485,309,483,432,275,344,174,235,218,267,280,304,374
2,0,369,350,608,412,411,463,251,351,325,239,466,199,405,366,375,353,406,289,325,508,422,308
2,1,400,528,387,577,421,644,380,561,376,671,364,454,312,579,495,585,363,555,309,679,284,513
3,1,405,450,291,547,442,362,325,341,472,393,287,365,504,465,245,397,303,468,550,596,505,377
2,0,375,350,338,256,313,327,94,334,376,376,316,358,290,289,332,370,493,195,458,214,251,353
3,0,400,287,209,369,258,197,407,236,401,252,291,269,347,228,381,286,409,488,478,116,461,129
3,1,442,450,434,535,391,327,325,185,327,358,604,629,375,619,568,454,343,220,378,487,450,551
3,0,400,333,393,410,506,392,454,275,315,308,475,304,512,551,440,408,375,332,370,278,528,149
2,0,431,350,543,336,321,351,322,301,369,302,355,223,438,185,443,535,350,506,283,210,403,441
3,1,382,450,389,508,448,532,359,360,515,377,215,676,727,454,474,519,428,535,342,449,276,476
2,1,400,533,416,513,400,513,529,342,540,551,313,616,570,501,513,491,379,525,447,569,389,627
3,0,400,315,505,228,510,388,435,279,336,313,364,433,415,117,367,440,385,227,498,296,576,415
2,0,377,350,490,143,306,143,475,187,440,338,182,368,390,412,321,478,473,343,383,260,429,280
2,0,446,350,412,594,435,450,441,138,540,394,385,89,473,200,396,246,379,514,318,399,344,410
3,0,400,252,355,300,436,324,406,240,258,233,480,321,349,310,479,216,358,204,433,270,229,303
2,1,400,499,499,559,368,600,180,698,378,381,487,557,403,507,296,386,400,445,419,691,581,253
2,0,438,350,511,301,622,273,474,455,383,340,362,341,373,292,389,386,380,410,315,477,290,380
2,0,384,350,326,274,467,241,425,430,339,472,577,281,483,359,434,364,293,307,458,398,385,261
2,0,375,350,299,256,250,503,565,330,178,526,365,195,631,347,600,419,370,584,299,266,492,354
2,1,400,538,522,448,470,521,290,555,430,567,357,448,362,522,459,691,466,580,419,517,267,579
2,1,400,454,328,449,604,638,506,581,435,704,457,420,330,658,314,498,289,454,341,362,537,435
3,0,400,284,499,248,507,435,508,169,555,304,266,533,469,363,387,322,396,366,649,277,489,318
2,0,444,350,427,280,569,415,461,152,678,318,543,545,359,274,521,422,325,273,418,243,461,299
2,1,400,502,436,459,578,570,460,540,491,361,387,377,508,533,545,507,417,513,425,460,451,566
2,1,400,488,307,390,299,534,350,455,475,425,455,431,321,475,540,396,263,517,372,275,524,507
3,0,400,329,462,212,460,271,448,311,531,196,388,251,444,271,162,329,487,246,278,444,478,336
3,0,400,250,464,499,331,447,494,388,521,345,375,334,358,250,260,173,423,344,309,461,499,341
2,0,444,350,316,412,485,227,387,459,456,226,648,408,378,490,429,282,529,435,450,332,404,215
3,1,433,450,405,546,428,506,691,589,403,515,483,441,333,491,501,602,546,532,416,459,486,345
3,1,361,450,403,491,433,300,396,636,441,609,550,405,390,354,382,553,487,314,395,385,449,470
2,0,391,350,465,203,422,369,419,314,303,161,297,257,384,371,474,225,372,353,368,540,307,423
2,1,400,450,444,403,352,518,422,389,493,544,496,350,497,605,315,425,366,418,218,412,357,307
2,0,392,350,194,494,453,445,488,366,412,272,378,317,466,357,552,329,631,336,276,472,451,508
2,1,400,464,447,391,226,285,627,663,442,227,454,368,552,310,575,422,306,596,306,393,366,427
3,1,408,450,423,257,291,628,530,481,432,602,404,429,321,488,325,589,292,430,600,446,371,399
2,1,400,452,462,671,307,381,514,386,263,414,277,511,339,546,204,423,363,227,358,449,626,498
3,1,359,450,80,690,283,504,202,562,237,576,435,509,319,324,556,369,400,333,245,506,427,373
2,1,400,455,440,515,197,394,604,407,379,524,381,463,388,337,467,424,408,331,487,585,448,637
2,0,372,350,365,353,230,490,363,484,507,318,292,142,427,357,256,31,286,464,302,373,493,234
3,0,400,273,474,243,544,219,393,191,370,299,300,399,327,279,394,305,328,191,384,372,241,407
2,0,402,350,380,409,490,392,267,403,364,659,384,404,423,197,515,541,440,272,341,337,473,214
2,1,400,469,285,586,529,299,159,279,563,705,547,445,360,457,532,521,381,369,379,445,436,472
3,1,388,450,520,412,326,536,444,534,479,438,502,369,415,400,551,585,426,516,385,443,395,404
3,1,360,450,351,467,389,353,410,570,350,579,399,576,291,565,288,416,377,465,395,425,340,408
3,1,370,450,391,275,232,435,428,483,439,501,321,340,204,761,387,475,603,402,466,586,469,713
2,0,387,350,529,486,421,286,470,285,335,365,568,329,369,423,199,479,533,315,445,393,383,306
3,1,380,450,453,413,334,442,466,386,477,423,316,303,285,454,431,456,379,341,337,382,257,390
3,0,400,314,505,295,341,305,294,222,390,201,308,153,277,306,460,225,387,263,326,368,323,185
2,0,448,350,517,475,412,366,572,342,405,430,260,537,634,278,488,400,585,292,277,422,615,359
3,1,431,450,333,402,336,695,265,456,462,469,337,521,405,356,603,338,524,354,386,399,196,494
2,1,400,456,423,471,286,452,566,236,333,105,579,465,367,452,386,385,328,566,447,437,484,297
2,1,400,529,498,620,227,668,423,621,232,754,440,597,419,571,522,591,462,553,498,463,293,536
2,1,400,534,459,674,493,485,324,567,369,637,278,507,343,498,465,438,365,535,374,604,202,553
3,0,400,337,390,412,445,347,217,275,327,159,390,209,440,411,337,250,357,631,393,412,334,255
2,1,400,457,419,513,402,422,597,662,461,397,300,435,278,518,359,283,488,670,409,530,433,445
2,0,411,350,380,214,512,488,473,243,411,208,468,406,441,171,184,443,466,368,323,480,515,311
2,1,400,454,411,379,360,483,304,441,532,697,403,499,353,484,330,524,422,201,405,561,281,587
2,0,436,350,345,498,446,364,491,158,342,235,519,432,441,137,536,301,551,215,462,432,371,319
2,1,400,469,303,535,345,597,286,421,313,442,444,523,396,396,442,598,394,550,537,310,296,309
2,1,400,534,207,401,441,460,281,494,502,513,391,404,383,465,371,447,493,475,511,353,505,483
3,1,356,450,315,268,344,463,413,383,316,485,237,511,398,433,364,348,437,468,251,312,363,343
2,0,401,350,258,220,519,636,404,386,218,329,381,285,416,440,394,305,469,465,365,386,362,334
2,1,400,540,371,467,381,454,401,500,527,567,483,622,403,732,266,575,398,561,336,439,324,428
2,1,400,536,346,595,402,487,437,609,278,321,360,397,458,403,425,548,342,526,365,513,374,594
3,0,400,294,476,331,366,386,491,238,452,114,300,405,381,387,424,257,391,279,345,509,320,135
3,0,400,276,295,176,264,339,336,325,418,315,406,179,451,170,318,454,450,243,417,544,332,284
2,1,400,515,409,613,262,566,363,592,404,447,414,482,279,703,373,492,340,452,155,500,486,423
3,1,355,450,462,426,93,337,328,569,251,382,322,516,326,456,463,515,248,510,396,459,380,456
3,1,377,450,429,239,544,516,348,501,300,272,567,387,208,512,504,372,459,321,381,345,513,477
3,0,400,316,408,369,427,348,68,130,480,231,444,435,425,302,324,322,416,135,485,224,759,435
3,0,400,343,325,186,416,566,502,166,206,475,471,311,341,289,327,265,373,405,513,487,468,134
3,0,400,330,365,300,396,385,481,314,335,498,511,448,320,284,353,335,403,331,490,420,593,184
2,0,436,350,583,325,412,484,608,345,517,400,553,511,562,220,353,451,491,165,489,318,327,250
2,1,400,482,472,356,305,710,546,415,326,501,329,459,190,591,510,491,388,349,394,505,442,322
3,1,359,450,424,497,312,383,242,572,458,358,265,462,317,403,152,419,411,268,477,250,228,332
