Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,0,358,350,438,327,228,355,277,363,310,354,154,166,111,353,473,491,258,369,337,372,709,435
3,0,400,265,406,240,220,319,567,322,367,299,456,90,423,371,343,220,450,253,210,347,437,249
2,0,436,350,527,159,365,517,265,317,374,403,555,244,449,340,417,272,442,378,515,391,508,390
2,1,400,497,394,513,455,538,295,588,144,552,362,549,262,421,427,428,469,445,456,398,739,446
3,1,418,450,290,479,205,574,502,366,293,445,409,315,313,545,437,552,403,481,449,461,253,460
2,0,378,350,509,346,430,387,363,271,324,543,280,536,437,219,472,334,396,313,405,456,451,409
3,1,420,450,563,439,534,647,189,524,311,430,273,542,484,448,419,423,403,349,406,627,442,484
3,1,439,450,469,548,658,461,521,469,500,426,492,156,361,360,428,401,530,539,624,393,630,324
2,1,400,493,320,433,426,409,599,618,388,371,313,251,552,703,543,481,438,556,469,519,469,372
3,0,400,322,525,382,451,129,499,413,433,267,221,359,515,304,324,140,312,260,409,239,234,439
3,0,400,315,371,565,246,379,343,465,483,200,463,636,422,326,351,253,469,288,333,279,149,238
2,0,387,350,335,485,533,287,336,426,392,398,568,300,467,261,302,502,350,407,393,335,383,338
3,0,400,258,384,265,425,143,351,195,316,367,427,109,574,268,343,355,239,200,459,162,514,103
2,1,400,460,365,480,522,407,410,463,451,365,251,713,384,600,421,412,508,144,392,405,451,317
3,1,409,450,576,415,587,342,449,400,213,417,497,505,563,468,577,345,356,714,305,560,289,402
3,0,400,298,292,205,173,213,475,161,576,264,409,337,530,174,264,241,424,295,499,244,383,293
3,1,410,450,397,506,249,352,338,356,388,510,341,576,571,362,430,473,361,537,448,499,219,397
3,1,434,450,437,459,320,344,614,544,628,375,280,523,653,397,570,314,288,711,432,319,702,508
3,0,400,319,457,438,459,380,416,424,646,379,585,249,325,311,391,244,470,259,287,429,393,508
3,1,403,450,583,462,492,510,338,493,236,256,415,658,346,469,307,544,502,381,466,530,411,375
3,1,427,450,408,609,249,476,265,516,369,619,663,377,386,373,464,395,414,484,511,552,412,388
3,1,450,450,347,501,399,526,419,457,524,550,433,369,507,492,475,375,559,455,277,398,447,393
2,1,400,535,532,487,444,584,471,691,290,651,397,468,422,475,433,624,375,548,427,666,513,625
3,1,422,450,486,443,581,552,536,530,391,283,402,389,457,440,440,407,373,594,552,457,367,562
3,1,362,450,414,639,339,453,194,267,456,454,268,352,412,236,403,425,293,384,151,313,446,547
3,0,400,268,395,310,415,527,176,238,302,139,449,288,167,334,464,362,594,344,475,197,507,310
2,1,400,477,476,322,408,688,398,515,468,600,393,375,387,496,540,514,361,480,438,463,354,643
3,1,441,450,571,607,338,407,389,413,429,532,640,337,645,491,400,466,275,322,411,392,297,517
3,0,400,292,442,244,325,432,311,176,257,280,333,163,191,67,282,289,556,209,365,459,648,184
2,1,400,493,399,478,238,368,305,640,276,452,412,542,487,668,502,516,424,560,461,536,304,671
3,1,398,450,556,316,215,315,290,429,427,446,589,518,411,329,503,394,456,613,610,521,313,390
2,1,400,486,239,411,465,490,470,551,332,499,347,358,400,609,273,713,311,594,338,533,493,342
2,1,400,496,629,538,446,392,558,388,256,553,474,568,413,521,431,382,615,519,349,679,406,631
3,1,424,450,361,575,411,490,518,488,311,442,296,354,521,277,557,474,226,389,396,359,341,458
2,0,351,350,310,509,353,275,323,321,356,331,228,459,137,622,385,249,446,139,194,378,416,250
3,0,400,331,361,290,386,236,477,245,443,234,433,445,501,199,663,288,463,342,559,440,468,236
3,0,400,296,369,152,490,403,391,236,443,327,353,526,372,433,366,154,439,310,325,343,524,295
3,1,417,450,382,390,372,248,190,395,286,443,412,574,429,462,307,583,439,298,368,424,392,506
2,0,380,350,419,350,212,458,425,406,409,300,643,313,355,274,230,335,374,224,400,398,445,394
3,1,356,450,430,315,314,419,281,425,391,453,315,661,284,387,146,405,370,359,298,421,285,446
3,0,400,260,184,330,451,446,380,88,420,335,459,283,437,205,294,355,312,164,249,238,257,252
2,0,422,350,339,452,462,504,276,391,424,269,425,320,238,475,241,209,472,385,355,398,512,347
3,1,438,450,520,589,461,586,283,486,345,499,351,531,502,499,442,395,561,434,610,222,473,664
2,0,373,350,276,304,285,440,181,288,160,322,442,287,277,145,405,276,211,218,158,295,229,199
2,0,417,350,520,456,534,431,523,375,317,419,384,408,486,250,418,330,438,352,486,447,402,389
3,0,400,313,539,215,305,256,368,262,324,466,480,314,631,386,579,145,213,467,247,223,435,502
2,1,400,509,317,437,287,447,189,516,509,443,487,465,509,422,408,511,441,476,426,474,286,652
2,0,397,350,440,307,297,388,424,367,434,527,305,421,233,290,399,357,353,415,308,390,257,238
2,0,359,350,338,322,156,313,470,533,78,465,170,381,261,354,471,390,354,366,441,392,299,247
2,0,442,350,521,455,412,234,564,249,502,251,465,513,455,269,619,222,594,492,505,408,561,386
3,0,400,346,268,368,401,248,671,253,444,339,407,331,533,492,286,212,218,192,251,311,523,220
3,0,400,303,394,328,266,321,507,258,259,337,438,265,502,287,436,334,224,324,443,217,345,427
3,0,400,286,335,202,610,280,352,258,555,255,267,374,530,353,208,296,249,333,362,189,447,297
2,1,400,528,375,357,298,398,392,658,347,525,320,410,333,651,345,483,318,437,485,560,298,549
2,0,396,350,376,317,245,341,187,445,536,369,469,243,322,414,353,384,210,261,419,635,356,232
3,0,400,268,651,344,320,370,369,240,454,336,435,148,347,390,229,382,300,182,503,348,429,343
2,1,400,536,266,523,266,459,237,628,313,555,271,355,613,426,364,736,384,520,424,491,458,617
2,1,400,497,429,466,446,559,311,637,329,278,426,488,288,707,192,471,386,454,434,449,380,581
2,0,446,350,553,301,349,289,482,458,485,365,354,282,456,276,509,193,609,338,456,178,448,303
2,0,365,350,292,356,379,288,435,517,304,229,319,520,505,342,426,380,324,294,417,251,277,139
3,0,400,260,370,417,307,276,326,218,472,299,446,370,258,279,411,259,428,329,618,208,108,254
3,1,406,450,151,500,465,526,500,513,369,653,467,464,513,375,338,407,263,401,565,325,394,506
2,0,382,350,242,384,180,278,391,220,434,106,358,544,436,143,290,159,384,363,407,405,364,273
2,0,383,350,289,313,358,384,321,374,412,312,518,433,386,123,285,220,325,324,192,365,430,136
3,0,400,256,266,283,257,292,243,317,413,547,308,322,435,178,472,293,318,418,512,202,304,272
3,0,400,287,428,83,396,271,498,519,308,457,439,119,651,387,398,319,293,124,495,250,340,290
2,0,351,350,376,339,225,421,521,559,278,391,157,417,185,329,240,346,369,487,448,401,359,442
3,1,401,450,509,433,355,538,538,483,374,599,699,322,344,294,386,482,275,321,452,617,313,476
2,0,382,350,374,319,466,320,185,449,467,168,314,367,554,451,435,551,374,331,459,327,316,418
2,1,400,490,323,630,362,250,302,430,366,611,457,700,278,600,548,440,496,493,384,558,323,534
3,0,400,348,438,150,415,275,380,175,499,401,319,147,377,562,431,80,408,381,491,462,317,435
2,0,359,350,345,440,329,512,325,330,457,310,300,283,441,409,508,388,401,361,523,370,412,275
3,1,434,450,454,407,389,548,458,448,568,438,388,533,455,505,269,353,269,496,428,558,507,386
2,0,429,350,467,456,425,311,526,595,475,302,332,470,480,190,316,454,437,126,261,535,369,333
2,1,400,469,445,432,326,408,341,475,323,497,457,508,295,604,467,454,350,275,355,380,399,555
3,0,400,304,468,268,339,326,368,445,438,287,368,373,437,403,386,264,555,479,366,239,446,223
3,0,400,254,434,441,299,412,406,205,262,257,356,132,586,112,281,235,484,99,355,367,453,342
3,0,400,312,460,515,354,215,323,236,632,306,371,431,427,231,310,389,436,505,411,473,493,396
2,1,400,515,288,361,450,546,176,518,525,464,395,561,365,438,255,648,359,657,527,513,433,639
2,0,358,350,467,400,341,307,412,287,233,188,357,162,284,161,352,375,402,382,336,385,338,217
2,0,433,350,401,342,379,249,445,455,452,349,440,268,439,594,304,400,526,392,403,358,540,320
3,1,387,450,294,436,411,557,215,589,584,478,519,346,358,698,259,340,471,597,475,491,571,323
3,1,429,450,435,356,429,341,499,569,472,484,487,557,449,554,580,402,448,461,507,422,341,439
3,0,400,293,430,398,346,162,514,309,531,198,279,227,493,155,388,189,304,258,299,349,227,265
2,1,400,450,217,451,438,299,546,445,306,426,238,332,274,185,430,207,267,410,541,478,466,587
3,1,425,450,378,428,486,295,461,281,498,522,153,528,457,331,424,370,362,424,412,460,391,334
2,0,402,350,389,507,453,467,311,364,326,409,491,602,298,333,388,166,426,350,449,263,413,224
2,1,400,518,547,640,279,393,410,517,342,500,526,561,372,455,418,445,635,443,526,483,525,432
2,0,371,350,328,371,237,401,498,290,425,310,214,261,313,437,360,329,447,555,322,287,408,419
2,1,400,488,384,652,359,628,333,600,442,506,440,550,564,456,294,388,446,599,247,446,505,531
2,1,400,478,351,336,456,357,510,620,347,409,308,461,464,467,586,578,503,565,403,483,402,373
2,0,417,350,319,346,437,441,444,207,487,232,362,345,416,298,417,371,387,263,339,408,354,279
3,1,367,450,357,448,429,663,372,576,260,563,351,402,404,454,321,588,373,503,311,590,416,440
3,1,449,450,490,391,307,466,535,440,438,494,384,402,473,447,351,653,388,220,335,415,410,494
3,1,383,450,383,346,366,497,410,339,382,493,371,505,340,543,272,604,333,243,570,456,240,695
2,0,406,350,262,424,399,525,360,384,468,336,401,203,433,455,293,317,526,202,380,332,415,329
3,1,443,450,382,450,381,513,521,494,329,502,304,433,503,479,345,518,433,458,383,391,426,448
2,0,437,350,470,408,442,282,196,279,473,421,385,275,509,306,465,243,425,295,607,536,339,363
2,0,413,350,379,399,363,283,416,213,392,228,576,383,373,296,316,430,273,178,450,446,441,363
