Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,266,382,177,405,334,327,366,231,247,400,348,407,379,321,342,339,97,438,297,382,189
3,0,400,278,443,420,411,223,502,66,359,100,498,181,369,249,416,237,141,287,355,261,586,526
2,1,400,510,270,577,575,435,440,575,430,507,594,549,481,432,273,587,261,494,399,327,347,499
3,1,436,450,302,460,307,414,518,633,506,620,477,475,530,507,795,492,382,452,471,419,299,541
2,1,400,497,438,655,371,417,198,456,405,507,498,589,478,609,491,427,530,512,385,379,356,409
3,1,418,450,550,525,506,446,404,318,293,377,480,456,464,404,551,261,405,350,444,398,418,456
3,1,382,450,374,370,365,373,437,491,325,450,208,626,286,276,329,518,374,387,272,342,407,490
3,0,400,276,247,124,187,366,434,306,494,395,305,308,425,241,422,174,481,305,419,293,269,222
3,0,400,282,479,144,316,293,475,232,411,432,395,430,511,143,416,548,295,339,401,281,430,335
3,1,402,450,535,486,493,375,307,604,427,450,283,604,404,505,448,408,555,508,252,404,383,403
2,0,362,350,417,309,278,142,359,271,343,381,462,369,332,314,263,296,634,496,290,280,239,303
2,0,401,350,389,450,461,250,646,257,172,143,401,414,543,390,361,267,474,402,374,281,369,260
3,0,400,260,265,232,383,307,527,203,311,228,231,253,416,180,422,39,469,309,497,273,445,110
3,1,437,450,335,491,362,430,578,596,328,360,273,514,512,528,466,313,232,416,436,370,515,556
2,0,435,350,315,206,400,451,439,178,591,436,397,397,389,439,515,315,405,381,432,249,511,494
2,0,361,350,505,473,389,306,389,380,280,410,498,236,347,320,469,351,386,443,176,499,171,282
2,1,400,514,382,576,448,508,452,542,426,583,171,422,379,589,586,517,620,414,273,532,414,547
3,1,385,450,212,372,454,507,565,544,345,489,491,527,412,350,622,487,319,353,433,417,472,455
3,1,450,450,336,534,364,401,370,433,480,385,477,565,319,351,302,558,477,634,380,400,490,395
3,0,400,272,346,327,428,284,455,239,384,246,405,172,531,194,289,208,317,317,533,290,359,180
2,1,400,469,320,525,505,198,354,630,498,491,349,519,491,302,369,519,445,484,371,352,493,458
3,0,400,349,386,495,471,316,315,487,363,259,522,413,482,367,382,358,416,145,537,459,357,268
3,1,385,450,452,375,439,365,340,540,273,343,420,428,308,480,387,462,315,399,473,382,369,514
2,1,400,485,530,417,348,451,393,531,433,371,546,463,408,572,423,531,438,577,361,338,412,265
3,1,361,450,316,437,418,517,236,244,354,360,449,443,441,321,485,641,346,456,288,391,308,530
3,1,425,450,358,481,329,517,430,194,191,435,316,492,436,485,530,389,484,331,502,315,331,258
3,1,362,450,472,483,127,348,472,373,274,542,393,465,221,414,501,476,465,451,407,364,158,565
2,0,375,350,402,404,358,338,399,295,124,441,252,387,481,574,355,253,339,276,390,346,423,357
3,1,394,450,414,427,368,396,463,357,425,251,328,288,406,576,353,545,289,482,286,343,213,450
2,0,406,350,359,302,428,412,277,243,485,391,338,386,428,218,388,501,253,223,307,467,217,316
2,0,444,350,442,333,461,266,452,341,585,362,411,45,432,466,239,298,388,279,496,331,390,329
3,1,420,450,549,442,401,557,337,497,455,425,462,537,458,507,396,645,285,404,366,469,543,541
3,1,352,450,453,597,473,419,500,410,464,121,609,618,180,439,392,425,144,419,175,345,490,361
3,0,400,270,506,283,268,253,427,206,178,330,510,305,355,383,437,214,462,257,536,378,335,230
3,0,400,290,350,413,318,227,460,367,155,389,387,151,257,218,74,317,427,363,409,435,588,309
2,1,400,502,365,417,563,490,479,502,331,442,325,416,568,412,418,449,368,435,214,447,406,534
3,0,400,344,264,276,442,477,357,291,398,268,302,279,327,300,422,346,305,368,360,440,456,336
2,0,389,350,670,303,414,373,291,219,269,429,474,217,251,125,416,397,469,294,373,276,469,194
2,1,400,514,416,752,391,355,298,348,284,367,350,675,470,440,417,516,458,506,377,621,299,486
2,1,400,507,218,745,323,505,340,406,349,601,444,537,305,510,359,610,387,540,166,413,235,464
2,0,367,350,411,419,314,306,222,401,339,361,371,266,330,241,326,335,483,352,340,450,215,131
2,1,400,483,277,549,335,348,343,546,308,330,384,603,486,435,369,608,455,391,400,571,343,534
2,0,408,350,481,239,304,311,227,471,390,439,584,390,552,185,376,555,493,492,475,456,414,110
3,0,400,335,197,416,472,116,176,446,534,115,134,366,471,257,421,359,545,312,228,272,323,212
2,1,400,521,578,642,277,466,321,558,363,514,443,684,422,497,635,484,577,515,428,439,366,536
3,1,381,450,182,380,391,299,478,506,268,455,307,510,347,487,298,335,287,563,587,325,436,552
3,0,400,273,421,215,412,156,334,308,414,337,523,136,412,141,431,226,466,392,343,360,369,330
2,1,400,455,333,510,301,479,505,427,444,394,294,448,177,492,275,378,317,416,436,530,482,492
2,1,400,506,451,524,565,519,365,422,474,597,200,436,378,447,367,304,401,307,349,396,622,511
3,0,400,336,499,423,449,156,538,250,538,293,535,484,369,461,390,200,574,432,258,322,275,436
3,1,383,450,447,388,337,463,366,452,438,432,312,368,467,350,318,455,297,346,421,520,400,602
3,0,400,329,471,354,429,310,458,334,401,403,373,354,331,137,436,289,209,375,432,507,223,246
2,1,400,477,453,414,506,482,289,282,422,405,433,521,243,540,373,663,288,552,308,620,483,461
3,1,417,450,298,575,355,515,555,448,360,471,467,383,299,496,466,499,384,524,369,410,383,497
3,0,400,293,529,195,289,276,300,371,284,289,461,217,264,447,301,255,384,264,427,274,374,92
2,0,372,350,473,446,238,307,336,292,386,465,534,243,423,280,381,301,483,234,481,230,431,462
3,0,400,331,402,139,435,410,456,330,398,333,469,287,432,422,397,241,553,305,285,389,424,243
3,1,385,450,438,441,261,468,363,574,509,606,313,509,278,533,310,206,219,425,226,493,357,474
2,0,416,350,397,394,445,476,458,474,281,214,469,129,451,414,349,318,570,310,273,215,437,299
2,0,435,350,538,304,434,362,492,357,544,394,395,466,481,376,415,413,567,505,282,313,644,504
3,1,370,450,384,620,448,275,135,515,418,579,427,461,275,415,423,497,351,406,250,401,397,419
3,1,396,450,430,248,273,450,465,487,412,584,573,445,355,311,342,476,236,506,394,469,411,502
3,1,413,450,331,597,495,357,434,396,274,611,402,341,312,477,262,462,523,435,500,571,532,477
2,1,400,465,331,495,381,545,455,737,493,400,493,475,471,520,499,709,332,519,391,398,367,520
3,1,367,450,616,355,305,516,383,405,309,329,233,535,326,463,497,505,266,365,241,449,438,602
3,1,427,450,353,497,453,211,537,368,523,466,396,400,597,446,326,359,482,317,493,517,452,328
