Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,1,425,450,301,443,207,524,558,521,340,399,409,490,435,509,312,539,513,407,521,499,471,608
2,1,400,517,650,504,356,570,295,394,461,469,520,290,574,564,468,555,398,577,358,637,199,444
3,0,400,312,197,352,274,254,664,274,387,461,388,280,274,455,520,300,374,278,300,276,400,286
2,1,400,489,308,552,652,638,409,583,487,503,634,574,373,426,245,535,398,593,367,362,614,192
3,0,400,284,480,328,406,491,414,246,318,378,415,313,330,394,533,242,333,68,501,333,433,485
2,1,400,543,335,580,339,592,414,547,745,505,281,507,197,762,368,536,332,767,298,539,544,301
3,1,431,450,564,424,413,377,405,438,562,571,522,364,352,478,293,445,625,326,418,377,453,483
3,0,400,341,257,433,192,310,492,376,404,535,250,301,463,525,276,461,258,361,421,215,219,259
2,0,439,350,452,393,435,532,468,414,558,173,549,300,569,250,359,440,475,394,442,463,511,360
3,1,413,450,269,383,165,394,271,599,461,487,290,461,326,474,544,457,393,462,487,518,447,610
3,0,400,262,172,160,411,189,297,68,443,264,367,327,515,360,392,312,445,222,550,80,410,382
2,1,400,463,413,426,415,513,355,636,380,507,455,405,551,306,211,530,321,559,495,370,435,506
2,0,387,350,343,434,559,413,323,436,325,358,518,367,376,294,517,254,414,359,439,216,239,324
2,0,434,350,394,502,512,327,412,538,387,430,467,220,404,386,221,218,504,401,369,345,547,503
2,1,400,528,322,652,298,686,599,579,467,464,303,707,319,672,334,546,522,403,413,569,307,496
3,0,400,280,401,408,412,260,375,304,402,443,511,305,372,279,317,338,346,370,412,170,480,240
3,0,400,312,397,382,259,264,450,39,193,345,451,291,468,335,286,55,615,318,443,282,429,406
2,0,380,350,354,445,477,425,191,209,453,347,290,363,212,202,244,299,447,292,313,266,326,351
2,1,400,515,390,435,206,546,556,581,511,435,409,495,368,611,478,493,469,311,429,544,407,588
3,1,401,450,542,496,450,507,560,508,552,325,299,481,318,531,427,386,506,307,485,340,296,479
2,0,390,350,451,498,553,321,625,339,461,396,281,328,250,392,548,242,524,280,274,258,341,483
2,1,400,513,505,520,454,522,381,425,302,437,407,266,554,450,361,426,427,531,452,631,433,507
2,1,400,469,319,444,400,443,478,390,353,422,574,548,530,582,438,451,426,545,193,427,523,423
2,1,400,542,503,510,292,741,273,431,359,669,409,635,371,420,627,482,491,501,503,780,553,432
2,0,381,350,335,437,296,339,364,309,307,352,460,311,246,320,386,137,450,105,189,441,295,400
2,0,384,350,418,218,426,424,251,410,377,386,326,309,476,319,304,286,395,450,351,337,418,394
