Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,340,369,215,532,441,386,325,551,339,287,400,410,299,512,321,476,481,436,332,483,387
3,1,422,450,544,495,477,317,480,564,544,469,516,482,486,535,370,500,449,368,533,323,282,547
2,0,389,350,555,384,388,304,410,411,373,508,482,408,316,318,344,390,510,308,347,240,325,486
2,0,377,350,376,269,519,378,253,434,478,283,344,324,216,420,348,343,381,492,464,412,311,307
3,1,409,450,394,333,302,399,464,324,545,408,674,587,378,648,499,483,379,547,433,548,338,418
3,1,396,450,513,519,288,465,388,436,265,492,282,429,454,583,394,359,292,432,402,523,363,599
3,1,386,450,475,364,310,489,210,551,399,533,303,414,300,570,333,472,436,371,344,537,364,385
3,0,400,330,258,333,636,87,405,373,428,417,359,258,361,318,571,450,131,338,268,405,414,181
2,0,375,350,433,328,293,353,320,384,376,400,479,393,257,372,356,225,203,427,373,414,377,178
3,0,400,305,505,320,351,329,482,267,298,424,559,508,395,157,523,314,399,82,426,183,318,249
3,0,400,344,461,260,497,446,290,483,420,448,409,470,400,333,390,511,485,488,610,283,470,371
2,1,400,517,285,533,113,499,365,539,393,521,347,617,334,574,435,541,294,446,352,436,442,624
2,0,361,350,441,371,540,477,555,215,401,116,347,444,414,57,507,362,330,194,323,348,414,367
2,0,401,350,333,422,493,152,534,346,389,422,296,199,266,531,452,309,504,207,367,228,533,283
2,1,400,470,348,443,440,345,312,418,406,495,530,498,528,374,307,472,606,384,253,400,430,549
3,0,400,254,347,261,310,236,498,258,216,286,382,246,259,182,442,102,344,197,418,182,487,126
2,1,400,486,452,514,381,500,599,517,321,482,343,717,406,533,302,468,277,442,589,602,423,464
2,1,400,545,489,567,338,480,465,625,366,531,540,687,278,530,508,561,494,707,428,438,317,441
3,0,400,314,521,306,329,229,389,311,542,305,215,230,674,318,499,132,458,209,669,548,351,392
3,0,400,318,344,467,473,13,322,369,351,516,352,502,533,643,364,407,422,269,257,345,453,429
2,1,400,451,390,580,532,271,435,634,453,535,474,393,622,555,297,462,271,532,352,512,499,497
3,0,400,309,413,117,127,230,434,285,542,435,351,228,403,389,307,298,349,130,477,117,405,517
2,1,400,508,342,629,319,712,414,506,394,519,382,494,280,573,370,505,647,736,268,604,402,169
3,1,387,450,301,380,519,453,393,410,429,426,427,432,365,464,343,501,384,328,441,530,529,428
3,1,389,450,385,499,473,514,397,343,248,449,292,362,333,385,405,525,558,492,316,449,217,569
2,0,448,350,447,257,510,326,301,331,464,483,468,450,401,402,386,167,413,273,540,600,380,644
3,1,410,450,376,515,514,462,407,349,347,650,447,352,407,616,433,454,533,586,226,482,540,438
3,0,400,300,553,387,278,218,343,253,278,295,317,339,203,317,425,431,568,254,455,429,363,231
2,1,400,502,222,440,436,649,507,347,395,523,475,523,348,424,453,520,387,498,406,483,318,483
2,1,400,518,508,616,319,423,445,402,190,541,317,388,134,434,494,619,366,390,503,294,359,399
3,1,393,450,325,428,358,442,271,499,411,466,248,351,352,396,321,505,325,610,380,476,507,538
3,1,444,450,281,496,545,313,472,475,605,527,388,431,491,633,253,571,506,420,413,464,510,407
3,0,400,304,394,187,280,351,321,170,512,245,301,265,363,283,241,281,308,265,400,128,430,195
2,0,369,350,476,490,416,299,269,259,384,406,287,374,201,541,526,411,319,512,211,295,536,306
2,0,406,350,193,341,491,259,386,413,531,394,292,338,370,377,503,364,316,331,416,304,278,444
3,0,400,270,361,363,445,243,396,319,321,102,488,443,426,359,468,12,580,375,382,168,460,329
3,0,400,291,393,199,339,579,579,429,386,60,358,109,503,362,338,32,363,430,474,269,391,358
3,1,433,450,581,456,482,453,416,437,567,492,353,428,336,432,379,380,448,614,538,285,433,298
3,1,443,450,329,614,489,494,591,441,424,365,505,337,438,348,518,613,532,474,421,458,319,485
2,1,400,489,430,522,429,544,371,487,317,387,463,720,357,460,318,385,469,515,511,369,498,515
2,0,381,350,416,315,270,246,340,364,316,136,359,441,372,357,403,290,385,394,419,533,567,314
2,0,356,350,302,424,480,437,353,342,479,397,290,277,276,221,275,340,250,271,292,402,225,480
3,0,400,284,427,289,459,308,255,419,341,417,610,297,367,442,331,361,494,157,335,343,394,223
3,1,416,450,506,445,404,248,228,525,400,375,469,460,332,381,256,702,396,569,298,547,425,284
3,1,373,450,391,650,412,517,420,414,296,549,370,437,384,398,394,488,464,470,363,417,428,352
3,0,400,288,424,221,448,303,380,242,460,311,340,301,468,360,426,296,298,426,412,462,428,283
2,0,368,350,321,325,276,470,528,286,309,453,235,330,353,337,501,358,336,387,293,548,146,256
3,0,400,281,373,141,310,449,389,347,222,224,281,304,462,531,352,317,155,565,449,270,627,382
3,0,400,340,429,390,359,417,553,281,330,241,402,475,430,520,390,471,320,387,515,356,324,317
3,1,380,450,514,534,403,442,441,451,316,283,314,543,466,402,496,397,378,453,336,365,285,451
2,1,400,538,463,431,367,436,252,491,286,511,454,493,342,572,423,524,391,531,404,511,415,567
3,1,390,450,399,493,369,418,481,383,437,420,192,563,283,392,586,557,187,639,460,414,453,645
2,0,450,350,484,369,418,406,518,292,427,269,474,315,517,461,442,340,431,512,497,227,524,364
3,0,400,321,241,243,324,417,539,301,272,248,440,329,409,147,360,363,348,248,361,436,436,186
2,0,356,350,357,492,616,405,283,253,374,267,410,533,520,505,261,271,254,331,549,541,202,303
3,0,400,275,504,433,359,112,375,407,363,241,443,409,322,340,402,294,344,296,385,250,462,202
2,0,363,350,306,287,548,455,357,357,481,331,350,283,309,387,277,336,445,365,294,329,325,225
