Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,1,364,450,435,523,473,306,307,344,300,687,276,410,354,504,402,587,256,565,407,375,337,510
2,1,400,456,353,680,361,446,373,384,349,711,491,509,411,655,429,564,443,486,250,475,520,300
3,0,400,274,336,347,205,324,489,368,372,379,382,273,365,145,415,211,392,83,416,294,436,104
3,1,416,450,301,376,485,545,295,435,396,520,202,407,568,575,436,561,330,395,435,535,600,300
3,1,396,450,307,451,535,312,274,461,479,365,315,480,328,393,212,448,301,526,297,443,509,561
2,0,375,350,447,269,228,369,468,496,373,422,407,395,239,262,228,582,444,320,221,367,230,376
3,1,440,450,464,561,428,609,527,263,359,541,327,578,481,516,278,556,635,490,512,289,302,428
2,0,438,350,371,281,375,323,273,154,462,445,481,269,445,427,315,309,347,288,281,336,459,461
3,1,423,450,381,549,428,561,359,306,402,448,495,478,354,516,517,540,367,360,617,659,588,420
3,1,414,450,427,354,420,302,514,517,344,380,428,548,742,489,421,398,377,487,392,785,379,394
3,0,400,252,237,209,290,203,535,359,405,219,340,134,370,233,428,423,406,325,377,347,494,347
2,1,400,462,339,481,439,442,533,490,421,415,372,341,435,310,385,303,266,424,350,429,340,391
3,1,392,450,235,287,319,374,301,220,342,449,451,256,462,381,493,493,231,436,242,565,562,411
2,0,446,350,778,381,461,331,589,117,432,512,502,315,434,278,369,506,453,358,406,218,437,281
2,0,357,350,234,326,383,303,249,401,412,362,562,362,433,512,335,332,462,346,172,294,213,351
3,1,399,450,299,467,296,308,410,462,171,389,408,396,386,474,355,381,308,445,567,505,473,501
3,0,400,276,484,160,303,349,421,191,294,42,534,439,460,341,273,126,461,350,286,201,566,148
3,1,436,450,487,576,286,446,582,735,561,371,362,437,445,616,494,543,365,386,307,234,561,484
2,0,447,350,445,327,460,340,392,333,636,415,654,404,464,133,451,268,676,399,319,391,446,567
3,1,398,450,324,287,450,344,440,469,361,279,208,411,134,332,259,534,493,612,492,452,486,358
2,1,400,536,357,728,473,444,334,439,274,725,296,488,535,521,435,515,464,625,444,531,560,470
3,0,400,276,331,166,433,400,123,378,420,274,408,326,611,267,346,246,194,92,480,277,478,255
3,1,434,450,341,460,439,348,353,318,339,589,303,540,463,507,556,387,328,559,469,631,431,698
2,1,400,478,671,328,299,405,358,553,401,682,372,689,495,514,343,288,503,498,390,334,410,545
3,0,400,261,503,342,460,317,501,143,386,123,412,44,230,314,400,386,482,142,280,297,399,255
2,0,375,350,134,323,476,270,434,166,392,402,498,454,357,230,430,313,560,303,390,393,419,635
