Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,1,449,450,400,448,301,440,529,434,331,435,540,500,490,400,340,331,477,325,626,497,392,332
2,0,434,350,321,141,189,253,371,342,338,342,508,431,155,339,320,233,593,393,427,496,341,328
2,0,449,350,246,230,721,353,645,400,322,400,663,383,579,259,469,472,604,482,602,408,650,163
2,0,402,350,410,454,499,459,394,359,624,418,411,399,345,212,250,335,277,430,518,417,302,308
2,0,448,350,533,259,372,289,327,473,399,362,603,278,285,542,574,334,623,410,442,348,487,425
2,0,410,350,486,518,452,356,531,255,288,564,466,193,355,359,531,340,605,251,317,512,434,424
2,1,400,470,286,606,245,553,550,620,466,568,339,500,302,321,477,617,270,373,274,412,374,419
2,0,390,350,376,345,334,390,347,524,312,386,378,262,288,470,206,416,438,469,392,416,369,231
2,0,370,350,132,484,396,274,532,315,331,282,403,351,546,454,433,564,517,334,433,180,283,257
2,1,400,470,547,526,423,463,400,386,357,430,556,591,448,442,473,262,414,403,369,567,420,591
3,1,373,450,514,454,387,373,341,483,298,604,374,488,465,493,481,547,479,340,308,345,503,568
2,1,400,500,345,465,395,598,353,503,285,450,301,501,331,456,230,507,231,564,278,498,329,327
3,1,382,450,406,519,292,574,165,272,374,523,436,397,434,414,369,486,285,591,462,511,426,422
2,0,360,350,349,447,432,341,431,330,541,382,412,391,517,282,430,322,361,545,240,249,343,415
2,1,400,460,467,407,575,472,374,713,375,458,346,500,311,457,329,288,375,520,522,502,369,399
2,1,400,452,567,374,464,569,490,395,292,666,364,528,412,372,227,402,117,470,259,625,406,509
2,1,400,485,525,353,562,425,331,551,368,433,446,627,404,487,383,471,204,514,276,430,431,689
3,0,400,272,107,259,368,245,373,128,411,304,498,238,430,378,307,249,321,248,581,445,465,183
3,0,400,280,565,327,420,296,348,335,320,387,372,190,491,483,681,318,388,303,475,494,331,312
3,0,400,349,497,417,486,352,242,405,336,355,422,412,435,438,267,204,384,433,388,260,360,186
3,1,394,450,531,511,334,595,445,598,455,398,409,626,489,308,213,542,547,530,567,567,159,406
2,1,400,499,388,386,583,548,467,642,562,616,296,474,327,607,512,433,614,548,507,418,370,466
3,1,381,450,246,505,460,464,290,635,456,607,371,431,422,465,325,408,245,417,382,295,338,393
2,0,419,350,395,368,364,271,392,234,464,413,431,362,379,443,359,533,356,347,420,221,493,376
3,0,400,279,454,481,439,212,437,310,491,292,399,309,384,398,307,269,211,253,282,373,519,258
3,0,400,293,315,249,276,286,293,121,279,320,373,255,353,264,481,334,511,219,424,187,502,446
3,0,400,328,214,383,271,310,330,240,433,366,327,156,389,134,325,323,371,187,569,310,345,338
3,0,400,300,340,354,235,328,324,66,418,226,287,311,303,357,512,199,538,275,228,292,328,266
3,1,379,450,317,351,477,480,523,211,518,334,346,404,311,587,311,415,387,554,410,445,445,428
2,0,398,350,256,160,673,310,349,352,353,223,176,340,526,394,542,277,369,449,475,340,432,479
2,0,450,350,371,238,289,433,536,199,487,505,449,469,760,327,261,395,464,376,548,361,258,279
2,0,441,350,256,466,463,431,533,493,361,415,235,318,494,360,456,343,584,232,438,339,621,203
3,1,408,450,486,301,331,426,316,523,465,476,310,316,437,395,323,426,348,173,269,411,300,710
2,1,400,500,320,352,168,734,392,552,538,384,426,516,371,429,408,505,403,521,254,544,410,395
2,1,400,453,540,388,517,566,540,500,369,462,283,481,367,385,315,511,416,512,444,481,488,465
3,1,422,450,423,541,453,508,418,558,416,553,407,540,185,505,520,590,459,236,514,483,443,356
3,0,400,251,532,84,431,238,318,291,507,358,518,126,475,162,252,382,409,317,320,90,478,114
2,1,400,502,163,513,367,344,505,441,494,369,216,583,408,529,481,575,363,358,307,597,532,604
3,0,400,257,439,171,573,346,427,278,413,379,390,376,338,226,357,207,337,232,400,241,402,20
3,1,408,450,356,463,285,274,397,351,513,354,494,444,358,568,305,426,431,441,502,551,508,539
3,0,400,256,395,281,380,270,445,397,369,279,455,306,263,350,531,189,421,162,311,355,247,91
2,1,400,474,288,349,327,399,463,543,270,533,186,515,397,486,323,587,445,448,464,708,562,366
2,1,400,541,508,584,447,490,412,436,630,552,506,525,494,697,499,598,329,490,489,498,321,671
3,0,400,257,390,282,505,204,247,291,369,163,425,108,410,322,322,195,228,203,573,277,523,116
3,1,379,450,520,301,164,469,245,479,415,447,278,433,411,456,189,554,486,504,422,501,475,417
3,0,400,325,519,279,420,469,396,242,497,433,272,643,329,325,371,340,525,420,437,317,271,441
2,1,400,451,309,387,417,374,109,399,244,560,148,236,343,523,433,438,307,415,164,367,280,390
2,1,400,450,547,648,397,458,137,306,511,555,237,418,615,428,272,423,325,440,343,602,476,488
3,1,407,450,301,586,333,401,383,568,384,313,362,420,395,285,318,416,387,240,387,636,443,409
2,0,426,350,573,265,446,225,473,361,527,270,502,442,414,342,604,293,321,392,531,179,415,153
2,0,448,350,260,420,632,254,563,326,519,423,364,199,283,334,246,372,417,344,490,324,351,257
2,1,400,451,422,593,632,501,441,513,621,427,417,392,473,561,463,344,289,472,335,350,336,482
2,1,400,485,420,537,559,564,158,452,575,483,353,573,376,431,315,411,364,543,323,395,459,430
2,0,351,350,307,355,364,503,385,323,534,328,411,191,257,239,345,420,288,382,330,458,564,373
2,0,383,350,496,424,185,267,538,393,518,408,444,362,346,216,399,281,293,483,386,218,322,252
3,1,401,450,255,377,406,437,364,541,508,371,313,469,496,589,283,415,335,515,138,385,266,376
3,1,375,450,358,374,358,460,366,498,490,366,465,437,378,560,337,316,475,510,447,282,326,333
2,0,418,350,418,315,422,277,594,243,500,397,531,494,416,234,422,293,535,316,525,348,278,179
3,0,400,344,313,384,322,144,341,530,361,339,511,266,519,342,250,326,324,185,450,281,474,398
3,0,400,314,358,390,467,216,450,167,315,317,510,342,200,254,433,445,368,384,627,310,458,390
3,0,400,280,535,108,361,22,564,159,452,353,405,137,546,235,508,243,498,245,608,294,542,109
3,1,399,450,347,550,436,325,295,383,301,477,463,380,294,581,396,451,232,390,502,371,609,606
3,0,400,294,359,254,519,395,358,249,367,369,508,191,473,100,395,377,422,377,273,356,619,373
2,1,400,485,347,577,317,567,602,336,237,520,251,468,546,496,329,465,346,314,285,394,369,589
2,1,400,494,404,517,661,571,574,431,338,527,376,463,427,486,356,412,303,430,192,568,399,331
2,1,400,485,222,573,431,450,278,472,490,230,364,555,355,516,386,415,416,491,555,444,397,493
3,1,435,450,389,439,492,494,403,314,278,277,379,600,449,348,282,405,564,283,330,250,424,401
3,0,400,279,433,129,540,200,330,293,562,296,404,303,483,413,423,327,319,144,336,176,423,462
3,0,400,330,322,280,496,237,246,233,314,371,466,284,324,292,344,337,407,379,403,207,504,367
2,0,422,350,486,401,202,365,393,312,361,537,495,267,517,260,436,283,352,541,357,424,394,315
3,1,366,450,234,335,337,532,447,518,405,272,354,538,395,575,362,425,514,422,414,375,439,529
3,1,435,450,281,484,212,382,589,601,358,414,498,417,482,504,419,310,470,319,469,378,280,629
3,0,400,304,407,275,413,288,180,391,355,393,425,205,573,180,348,228,482,243,332,339,386,451
3,1,423,450,427,357,555,396,273,392,273,393,399,539,373,381,454,440,379,293,520,433,369,450
2,1,400,456,459,498,457,477,394,504,584,493,357,486,380,595,528,514,395,278,417,512,316,516
2,1,400,492,450,435,401,403,393,236,492,372,268,550,595,571,491,563,509,439,353,684,444,503
2,0,352,350,294,448,436,418,190,314,344,463,325,397,195,409,490,344,247,287,505,264,357,541
2,1,400,509,501,610,344,496,444,315,404,525,290,648,465,565,290,502,329,516,334,663,429,362
2,0,387,350,372,367,349,134,245,281,286,235,373,308,348,220,627,329,388,240,427,325,357,412
2,1,400,478,454,613,307,482,327,233,418,609,219,476,430,604,466,621,387,401,400,416,475,497
2,1,400,463,527,401,502,133,379,344,399,601,450,430,477,434,374,370,334,528,381,392,437,358
3,1,409,450,567,390,392,502,490,578,454,353,425,446,382,474,354,414,602,458,480,400,282,300
2,0,436,350,445,456,449,338,392,412,404,281,422,343,257,138,487,297,297,184,576,339,393,418
2,1,400,508,328,638,378,357,341,433,308,601,489,457,238,388,568,691,435,412,637,677,529,423
2,1,400,530,342,406,385,523,492,479,531,469,402,597,457,601,436,437,466,577,462,458,440,697
2,1,400,487,358,639,333,456,544,611,346,659,339,565,359,439,251,416,309,604,252,624,486,494
2,0,422,350,382,221,376,276,551,329,255,325,373,338,387,415,412,196,508,482,340,501,393,403
2,0,409,350,387,477,589,292,408,418,180,379,311,311,278,384,308,359,357,210,438,368,360,299
2,1,400,476,457,563,260,595,298,477,335,381,479,438,232,540,409,537,333,460,396,596,378,620
2,1,400,487,277,573,313,447,443,490,338,583,347,403,355,392,402,363,360,636,466,305,228,585
3,0,400,289,363,357,210,511,404,348,357,375,190,373,364,350,326,150,383,233,406,381,441,443
2,1,400,542,459,484,411,499,440,634,564,451,467,584,423,468,494,514,388,558,257,619,367,502
2,0,440,350,342,425,410,369,512,280,437,316,390,297,495,166,361,498,462,216,405,483,644,234
2,1,400,528,388,458,378,618,310,522,375,446,558,449,458,581,452,513,436,517,336,606,435,589
3,1,354,450,333,230,211,250,359,644,378,441,379,365,322,277,436,364,623,514,251,337,382,554
2,1,400,461,350,464,582,447,399,457,200,237,445,365,480,464,236,313,375,502,527,513,364,326
3,0,400,277,328,461,407,139,546,105,321,133,327,65,246,157,415,108,224,212,374,412,578,469
2,1,400,492,318,512,173,388,501,725,369,577,438,381,435,568,532,621,391,482,293,474,225,453
3,0,400,330,416,385,621,259,419,253,457,428,331,196,244,355,337,265,524,474,234,334,275,381
3,1,412,450,438,464,392,655,547,370,322,388,388,423,332,396,175,397,398,353,283,428,475,642
3,1,379,450,346,371,328,281,233,405,420,527,358,352,422,490,496,440,391,379,419,633,304,479
