Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,1,420,450,580,454,365,486,368,536,429,382,417,471,541,331,607,459,253,438,570,324,464,481
2,1,400,509,467,360,181,483,489,430,460,524,458,389,515,467,290,749,389,428,540,428,343,498
2,0,365,350,427,401,536,361,322,440,325,378,333,407,278,465,370,240,465,412,271,471,224,316
3,1,375,450,328,652,392,263,314,387,380,316,465,381,459,539,483,498,154,440,458,450,345,503
3,1,397,450,575,404,354,525,460,371,514,418,422,412,436,468,423,339,529,498,527,594,540,582
3,0,400,288,536,111,479,432,415,38,339,248,368,344,403,231,361,308,389,535,311,298,328,303
3,0,400,303,448,238,357,159,397,333,364,424,443,358,437,268,575,438,245,424,405,386,519,238
2,0,392,350,400,252,198,493,515,186,495,37,399,231,414,333,469,220,326,341,272,302,391,403
2,1,400,545,390,436,416,619,483,569,457,569,377,514,369,560,521,714,251,569,367,484,290,563
3,1,444,450,530,487,313,409,232,435,406,437,559,467,311,460,259,475,668,400,483,344,531,339
3,1,434,450,456,324,440,587,368,443,478,557,304,244,256,379,411,465,542,326,359,428,633,520
2,1,400,478,540,463,482,655,403,513,329,667,425,447,498,474,358,430,386,629,287,278,388,471
2,1,400,511,274,406,398,471,355,528,498,527,363,556,512,679,340,390,424,486,508,487,325,519
2,0,440,350,333,197,497,293,427,209,212,368,427,440,360,504,480,222,359,365,343,355,403,483
2,1,400,491,304,480,271,471,322,429,367,378,503,583,306,457,368,674,376,483,442,662,490,408
2,1,400,515,473,552,196,359,395,484,354,272,323,469,473,391,352,546,342,527,608,513,657,654
2,0,413,350,540,412,378,431,405,471,464,308,394,404,260,324,354,269,347,308,450,306,317,449
3,1,362,450,277,389,567,378,380,440,248,376,291,341,300,432,338,673,214,597,325,568,422,508
3,1,359,450,387,290,371,474,390,257,197,363,402,434,439,343,487,534,354,479,382,485,426,558
3,1,396,450,402,262,267,475,453,432,338,436,397,572,430,478,353,549,282,502,495,462,541,500
2,1,400,547,360,561,423,629,275,400,421,580,326,465,237,574,318,491,463,428,337,578,416,568
3,1,389,450,464,423,377,364,250,502,327,385,331,558,354,475,317,387,324,475,168,362,323,371
