Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,1,400,462,294,356,467,674,449,363,408,512,344,464,432,512,395,474,379,448,441,417,410,306
2,0,425,350,424,454,388,314,508,318,501,444,287,350,352,285,483,300,554,428,514,597,460,342
2,1,400,450,252,435,272,548,392,547,359,366,497,475,515,505,217,322,436,344,314,294,441,539
2,0,374,350,260,204,505,406,440,389,583,370,377,287,271,438,388,421,250,573,323,392,286,452
2,0,424,350,491,276,413,320,289,400,379,559,511,408,412,343,493,483,432,317,559,255,538,394
2,1,400,456,500,249,182,538,270,415,296,572,362,584,423,333,519,314,224,351,371,525,393,374
2,1,400,461,334,440,453,418,431,367,161,487,338,503,325,514,457,405,625,457,527,441,547,409
2,0,414,350,438,387,336,373,639,520,427,455,409,231,362,467,582,476,524,420,598,295,621,227
2,0,397,350,483,311,277,428,264,611,434,253,505,370,303,162,382,345,246,393,364,309,459,577
2,0,420,350,467,288,379,378,518,157,440,454,398,345,388,309,427,360,557,382,359,478,437,209
3,0,400,269,381,365,427,273,464,437,397,296,265,418,317,248,366,321,428,143,325,338,450,308
3,1,407,450,467,462,375,542,477,571,452,544,310,452,298,610,566,551,433,514,315,499,371,540
2,0,402,350,395,316,373,388,256,304,436,325,413,394,605,470,358,210,387,197,480,543,437,452
3,0,400,302,321,255,375,264,335,293,267,246,391,159,359,543,264,397,629,268,343,342,486,271
2,0,391,350,613,222,340,309,433,389,413,230,685,428,316,537,293,245,618,413,313,357,417,418
2,0,432,350,462,451,528,382,540,365,435,377,418,220,392,359,523,245,470,320,508,334,515,239
2,1,400,507,480,519,387,429,280,570,412,683,330,496,280,600,319,635,537,566,617,647,313,590
2,0,360,350,369,234,359,243,347,401,428,426,230,522,613,489,295,389,388,375,332,482,322,200
2,1,400,501,420,407,379,391,506,493,410,519,233,543,263,521,366,472,369,439,324,504,359,507
2,1,400,491,415,532,420,494,350,529,278,400,382,441,407,559,197,775,509,366,396,454,394,434
3,1,392,450,294,489,543,495,391,365,543,289,351,472,507,676,377,439,419,576,435,728,463,379
2,1,400,526,243,555,622,632,334,614,442,430,484,658,503,562,418,477,540,518,454,537,451,466
2,0,449,350,297,444,489,382,491,401,455,367,449,391,343,282,483,244,443,128,394,319,307,262
3,1,352,450,418,336,334,347,538,389,352,390,444,434,421,669,271,427,158,445,458,545,210,415
2,0,365,350,371,236,221,328,390,313,394,269,443,327,501,178,510,387,516,366,345,413,410,410
3,0,400,290,557,328,327,223,301,328,528,129,472,401,527,336,546,350,330,395,379,332,392,432
3,0,400,302,515,291,413,341,398,254,543,336,387,382,333,261,332,227,315,563,397,130,474,546
3,1,370,450,310,360,484,340,260,189,455,449,401,380,350,342,384,229,350,288,395,636,372,368
2,0,384,350,421,394,313,216,347,388,507,189,603,492,359,206,265,363,311,444,202,459,332,425
2,0,417,350,369,292,414,421,546,174,370,476,324,471,461,252,205,282,309,225,358,432,645,513
2,1,400,462,462,511,397,601,405,467,406,446,335,513,456,523,291,381,566,405,557,555,303,385
2,1,400,482,409,488,493,537,414,613,405,468,284,519,456,354,464,488,251,497,380,704,376,499
2,1,400,544,532,523,249,604,176,582,235,549,493,541,343,673,502,434,335,494,518,675,300,715
3,1,436,450,400,332,380,426,579,434,312,450,422,414,463,359,311,265,187,552,471,488,407,389
2,0,356,350,351,530,307,426,229,217,510,437,349,294,337,414,331,429,327,368,350,384,348,416
2,1,400,528,540,424,465,657,471,258,406,371,394,543,490,569,310,451,413,546,440,481,556,507
2,1,400,533,403,583,377,465,296,478,414,596,211,543,369,451,453,564,257,669,481,542,389,659
2,0,411,350,462,332,366,490,531,404,501,331,348,231,506,419,449,372,456,277,456,405,392,333
3,0,400,325,125,247,360,308,460,322,532,326,267,267,376,394,415,472,437,266,336,377,337,253
3,1,382,450,345,623,388,330,515,451,361,477,495,420,417,324,416,413,148,551,602,454,495,546
3,1,397,450,560,490,438,425,727,307,350,598,254,416,559,513,274,398,401,516,428,469,387,463
2,1,400,514,402,496,402,468,257,417,408,409,380,497,314,589,380,549,427,553,333,472,579,624
2,1,400,455,387,533,485,315,480,405,387,406,326,456,387,427,360,401,433,582,547,657,603,422
3,1,386,450,541,553,267,415,374,389,238,294,278,399,328,519,402,371,185,565,566,667,484,392
2,0,365,350,343,245,377,633,614,184,558,410,313,294,237,238,472,353,316,270,483,277,370,234
3,1,352,450,373,252,488,466,267,419,354,573,383,494,428,334,199,505,259,471,267,557,257,522
3,0,400,277,386,123,354,454,313,348,401,304,319,92,408,408,408,222,225,337,291,333,232,344
2,1,400,544,309,615,202,701,536,586,216,540,552,493,296,534,430,619,269,468,510,509,444,425
2,1,400,495,579,401,291,582,371,638,392,295,423,471,439,709,483,398,337,528,661,595,327,522
3,0,400,309,290,188,371,327,503,253,418,389,441,353,201,322,525,138,461,318,468,88,368,169
3,0,400,310,377,306,226,401,310,308,345,426,381,76,329,222,460,322,404,400,290,549,474,187
2,1,400,539,317,493,304,550,455,548,531,638,534,636,622,481,279,465,395,548,408,643,385,362
2,1,400,464,594,352,445,312,356,309,277,349,611,650,690,408,338,441,380,529,529,474,359,564
2,1,400,454,559,548,153,392,527,349,531,396,469,559,447,358,466,471,490,447,561,450,436,530
2,1,400,537,456,414,284,543,461,541,433,527,543,658,503,643,407,443,538,518,633,654,502,695
2,0,439,350,513,332,419,483,467,299,531,140,448,422,372,469,468,402,408,223,337,339,325,390
3,1,366,450,455,386,260,303,501,295,195,365,427,448,304,392,334,388,475,521,452,624,428,520
2,1,400,500,345,472,449,728,496,632,188,419,474,424,388,356,677,596,358,586,406,575,430,528
2,1,400,474,542,342,312,442,423,569,378,590,351,411,288,343,454,314,317,553,377,445,372,594
2,1,400,535,161,682,406,332,414,398,406,449,588,564,425,635,335,460,497,594,314,448,397,586
2,1,400,492,263,380,369,515,432,518,417,225,411,523,342,558,568,692,396,432,480,481,401,480
3,1,420,450,341,505,457,408,375,416,326,454,468,418,395,260,478,627,399,338,293,567,484,496
3,0,400,289,502,250,525,258,560,150,483,267,290,396,552,256,287,191,434,322,366,170,345,195
3,1,410,450,588,323,420,330,404,406,165,481,412,435,427,419,370,393,483,603,244,561,412,350
3,1,411,450,663,430,497,263,294,563,418,560,421,471,369,477,582,347,525,469,362,370,310,523
2,1,400,520,514,427,439,500,492,503,321,671,546,388,547,590,528,582,400,565,433,542,400,547
2,0,396,350,469,309,225,493,359,465,499,534,456,392,440,320,395,280,513,374,442,543,271,391
3,0,400,347,525,428,380,334,479,296,349,398,469,178,505,329,514,262,496,457,438,244,309,267
3,0,400,311,381,375,524,251,538,84,508,396,410,197,556,328,452,154,285,420,337,243,331,383
3,0,400,268,387,59,324,226,266,333,360,243,473,246,275,121,507,397,345,332,357,341,633,113
2,0,414,350,386,191,351,200,357,386,544,311,565,330,535,121,388,268,419,192,320,217,435,488
2,1,400,540,381,572,586,574,560,449,352,534,521,395,443,563,509,639,433,299,265,542,576,662
3,1,367,450,399,583,323,485,410,630,358,436,363,231,273,381,408,431,349,501,252,345,395,534
3,0,400,292,338,155,197,274,438,231,405,142,227,266,417,269,300,270,540,252,199,336,487,312
2,0,405,350,280,489,377,325,221,392,413,430,284,377,518,413,454,430,437,496,564,247,444,232
2,0,386,350,365,347,401,331,392,297,448,476,561,583,348,568,308,429,405,314,606,123,530,368
2,1,400,497,494,517,309,407,394,565,662,542,519,329,532,562,360,505,323,459,567,477,446,472
3,0,400,316,366,255,399,315,291,283,486,149,433,511,327,115,309,194,200,295,588,227,236,230
3,1,391,450,427,583,357,461,550,501,430,490,445,513,288,426,264,764,421,630,534,359,350,410
2,1,400,465,432,358,464,651,278,651,489,414,358,457,553,549,252,219,349,466,466,359,350,566
3,1,445,450,604,316,511,424,402,501,464,413,430,349,486,388,331,332,618,301,679,567,669,533
2,1,400,494,471,540,495,348,357,457,507,205,281,454,260,670,327,483,421,576,426,432,428,615
3,0,400,265,510,266,451,254,309,232,311,300,209,461,325,399,525,455,499,243,347,221,240,197
2,1,400,493,401,603,354,574,262,531,303,393,230,620,451,409,388,424,421,302,215,571,411,628
2,0,363,350,444,573,289,230,339,190,255,417,409,534,370,352,483,177,168,271,328,491,328,446
3,1,424,450,410,537,315,502,133,357,430,772,553,351,470,229,681,513,475,145,206,492,421,450
3,0,400,254,480,129,402,249,330,118,317,265,372,281,359,248,436,222,452,323,257,315,394,213
3,1,401,450,302,381,542,451,561,607,228,420,498,693,291,496,510,666,433,431,356,556,349,450
2,1,400,477,452,570,531,606,367,400,356,238,421,592,434,446,399,534,273,633,489,443,252,421
3,0,400,346,440,234,377,405,260,401,467,208,235,308,396,342,462,305,457,522,231,445,375,244
3,0,400,348,552,239,571,314,308,475,416,142,447,395,472,448,610,307,397,339,509,465,354,332
3,0,400,339,149,295,446,451,305,301,534,293,191,343,518,332,631,263,556,399,364,476,416,393
2,1,400,491,423,603,322,400,510,520,448,688,282,624,472,584,349,487,395,584,277,519,283,399
3,1,436,450,498,426,332,363,483,468,483,415,540,377,378,279,418,448,349,552,326,493,547,424
3,1,371,450,425,310,365,573,496,470,453,641,467,394,435,636,269,596,147,431,386,360,417,540
2,1,400,451,391,463,345,306,306,469,343,570,380,588,393,591,472,473,424,452,278,495,549,624
3,1,381,450,307,599,403,498,503,330,322,530,358,402,332,336,261,446,381,510,374,518,378,360
2,1,400,450,307,709,411,306,549,476,347,458,481,714,357,378,358,477,369,615,543,620,382,489
3,1,383,450,281,258,510,454,381,492,411,345,325,476,222,417,308,603,411,564,373,269,303,342
3,0,400,349,642,445,320,120,362,430,485,273,547,656,554,432,481,350,258,290,364,384,464,169
3,1,447,450,533,401,358,330,458,430,242,475,446,623,375,324,354,355,480,373,366,446,519,587
3,1,449,450,528,246,409,332,475,671,460,400,360,571,650,357,401,413,561,438,493,493,342,333
3,0,400,315,482,318,312,437,362,256,341,329,311,97,305,397,235,181,433,173,388,269,526,290
2,0,359,350,349,492,325,333,343,205,529,538,280,197,395,527,316,424,319,250,320,200,517,285
3,0,400,289,465,146,372,294,291,371,457,253,512,300,552,392,432,336,356,254,397,199,517,284
3,0,400,301,627,302,357,400,440,410,540,335,542,267,537,412,222,291,410,274,435,377,509,186
2,1,400,472,342,461,171,431,391,549,405,571,526,394,339,586,395,485,343,454,217,509,384,330
2,1,400,523,360,545,301,390,369,649,304,463,503,581,435,494,494,359,372,635,373,571,534,402
2,1,400,546,513,444,184,382,460,584,381,414,568,610,408,523,312,489,321,428,385,549,470,666
2,0,438,350,434,484,486,503,417,436,440,146,606,222,288,541,596,489,460,324,474,349,645,288
3,1,367,450,483,486,454,487,445,403,306,387,304,436,343,450,413,627,517,283,326,372,336,320
2,1,400,532,303,486,353,584,366,637,380,680,313,490,370,529,525,581,341,568,297,554,445,458
3,0,400,253,400,151,302,305,352,235,281,80,350,259,307,212,115,336,340,335,503,129,368,355
3,1,374,450,263,370,372,583,340,298,484,418,238,333,371,578,522,345,210,362,260,405,386,393
2,0,440,350,389,485,484,373,435,339,337,410,459,311,616,295,219,415,388,256,432,435,371,299
2,1,400,487,494,630,447,455,424,618,436,529,270,390,668,408,524,385,332,267,296,651,492,449
3,1,365,450,448,390,417,381,343,502,265,295,289,330,629,576,364,424,514,319,407,474,461,306
3,0,400,337,274,280,517,194,517,364,457,351,244,348,508,296,330,136,380,391,195,409,404,323
2,1,400,524,664,536,328,504,405,700,495,434,487,695,384,594,261,632,504,544,379,553,466,521
3,0,400,296,318,172,531,174,347,32,400,438,373,358,404,249,456,340,288,360,314,291,408,348
