Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,350,341,343,441,521,257,474,655,296,304,417,450,509,468,187,465,348,432,365,523,224
3,1,447,450,454,336,544,162,337,368,463,406,501,341,292,577,407,516,537,392,439,604,305,593
3,1,414,450,482,483,349,460,406,506,369,403,313,546,440,552,468,506,392,586,492,514,382,644
2,0,373,350,387,355,316,381,383,453,399,431,396,256,269,312,377,379,280,473,327,282,193,207
2,0,369,350,397,403,353,412,375,412,514,333,346,259,440,247,353,335,583,604,401,342,415,276
3,0,400,293,409,145,401,259,373,184,608,313,290,276,439,281,439,146,454,223,361,450,317,86
2,1,400,489,380,374,533,600,621,423,385,490,472,582,304,540,404,461,239,388,424,710,381,534
3,0,400,346,427,251,440,371,423,350,225,301,503,367,445,380,395,239,572,339,410,370,427,324
2,0,389,350,326,451,430,352,316,410,419,391,631,452,448,207,298,136,362,110,454,330,254,391
2,1,400,541,392,406,460,561,456,471,471,585,491,528,374,589,517,356,377,597,489,464,348,463
2,0,354,350,232,482,204,439,338,365,296,408,204,348,218,571,468,315,320,413,367,300,339,144
3,1,351,450,414,547,388,304,337,226,292,614,480,423,386,484,321,281,441,516,266,362,362,547
3,0,400,345,448,504,359,362,563,178,253,412,352,231,347,542,389,387,440,231,525,143,565,279
2,0,428,350,297,220,536,392,430,233,514,383,535,543,419,222,380,269,491,353,410,301,590,455
2,1,400,526,457,465,455,579,481,594,466,586,453,577,431,519,504,461,266,555,452,678,658,591
3,1,375,450,500,440,535,590,234,465,250,411,356,492,577,579,380,477,453,372,438,520,327,553
3,0,400,282,362,423,531,394,459,178,392,337,326,277,436,437,311,174,408,341,542,263,501,301
2,1,400,508,466,484,452,479,458,340,393,461,330,482,437,673,390,579,326,565,497,457,419,481
2,0,450,350,284,180,439,247,445,377,506,393,326,315,575,406,530,302,521,367,412,225,356,129
2,1,400,467,400,541,309,398,408,365,359,543,357,404,224,399,317,474,445,380,319,426,461,457
3,1,424,450,546,263,391,483,353,413,453,670,218,398,470,363,469,466,298,514,479,367,431,284
3,0,400,274,300,264,491,240,371,221,380,325,485,312,526,118,305,473,589,45,512,169,367,173
2,1,400,455,551,385,480,299,373,484,485,726,308,634,403,607,210,393,457,609,486,469,467,481
2,1,400,451,358,337,338,496,425,375,470,515,247,427,485,400,486,584,325,483,352,569,368,406
2,0,441,350,333,412,342,423,421,393,407,275,366,492,416,333,392,477,240,225,518,270,518,547
3,1,417,450,453,481,422,208,352,550,351,397,538,431,402,499,530,513,557,449,423,345,394,568
3,0,400,269,398,186,421,373,536,372,473,324,320,368,489,257,498,178,522,330,366,296,540,254
2,0,429,350,525,264,482,340,391,354,578,378,375,417,405,261,512,280,480,305,435,147,236,273
2,0,368,350,256,230,623,535,349,327,322,268,326,323,166,279,409,310,360,75,439,505,277,342
3,1,405,450,392,307,256,417,289,533,565,257,323,306,505,609,650,502,544,540,577,539,412,411
3,0,400,340,390,309,338,450,220,179,509,432,456,515,174,345,267,330,517,219,501,366,452,314
3,0,400,271,388,188,409,97,339,189,250,376,427,239,403,52,321,296,392,305,346,364,363,352
2,0,403,350,212,406,333,238,479,494,225,343,401,248,493,183,445,338,293,505,248,238,420,269
3,0,400,347,388,293,505,307,377,439,267,172,373,388,428,349,383,234,417,306,473,291,362,510
3,1,360,450,287,443,520,365,333,581,390,320,352,712,377,261,616,496,208,586,381,508,215,412
3,0,400,296,389,386,343,301,358,362,360,279,299,392,436,299,605,75,566,417,545,278,176,272
3,0,400,328,397,274,434,328,509,302,454,434,527,376,424,306,403,121,353,448,477,293,443,431
3,0,400,260,369,363,304,346,360,238,487,293,386,325,344,159,445,307,468,146,496,216,365,268
2,0,405,350,301,296,532,366,490,480,329,400,281,290,436,382,498,394,382,244,526,385,547,254
3,1,357,450,254,504,310,335,448,467,489,404,257,496,190,380,654,359,405,500,252,622,287,490
3,0,400,292,693,325,365,317,360,245,481,352,470,225,342,189,169,66,291,331,199,133,383,372
3,0,400,341,419,462,514,203,439,265,354,342,489,238,419,423,581,431,231,343,540,456,566,418
3,0,400,304,356,297,527,364,253,406,586,301,220,517,299,404,385,277,177,475,209,256,548,385
3,1,447,450,434,445,518,549,361,352,439,459,408,539,583,611,407,638,572,487,590,387,273,559
3,0,400,254,421,181,421,460,515,484,526,152,371,271,283,177,334,234,238,248,415,426,526,293
3,0,400,276,506,186,174,300,346,477,303,324,356,258,441,299,344,337,368,313,523,170,445,310
2,1,400,517,377,501,300,464,538,471,562,428,292,450,561,459,400,573,473,413,187,616,415,699
2,0,365,350,314,167,317,389,397,325,341,247,231,432,323,400,326,337,353,326,290,258,399,520
2,0,354,350,389,477,464,484,335,281,293,563,236,388,321,310,342,429,257,502,344,414,319,274
2,0,381,350,273,526,472,440,243,465,414,558,430,325,450,248,389,376,369,338,423,515,410,419
3,1,404,450,506,511,242,421,224,622,304,528,368,402,223,559,451,415,367,626,337,493,368,261
2,0,372,350,317,307,444,252,340,340,252,362,460,319,299,505,722,377,326,420,481,287,505,330
3,1,370,450,689,607,329,494,317,372,313,428,336,404,403,567,362,503,478,618,306,607,212,463
2,1,400,507,193,296,453,393,335,569,363,415,288,603,482,481,443,419,274,693,335,524,389,420
3,0,400,297,413,164,423,130,631,476,555,316,354,333,364,435,440,144,299,371,333,335,455,157
2,0,364,350,165,264,308,296,553,325,307,369,201,295,229,516,163,423,537,356,508,292,375,308
2,0,351,350,275,306,240,479,223,402,219,294,283,256,145,475,234,197,277,277,230,331,310,232
3,1,364,450,389,558,301,505,183,467,397,402,115,447,301,564,192,416,358,409,251,415,413,543
3,0,400,345,395,516,391,444,282,181,514,297,540,233,617,396,295,286,352,437,419,186,338,286
3,1,436,450,492,534,415,478,449,514,434,380,534,446,288,306,407,488,490,424,600,405,414,461
3,0,400,306,340,370,370,379,434,343,243,216,456,305,559,285,323,272,385,166,530,160,362,180
3,1,358,450,206,284,200,505,540,524,469,426,336,446,437,302,314,497,522,381,380,598,429,399
2,0,398,350,410,456,536,376,430,261,319,434,388,366,490,445,408,300,392,321,329,233,239,249
3,0,400,274,311,298,177,161,561,345,347,316,409,202,290,254,400,394,337,280,228,271,434,315
3,1,431,450,237,379,590,362,333,489,499,541,383,406,741,491,465,488,602,465,520,425,523,246
2,0,422,350,389,366,391,457,411,266,441,540,469,476,423,272,435,513,376,493,394,391,272,275
2,1,400,546,308,549,356,630,349,573,416,692,473,590,406,483,557,656,338,523,372,561,355,643
3,1,421,450,563,369,388,479,514,551,456,326,513,497,395,554,262,423,337,577,363,376,487,572
2,0,436,350,315,474,359,399,349,296,573,404,371,357,469,234,498,350,288,432,463,372,432,399
2,0,392,350,449,367,429,314,289,279,361,396,499,368,374,364,407,438,535,447,319,388,374,337
2,0,430,350,368,462,396,356,378,306,410,392,377,209,269,519,588,297,538,330,525,295,447,259
3,1,442,450,531,467,339,476,512,383,359,506,532,692,279,415,308,508,363,405,401,256,569,538
3,0,400,342,238,188,586,386,271,396,399,263,448,222,388,319,484,200,383,398,264,271,385,257
2,1,400,502,480,524,444,677,383,595,378,581,366,345,280,491,317,382,510,574,374,530,500,482
2,1,400,464,344,656,522,712,516,514,392,542,330,493,606,439,354,266,432,615,449,412,350,722
3,1,402,450,490,519,298,482,288,465,499,473,596,332,459,507,461,423,248,422,491,343,422,377
2,0,440,350,373,300,304,98,466,350,565,451,434,417,368,164,338,207,409,345,244,275,476,495
2,0,352,350,158,352,319,444,346,404,426,247,542,369,447,368,455,395,529,501,385,387,299,380
3,0,400,349,304,231,454,409,276,136,502,553,537,353,412,348,579,409,517,355,502,136,264,301
3,1,418,450,450,462,352,471,321,381,308,497,407,504,371,603,432,520,133,350,288,320,502,383
2,0,438,350,602,257,453,307,310,160,334,93,698,410,417,384,436,253,342,159,394,356,577,464
2,1,400,550,122,612,356,587,306,457,165,608,369,525,461,527,643,434,457,500,537,564,435,597
3,0,400,346,637,267,288,235,383,435,291,400,372,267,407,321,459,560,447,276,386,474,488,303
3,0,400,253,365,339,586,349,452,239,446,229,400,264,390,167,454,278,496,279,334,191,381,166
3,0,400,274,584,291,375,250,241,482,415,350,606,256,499,371,364,301,450,289,434,283,537,448
2,0,391,350,437,210,272,261,498,406,470,505,420,271,291,384,608,259,259,421,381,369,208,347
2,0,356,350,479,399,192,343,277,298,405,316,282,547,280,457,183,303,251,554,312,275,303,419
3,1,433,450,481,399,416,473,468,404,476,393,482,297,433,558,404,598,517,518,414,413,501,327
2,1,400,515,356,522,368,573,428,584,578,471,349,359,285,578,267,549,459,477,412,357,464,773
2,0,381,350,381,331,363,280,187,234,326,454,328,338,266,464,475,547,336,202,221,280,364,267
2,1,400,547,469,434,255,503,553,305,233,723,448,362,427,456,264,596,275,512,288,582,271,472
3,0,400,303,291,400,516,297,335,310,419,394,396,271,648,391,464,212,302,109,290,328,395,448
3,0,400,262,444,252,376,423,460,237,472,336,595,178,307,249,592,284,206,359,474,236,240,202
3,1,395,450,362,335,342,349,595,308,476,463,284,375,382,367,548,466,445,490,508,569,343,361
3,0,400,342,316,317,416,392,323,340,374,368,618,284,518,205,350,249,346,257,445,441,248,391
3,0,400,347,315,372,415,301,555,318,230,330,476,277,411,311,333,277,320,350,321,291,381,289
3,1,353,450,388,430,428,402,382,513,327,484,498,313,643,473,367,356,101,403,401,536,389,654
3,0,400,256,489,358,414,373,414,380,329,302,187,243,470,217,350,272,459,122,269,285,469,384
2,1,400,479,257,444,449,374,321,518,326,504,480,488,522,455,509,486,142,566,377,438,517,524
2,0,395,350,395,419,423,372,492,264,442,211,492,388,524,550,286,231,363,521,238,210,280,109
2,1,400,493,346,561,379,618,388,291,397,348,451,511,263,428,410,632,416,754,460,650,342,359
2,0,432,350,353,233,365,333,559,494,406,307,457,496,453,386,482,516,439,310,501,408,344,261
3,1,415,450,315,402,327,290,233,451,311,487,610,486,384,436,349,346,322,358,410,362,507,488
2,1,400,473,720,527,600,516,555,519,389,431,585,479,456,332,480,319,296,485,191,386,328,510
2,0,401,350,276,317,190,442,397,354,306,475,441,221,478,497,263,318,472,426,386,482,488,380
3,0,400,268,505,311,378,283,396,259,531,242,343,306,378,185,451,127,443,242,492,46,338,182
2,1,400,492,379,567,212,578,399,312,455,506,248,448,368,362,273,565,578,549,686,285,509,524
3,0,400,347,463,455,426,175,396,320,543,482,352,214,415,304,375,436,290,305,269,251,340,404
2,0,422,350,400,334,377,323,377,332,345,277,451,323,443,266,460,359,399,501,395,368,656,179
3,0,400,319,224,467,233,435,459,345,386,239,537,244,554,347,395,486,463,118,475,278,474,382
3,0,400,330,330,304,320,335,526,355,294,214,511,298,321,569,247,231,264,471,420,159,416,310
2,0,436,350,493,379,568,495,408,541,452,363,482,250,486,338,486,478,281,282,268,253,465,496
2,1,400,460,667,488,386,518,319,359,438,272,324,636,521,532,428,594,470,423,406,690,306,657
2,0,434,350,437,288,426,217,304,546,542,356,560,374,523,335,349,358,479,253,321,346,501,284
3,0,400,297,227,335,408,250,526,122,500,378,395,107,357,273,329,371,388,215,313,354,496,270
3,1,402,450,432,481,370,523,449,524,642,421,396,509,522,441,291,427,448,491,300,470,448,597
2,0,374,350,440,475,321,442,518,232,404,77,443,366,456,570,349,226,229,281,402,291,363,328
2,1,400,473,362,350,529,460,396,378,385,331,352,624,540,518,137,428,374,630,362,372,395,387
3,0,400,346,410,322,394,361,400,466,352,316,445,167,376,365,381,505,531,324,353,283,335,201
3,1,374,450,356,323,429,369,431,433,351,452,494,332,424,375,276,561,451,329,335,685,226,361
2,1,400,534,375,493,594,303,320,505,450,574,478,628,505,566,253,693,342,501,423,457,278,717
2,1,400,502,374,530,477,568,451,512,350,474,450,488,272,576,455,540,457,511,377,342,321,550
3,0,400,265,412,194,401,185,248,227,331,384,336,130,485,262,454,351,361,274,330,388,294,247
3,0,400,267,546,457,296,308,484,296,361,253,477,225,384,299,385,321,450,416,286,355,591,256
2,1,400,490,523,530,590,531,292,532,487,407,359,431,361,519,381,395,594,284,553,449,574,598
2,1,400,462,362,626,459,565,411,566,508,480,404,397,371,541,265,573,348,446,496,489,205,348
3,0,400,337,477,371,614,211,472,431,220,234,387,265,371,452,570,309,436,269,500,323,490,416
3,1,352,450,360,534,286,428,501,407,439,538,354,641,284,353,361,411,113,519,407,374,441,426
3,0,400,338,416,307,465,379,52,220,589,203,383,262,309,311,507,363,137,74,500,329,385,486
3,0,400,268,570,474,180,246,677,352,435,332,396,328,329,338,342,360,409,126,363,233,452,325
3,1,439,450,333,520,421,372,539,578,469,436,271,527,529,458,610,600,471,441,425,407,423,466
2,0,351,350,437,395,360,438,426,257,219,361,486,204,379,482,293,475,346,435,377,222,472,293
3,0,400,289,540,224,443,307,286,148,353,332,346,202,382,225,399,400,369,510,444,341,576,199
3,1,394,450,532,433,289,541,516,488,474,464,392,424,358,383,454,493,399,552,202,455,369,457
3,0,400,292,483,307,530,350,313,168,450,220,463,292,375,299,374,269,388,341,388,159,439,344
3,1,366,450,361,542,211,344,580,477,395,677,419,549,546,584,367,441,390,254,407,356,316,432
2,1,400,547,491,639,250,578,483,540,242,485,315,700,337,594,406,543,556,463,354,453,471,540
3,1,442,450,349,393,389,391,419,387,383,45,432,382,430,440,250,464,521,535,540,571,563,243
2,0,383,350,575,378,415,262,256,397,351,302,404,541,210,216,323,273,377,246,414,243,347,259
3,1,395,450,563,602,307,571,321,431,333,331,498,380,339,355,339,379,223,533,477,411,408,409
3,1,377,450,347,578,431,440,449,573,299,434,306,569,363,515,400,374,367,511,327,330,247,366
2,0,444,350,354,346,491,276,226,320,716,387,387,300,474,336,459,346,215,472,360,302,360,480
2,1,400,515,285,350,442,446,276,662,279,467,560,408,535,435,305,542,456,480,275,443,406,615
3,0,400,316,421,392,563,391,580,322,258,381,416,218,414,307,376,332,414,247,588,280,402,303
2,1,400,510,563,621,430,477,447,571,353,341,505,303,441,628,447,565,430,432,342,438,510,446
2,1,400,455,210,289,488,578,419,393,480,485,578,420,515,407,388,457,488,516,404,529,308,384
3,0,400,270,398,295,418,158,358,133,357,362,443,165,399,342,308,299,261,92,363,8,438,306
3,0,400,256,520,274,309,302,274,153,396,421,466,435,493,56,381,201,393,297,522,172,424,216
3,0,400,330,466,310,377,357,407,394,495,455,475,212,507,293,518,343,674,220,397,240,157,361
2,1,400,485,569,597,406,561,410,640,230,576,327,403,291,521,178,328,370,421,558,482,227,590
3,1,423,450,367,349,381,618,484,335,355,354,569,472,387,591,263,457,587,317,545,308,390,415
2,1,400,457,399,388,459,320,374,460,465,299,487,605,371,432,294,257,437,436,374,494,334,435
2,1,400,533,436,502,395,566,354,730,541,501,556,527,459,550,423,649,404,688,331,556,429,489
3,1,429,450,373,381,334,453,472,450,395,258,436,430,265,296,505,485,364,363,380,496,356,667
2,1,400,479,316,490,490,307,353,326,482,547,468,481,349,364,395,354,514,486,432,592,481,711
3,0,400,282,388,263,342,302,252,306,535,320,451,315,375,264,347,341,254,316,534,337,325,191
2,1,400,476,371,427,407,465,386,410,420,324,411,458,366,525,371,401,356,630,439,467,386,433
2,0,437,350,418,314,462,457,455,334,579,299,333,416,448,452,346,302,554,394,506,261,534,317
2,1,400,457,433,456,282,378,482,337,508,466,311,364,460,431,565,241,512,467,290,351,409,348
2,0,389,350,462,442,373,297,335,354,538,420,412,564,411,309,202,248,507,412,414,396,365,209
3,1,367,450,408,424,338,536,426,463,380,519,464,485,418,554,562,482,413,435,282,310,152,562
2,0,435,350,404,320,495,378,459,359,541,81,347,201,406,77,526,551,402,394,553,477,359,292
3,0,400,284,384,282,306,379,342,375,324,114,407,363,375,319,498,374,308,227,568,434,281,280
2,0,368,350,378,587,384,270,333,418,408,456,392,168,426,305,280,463,110,279,355,306,310,452
2,1,400,476,387,411,281,397,382,532,527,451,332,424,405,455,390,595,266,356,566,506,372,638
3,0,400,317,550,284,460,245,401,489,265,302,345,269,317,368,308,402,503,291,235,362,395,431
3,0,400,312,239,366,290,339,301,364,406,162,414,435,355,351,496,462,506,277,362,345,367,281
3,1,355,450,364,425,478,404,346,522,427,411,422,259,403,423,141,524,310,397,319,432,257,425
2,0,401,350,166,293,519,521,264,363,194,377,429,408,454,333,325,175,608,369,393,219,412,451
2,1,400,548,383,597,406,680,410,795,369,439,291,475,518,620,398,686,293,675,319,562,286,477
3,0,400,251,407,319,424,205,326,76,454,179,524,267,409,172,327,425,497,243,517,212,340,216
2,1,400,515,248,442,371,544,397,575,392,505,500,443,410,419,490,652,378,511,483,477,625,675
3,0,400,300,497,455,373,128,447,613,551,179,387,290,317,313,393,501,350,265,647,365,389,338
2,1,400,521,723,532,374,489,378,557,376,454,577,446,323,547,374,546,316,527,333,633,373,402
2,0,403,350,299,89,573,347,364,512,317,410,450,255,285,425,569,454,374,451,300,320,530,300
2,1,400,485,337,396,432,428,254,596,388,548,542,402,396,675,443,496,441,356,424,598,377,518
2,0,359,350,391,264,335,354,381,511,491,435,335,385,281,429,114,335,356,478,358,434,420,380
3,0,400,317,353,347,476,307,449,320,293,291,336,261,363,249,242,274,406,247,413,168,512,414
2,0,371,350,150,483,583,372,331,510,398,460,245,302,430,156,389,355,331,331,342,521,335,351
3,0,400,317,292,286,398,271,573,496,314,365,334,337,322,427,383,577,304,235,486,330,516,615
3,1,388,450,316,495,346,394,158,532,624,467,512,452,234,400,193,312,308,359,370,420,263,491
3,0,400,316,539,212,380,432,430,332,452,301,505,343,456,248,264,316,453,288,306,182,343,369
3,1,409,450,323,569,401,498,499,556,362,493,358,287,509,665,365,396,337,508,396,480,419,414
2,0,361,350,417,509,362,224,361,323,418,343,375,391,283,298,328,323,387,387,328,376,490,329
2,0,442,350,446,380,424,157,583,424,383,574,432,428,345,256,251,284,634,206,596,239,230,260
3,1,351,450,272,288,180,499,304,449,289,442,241,445,241,309,309,541,385,325,374,469,600,702
2,1,400,464,437,286,600,508,519,590,317,598,529,711,563,401,446,370,253,610,462,372,182,629
3,1,441,450,549,378,407,490,442,372,335,244,225,432,458,444,408,353,345,584,383,545,330,450
2,1,400,455,557,440,306,435,213,469,421,341,386,464,316,435,314,422,337,325,363,261,417,409
2,0,409,350,289,341,441,459,571,165,352,381,461,370,269,412,432,409,344,497,467,335,468,423
3,0,400,299,294,188,267,265,528,270,308,158,416,407,405,311,327,356,416,276,464,506,410,244
2,0,374,350,476,196,530,457,497,191,322,294,383,296,456,294,556,422,485,427,372,329,464,394
3,0,400,318,351,104,493,214,448,432,534,374,568,321,126,191,435,241,559,96,188,337,438,394
2,1,400,452,386,493,412,231,482,558,374,340,482,220,282,552,514,385,318,466,411,366,380,284
3,0,400,293,471,374,405,273,488,308,413,181,427,349,427,390,380,334,352,388,193,188,247,388
2,0,385,350,393,276,289,425,218,499,458,315,483,513,427,235,414,500,431,449,527,199,432,315
2,0,389,350,345,383,470,349,332,373,335,362,295,436,378,219,232,386,299,373,422,187,297,269
2,1,400,509,233,494,521,525,411,529,519,608,465,568,366,471,405,543,543,302,405,455,525,359
2,0,442,350,300,357,511,523,326,487,538,315,307,498,476,405,472,356,437,443,516,338,453,453
3,1,380,450,222,606,316,504,377,432,537,482,416,433,359,509,267,360,384,552,515,457,332,501
2,1,400,453,426,330,544,393,457,653,405,375,229,491,342,447,406,594,396,472,370,505,558,501
2,0,351,350,179,259,344,308,195,417,541,434,297,262,291,364,261,357,282,442,108,221,160,270
2,0,378,350,332,429,236,428,441,445,427,445,293,306,309,226,384,264,255,387,244,377,622,277
3,0,400,338,426,398,470,194,306,206,295,226,267,329,347,286,362,443,659,423,472,386,451,297
2,0,358,350,369,372,388,308,281,171,462,487,249,357,325,322,335,264,259,316,286,318,583,344
3,0,400,312,274,306,267,434,519,424,275,311,519,377,254,322,473,422,447,443,219,331,343,275
2,1,400,479,202,519,301,442,328,411,516,508,461,353,381,381,226,583,522,568,555,429,408,482
3,1,393,450,419,346,549,432,560,490,395,595,309,477,302,544,164,402,497,487,366,441,446,347
2,0,392,350,509,455,480,372,440,440,308,474,376,156,512,307,269,386,379,446,300,499,480,308
3,0,400,258,402,108,579,345,595,378,347,192,362,265,266,267,561,162,331,165,497,311,441,333
2,1,400,546,420,735,345,481,448,582,437,561,254,638,486,584,504,415,469,491,373,642,220,501
2,1,400,495,283,498,395,601,311,583,392,564,356,448,362,257,433,353,297,495,368,512,468,550
3,0,400,330,274,337,415,189,241,339,357,172,570,319,503,425,245,523,406,176,506,270,432,310
3,1,388,450,317,423,524,454,496,582,469,502,289,553,399,278,367,298,337,366,263,558,326,230
2,1,400,543,286,593,431,484,368,430,460,587,251,764,474,634,408,430,132,457,440,626,424,575
2,1,400,525,509,531,185,583,418,605,272,729,377,476,278,464,539,623,469,567,462,537,453,590
3,1,379,450,336,232,436,311,321,493,386,322,524,340,377,544,467,363,279,518,395,325,368,453
3,1,366,450,330,398,224,355,445,576,464,493,318,612,317,401,406,479,312,478,367,602,259,450
3,1,373,450,314,498,365,402,435,382,291,597,470,445,364,633,345,559,367,545,466,332,294,542
2,1,400,464,519,530,243,409,427,522,128,394,269,417,323,410,328,460,276,477,474,356,378,539
3,1,395,450,305,438,503,483,380,481,577,484,289,382,531,429,562,536,276,429,298,491,411,520
