Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,1,410,450,386,585,388,568,445,604,432,607,470,520,339,412,295,468,438,325,382,510,557,378
2,1,400,503,548,441,268,664,304,398,523,594,405,433,445,550,604,382,379,309,439,488,544,579
2,0,389,350,289,301,311,369,496,574,389,412,275,386,267,432,203,289,520,235,495,332,373,488
3,1,423,450,352,281,239,389,309,416,433,480,434,494,509,440,409,537,332,530,394,372,564,328
3,1,352,450,245,596,379,345,301,400,342,393,209,607,390,503,326,486,509,407,240,684,341,324
3,0,400,307,346,320,417,370,365,215,318,344,436,373,426,346,310,248,458,413,391,357,474,352
3,1,393,450,225,410,478,515,369,544,499,325,415,437,411,287,313,462,444,472,458,522,362,441
3,0,400,314,549,151,292,347,417,354,422,304,330,321,454,350,303,377,290,446,403,475,447,398
2,0,351,350,496,443,363,304,406,446,353,282,484,457,461,388,278,314,457,270,277,366,481,355
2,1,400,451,238,452,253,517,485,568,412,445,436,491,381,350,421,637,313,585,571,491,349,510
2,0,384,350,274,306,491,418,308,300,555,358,503,511,643,429,385,110,475,322,491,260,514,446
3,0,400,305,205,246,382,374,275,335,391,250,475,239,300,411,422,313,444,531,273,321,459,484
3,1,428,450,401,459,544,470,601,402,282,501,432,283,465,306,524,507,310,357,658,424,287,540
3,0,400,313,397,242,310,318,374,251,378,263,240,344,489,303,512,202,381,428,490,248,473,310
2,1,400,458,538,538,376,525,207,515,548,520,340,351,236,499,567,311,529,475,504,341,483,418
2,1,400,475,216,480,479,447,292,549,361,468,557,517,327,570,549,741,402,342,372,533,331,446
2,0,366,350,319,321,367,443,452,362,615,482,299,115,406,398,101,218,362,41,387,385,357,496
2,1,400,484,424,296,230,550,371,427,309,619,404,559,374,473,266,446,448,496,543,440,473,489
2,1,400,508,361,540,424,554,397,586,374,615,396,593,592,493,341,478,481,480,345,637,495,689
2,1,400,541,346,508,579,564,507,278,508,473,393,427,382,555,386,384,414,664,395,555,386,561
3,1,365,450,409,418,405,356,280,477,338,655,409,500,266,439,186,472,306,273,522,548,388,445
3,1,374,450,284,390,308,418,334,511,324,438,431,513,225,442,224,277,477,383,549,364,37,381
2,1,400,545,291,550,365,422,480,717,415,480,564,542,512,535,398,714,353,376,149,494,285,345
2,0,444,350,477,218,508,357,390,358,455,304,506,380,329,429,415,374,564,480,532,379,580,384
2,0,427,350,392,471,512,350,442,378,526,409,138,400,263,255,372,233,410,513,495,376,521,240
3,1,413,450,563,333,485,341,548,397,503,418,509,428,394,256,384,371,514,506,451,459,457,412
3,1,439,450,491,320,482,612,414,686,401,569,613,396,520,380,497,296,513,373,657,273,607,367
2,0,367,350,387,444,321,404,286,420,379,331,487,298,501,287,386,233,343,564,392,385,449,418
3,0,400,284,366,141,492,264,583,164,379,130,403,179,293,211,242,458,241,198,449,375,397,343
3,0,400,285,289,289,414,290,398,458,516,490,383,85,343,163,359,336,202,234,308,202,499,213
2,0,449,350,623,375,555,301,325,317,456,564,481,456,539,369,434,292,398,273,431,160,326,322
2,0,378,350,479,335,389,227,287,515,298,472,366,406,329,270,339,479,699,296,503,399,32,267
3,0,400,316,509,91,306,302,174,420,377,323,461,308,419,81,496,387,296,391,481,381,388,149
2,0,413,350,358,472,475,134,521,338,375,540,241,410,395,11,385,310,355,521,231,302,384,433
3,1,367,450,364,477,409,370,214,256,294,420,431,540,316,274,378,509,185,593,361,472,314,552
2,1,400,490,380,543,543,631,254,433,222,542,489,605,347,472,295,506,233,420,534,402,381,316
3,0,400,324,368,355,295,127,453,206,421,391,343,380,437,323,568,540,436,274,370,336,375,166
