Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,0,366,350,341,418,363,165,471,514,362,363,460,503,368,349,470,399,267,474,326,314,442,368
2,0,388,350,272,401,413,490,355,191,371,331,410,251,503,246,516,332,465,282,557,186,282,337
2,1,400,498,296,357,409,721,302,593,507,684,576,401,541,351,467,295,419,459,314,594,210,347
2,0,356,350,159,164,222,355,246,486,503,354,410,576,285,421,387,128,378,452,347,213,360,438
2,0,376,350,321,413,435,145,539,439,382,327,534,352,380,188,462,253,199,380,377,173,421,343
3,0,400,335,541,355,214,412,492,198,431,206,331,227,453,412,444,385,576,343,405,197,308,316
3,0,400,267,638,165,445,228,366,220,268,166,590,65,354,184,416,141,373,447,464,461,335,230
3,0,400,347,446,337,482,446,323,415,555,447,403,393,362,458,412,294,594,309,384,336,433,354
2,0,366,350,317,436,171,372,260,304,365,528,347,369,350,352,245,454,457,338,500,309,290,407
2,1,400,527,389,520,511,486,336,522,285,431,493,663,443,547,275,382,492,614,449,653,350,476
3,1,377,450,281,467,495,457,482,439,512,369,228,272,305,336,382,488,340,448,217,454,237,438
3,1,400,450,505,447,522,406,453,304,373,384,508,512,453,337,281,438,408,449,422,555,281,458
2,1,400,452,255,639,413,573,251,527,247,629,99,487,278,279,540,635,462,319,272,611,331,471
2,0,368,350,349,304,380,236,347,462,534,365,415,456,267,164,469,369,400,406,399,368,299,346
2,0,391,350,615,307,367,355,444,209,331,397,405,473,608,337,533,342,216,338,318,311,447,383
3,1,433,450,233,555,381,398,337,500,307,439,593,390,433,400,484,406,375,490,427,464,601,465
2,0,378,350,514,236,363,446,353,316,318,319,366,207,424,269,140,494,354,295,344,396,383,422
2,1,400,487,470,489,625,482,505,446,492,498,281,697,271,374,378,544,471,565,454,434,388,493
3,0,400,275,313,279,457,331,399,218,409,215,472,388,457,327,449,237,324,223,364,146,484,311
2,0,403,350,506,390,365,316,319,190,513,328,381,251,513,386,373,319,447,347,217,252,396,417
3,1,437,450,287,603,412,481,195,585,603,330,414,362,466,639,520,295,544,630,558,508,328,509
3,1,384,450,481,375,344,382,364,220,537,403,462,497,416,462,453,558,390,589,371,470,157,577
2,1,400,484,373,539,466,460,437,534,346,578,196,542,304,491,455,552,485,720,291,517,529,633
3,0,400,276,326,347,321,362,344,246,353,111,400,263,187,353,345,329,568,246,677,296,356,196
2,0,395,350,344,247,476,294,494,266,472,492,463,480,442,448,374,344,336,315,437,265,351,248
2,1,400,532,411,528,412,612,525,600,332,537,307,477,399,619,413,528,365,636,178,603,353,566
2,1,400,502,252,460,416,505,515,450,393,587,392,463,463,357,486,513,321,699,449,566,324,346
2,1,400,478,233,459,413,439,493,621,368,548,422,426,341,549,521,559,299,262,288,683,346,540
3,1,426,450,431,472,351,520,459,368,455,441,643,259,414,579,358,468,560,314,487,288,204,401
2,1,400,527,383,548,455,554,284,471,124,600,409,568,456,453,347,378,428,493,264,604,397,450
2,1,400,480,332,526,450,495,471,470,522,385,295,320,485,481,382,533,396,601,369,577,362,551
2,0,442,350,410,332,494,355,318,363,263,313,365,277,401,423,343,372,410,331,378,345,402,428
2,0,391,350,228,292,497,164,275,470,506,277,285,500,310,399,464,550,291,229,328,258,308,286
3,0,400,253,328,247,351,310,467,154,487,306,358,163,249,314,485,197,320,182,284,76,395,218
2,0,358,350,173,498,291,309,369,175,354,272,308,306,479,385,256,328,627,253,381,307,389,357
2,1,400,496,320,664,442,555,490,306,343,558,383,471,362,627,467,577,180,468,386,426,366,510
2,1,400,496,226,605,556,507,365,448,387,455,159,456,376,513,294,557,480,597,306,397,551,487
3,0,400,318,429,336,248,239,387,285,483,456,208,237,403,334,292,257,400,484,445,240,300,258
2,1,400,547,333,572,464,593,339,737,435,559,272,505,325,588,278,631,272,492,406,439,291,631
3,0,400,278,222,273,478,227,488,533,193,288,494,275,440,489,300,400,319,76,236,474,213,191
3,0,400,328,407,429,464,424,275,346,321,325,186,437,467,237,460,365,416,517,355,300,295,408
3,1,400,450,224,320,233,361,295,363,351,480,467,459,373,491,405,421,453,695,230,452,293,329
3,0,400,284,358,457,368,285,544,297,426,268,522,312,473,312,405,180,544,307,387,347,337,261
3,1,387,450,373,471,505,491,381,376,267,453,256,493,324,531,258,532,303,445,608,396,486,550
2,1,400,490,486,490,352,527,401,690,424,481,245,577,439,485,474,511,304,451,242,540,505,359
3,1,423,450,236,278,394,549,385,515,367,560,527,331,401,248,467,344,383,527,363,369,486,731
2,0,373,350,429,318,368,467,390,357,421,332,225,321,358,297,409,304,314,304,412,429,373,400
2,0,442,350,356,361,470,394,479,533,514,502,536,304,339,504,419,376,466,135,374,447,304,457
2,0,424,350,180,393,535,262,338,493,404,348,383,386,378,268,341,265,291,240,449,376,457,298
2,1,400,471,566,391,315,319,398,495,228,539,527,537,383,535,367,521,299,499,464,487,365,601
3,1,373,450,372,473,429,425,236,492,425,435,474,439,331,346,270,415,307,350,388,590,346,470
3,1,440,450,393,463,580,432,448,537,366,442,384,536,502,340,442,568,613,480,483,391,480,351
3,0,400,261,506,112,383,247,294,265,435,315,416,290,421,129,377,465,418,181,170,278,406,200
3,1,441,450,433,477,417,467,477,504,347,465,492,448,289,336,626,581,535,540,445,477,398,484
2,1,400,542,513,590,523,554,390,567,133,626,413,519,441,289,474,616,278,453,361,573,532,568
3,1,428,450,446,687,357,326,450,493,547,471,426,523,416,603,184,428,424,375,421,616,547,458
3,0,400,253,416,227,550,352,564,129,348,362,487,124,567,214,395,306,432,240,468,243,515,129
2,1,400,522,364,450,372,555,523,465,457,517,438,352,456,458,387,584,446,591,578,528,450,432
2,1,400,455,544,568,490,365,453,287,366,435,511,490,407,469,542,282,517,516,587,497,516,622
2,1,400,523,309,523,438,551,397,454,560,479,235,625,475,481,359,529,428,345,306,477,465,592
2,1,400,516,409,556,391,448,108,491,356,602,273,565,395,365,477,342,295,400,422,463,499,515
2,1,400,532,333,692,399,359,248,535,320,441,359,467,461,618,241,407,535,501,493,523,336,477
3,0,400,288,137,319,466,206,475,170,408,146,375,461,493,264,364,406,278,348,376,336,434,266
2,1,400,484,447,550,318,457,500,494,422,536,432,469,599,452,318,544,457,430,331,644,587,475
2,1,400,545,241,690,449,740,589,552,403,516,306,707,463,531,619,613,473,524,348,707,242,592
